trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.83413926,2.18416522,2.18449986,334.63999999971963,True,
1,motion_to_still,6.83537106,7.83346558,7.83403792,572.339999999727,True,
2,still_to_motion,11.83685614,12.06959714,12.07021434,617.1999999988742,True,
3,motion_to_still,16.83831844,17.71801864,17.71857406,555.4200000013054,True,
4,still_to_motion,21.84001178,21.95405338,21.95464242,589.0399999977092,True,
5,motion_to_still,26.84159612,28.30834018,28.30889098,550.800000002738,True,
6,still_to_motion,31.82486278,32.54494888,32.54543122,482.3399999978051,True,
7,motion_to_still,36.84463456,38.19324036,38.1938248,584.4400000043493,True,
8,still_to_motion,41.8277696,42.4289819,42.42952148,539.5800000016493,True,
9,motion_to_still,46.86591946,48.0766418,48.07722988,588.0799999999908,True,
10,still_to_motion,51.86743056,52.31223548,52.31280894,573.4599999982493,True,
11,motion_to_still,56.8688848,57.96025294,57.96088724,634.3000000015309,True,
12,still_to_motion,61.87029034,62.19653792,62.19700504,467.1200000032627,True,
13,motion_to_still,66.87166514,67.84494802,67.84550542,557.3999999910484,True,
14,still_to_motion,71.87302604,72.08201512,72.08258538,570.2600000034863,True,
15,motion_to_still,76.89258672,78.43587956,78.43640886,529.2999999966241,True,
16,still_to_motion,81.89385938,81.9659046,81.96647048,565.8799999963549,True,
17,motion_to_still,86.89517046,88.32029006,88.32084356,553.4999999952106,True,
18,still_to_motion,91.89667038,92.55631358,92.55685216,538.5800000112795,True,
19,motion_to_still,96.89808696,98.20456806,98.20516336,595.3000000005204,True,
20,still_to_motion,101.89931462,102.4403565,102.4409332,576.7000000105327,True,
21,motion_to_still,106.9005686,108.08799842,108.08859358,595.1599999889368,True,
22,still_to_motion,111.9019013,112.3235001,112.32406144,561.3399999901958,True,
23,motion_to_still,116.90317028,117.97310692,117.97366054,553.6199999909286,True,
24,still_to_motion,121.90438456,122.20879058,122.20946934,678.7599999995564,True,
25,motion_to_still,126.9056115,127.85727962,127.8578081,528.4799999998313,True,
26,still_to_motion,131.90692388,132.09309132,132.09368396,592.639999979383,True,
27,motion_to_still,136.90829792,138.44729728,138.44786448,567.2000000060962,True,
28,still_to_motion,141.90979266,141.9772745,141.97785898,584.4800000147643,True,
29,motion_to_still,146.91129062,148.3317757,148.3323834,607.6999999891086,True,
30,still_to_motion,151.91289028,152.56754764,152.5681774,629.7600000095827,True,
31,motion_to_still,156.91451938,158.21529366,158.21591152,617.8600000055212,True,
32,still_to_motion,161.91632032,162.45154794,162.45212458,576.6399999913574,True,
33,motion_to_still,166.91819834,168.09968828,168.10024572,557.439999994358,True,
34,still_to_motion,171.92012992,172.33706848,172.3375138,445.3200000114066,True,
35,motion_to_still,176.92192892,177.9855973,177.98614916,551.8600000016249,True,
36,still_to_motion,181.92350858,182.22174668,182.22229844,551.7600000075618,True,
37,motion_to_still,186.92529018,187.87038172,187.8709495,567.7799999830313,True,
38,still_to_motion,191.92704632,192.10656192,192.10708984,527.9199999961293,True,
39,motion_to_still,196.9288153,198.46079898,198.46135434,555.36000002121,True,
40,still_to_motion,201.93054212,201.99098628,201.99158854,602.2600000221701,True,
41,motion_to_still,206.9323783,208.34553818,208.3461063,568.1199999969522,True,
42,still_to_motion,211.93436306,212.5817018,212.58226116,559.360000011111,True,
43,motion_to_still,216.93638146,218.22960782,218.23015372,545.8999999916614,True,
44,still_to_motion,221.93822514,222.46572136,222.4663039,582.5400000105674,True,
45,motion_to_still,226.94021038,228.11416976,228.11472246,552.6999999858617,True,
46,still_to_motion,231.942362,232.35036774,232.35094876,581.0199999984889,True,
47,motion_to_still,236.94443744,237.99851074,237.99907202,561.2799999994422,True,
48,still_to_motion,241.9465217,242.23449444,242.23507978,585.3400000148667,True,
49,motion_to_still,246.94853918,247.88242568,247.88299612,570.4399999899579,True,
50,still_to_motion,251.95049832,252.11810466,252.11868664,581.9799999926545,True,
51,motion_to_still,256.95249114,258.4721452,258.47299928,854.0800000105264,True,
52,still_to_motion,261.9546438,262.00247976,262.0029727,492.9399999582529,True,
53,motion_to_still,266.95676304,268.35697842,268.35756848,590.0599999790757,True,
54,still_to_motion,271.95879282,272.59282954,272.59342464,595.0999999981832,True,
55,motion_to_still,276.96098034,278.24135448,278.24189962,545.1400000424655,True,
56,still_to_motion,281.96319578,282.47731932,282.47791014,590.8200000135366,True,
57,motion_to_still,286.9655986,288.12611076,288.12661212,501.35999998701664,True,
58,still_to_motion,291.96794578,292.36196426,292.36259218,627.9199999994489,True,
59,motion_to_still,296.9702579,298.00986512,298.0104063,541.1800000274525,True,
