# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779765200496193,START,307
1779765200696996,MOTION_PHASE_START,0
1779765200697060,TO_MAX,511
1779765201698280,TO_MIN,102
1779765202699296,TO_MAX,511
1779765203700088,TO_MIN,102
1779765204700891,TO_MAX,511
1779765205701617,STILL_PHASE_START,307
1779765210702373,MOTION_PHASE_START,0
1779765210702412,TO_MAX,511
1779765211703101,TO_MIN,102
1779765212703839,TO_MAX,511
1779765213704665,TO_MIN,102
1779765214705430,TO_MAX,511
1779765215706193,STILL_PHASE_START,307
1779765220706971,MOTION_PHASE_START,0
1779765220707033,TO_MAX,511
1779765221707729,TO_MIN,102
1779765222708479,TO_MAX,511
1779765223709226,TO_MIN,102
1779765224709947,TO_MAX,511
1779765225710677,STILL_PHASE_START,307
1779765230711416,END,307
