# servo_sweep log
# mode=burst duration=1800 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779775905588229,START,307
1779775905789022,MOTION_PHASE_START,0
1779775905789066,TO_MAX,511
1779775906790037,TO_MIN,102
1779775907790825,TO_MAX,511
1779775908791597,TO_MIN,102
1779775909792443,TO_MAX,511
1779775910793214,STILL_PHASE_START,307
1779775915794244,MOTION_PHASE_START,0
1779775915794315,TO_MAX,511
1779775916795054,TO_MIN,102
1779775917796054,TO_MAX,511
1779775918797242,TO_MIN,102
1779775919798206,TO_MAX,511
1779775920799008,STILL_PHASE_START,307
1779775925799995,MOTION_PHASE_START,0
1779775925800069,TO_MAX,511
1779775926800843,TO_MIN,102
1779775927801798,TO_MAX,511
1779775928802813,TO_MIN,102
1779775929803960,TO_MAX,511
1779775930805138,STILL_PHASE_START,307
1779775935806121,MOTION_PHASE_START,0
1779775935806190,TO_MAX,511
1779775936807118,TO_MIN,102
1779775937807888,TO_MAX,511
1779775938808877,TO_MIN,102
1779775939809644,TO_MAX,511
1779775940810405,STILL_PHASE_START,307
1779775945811183,MOTION_PHASE_START,0
1779775945811246,TO_MAX,511
1779775946812248,TO_MIN,102
1779775947814132,TO_MAX,511
1779775948816119,TO_MIN,102
1779775949816962,TO_MAX,511
1779775950818253,STILL_PHASE_START,307
1779775955819821,MOTION_PHASE_START,0
1779775955819889,TO_MAX,511
1779775956821367,TO_MIN,102
1779775957822838,TO_MAX,511
1779775958823846,TO_MIN,102
1779775959824654,TO_MAX,511
1779775960825751,STILL_PHASE_START,307
1779775965827544,MOTION_PHASE_START,0
1779775965827613,TO_MAX,511
1779775966829079,TO_MIN,102
1779775967830752,TO_MAX,511
1779775968832377,TO_MIN,102
1779775969833976,TO_MAX,511
1779775970835484,STILL_PHASE_START,307
1779775975836851,MOTION_PHASE_START,0
1779775975836921,TO_MAX,511
1779775976838252,TO_MIN,102
1779775977839644,TO_MAX,511
1779775978841003,TO_MIN,102
1779775979842059,TO_MAX,511
1779775980843371,STILL_PHASE_START,307
1779775985844160,MOTION_PHASE_START,0
1779775985844242,TO_MAX,511
1779775986844987,TO_MIN,102
1779775987845751,TO_MAX,511
1779775988846543,TO_MIN,102
1779775989847321,TO_MAX,511
1779775990848080,STILL_PHASE_START,307
1779775995849159,MOTION_PHASE_START,0
1779775995849229,TO_MAX,511
1779775996850195,TO_MIN,102
1779775997850961,TO_MAX,511
1779775998851737,TO_MIN,102
1779775999852496,TO_MAX,511
1779776000853266,STILL_PHASE_START,307
1779776005854072,MOTION_PHASE_START,0
1779776005854141,TO_MAX,511
1779776006855032,TO_MIN,102
1779776007855828,TO_MAX,511
1779776008856609,TO_MIN,102
1779776009857389,TO_MAX,511
1779776010858161,STILL_PHASE_START,307
1779776015858917,MOTION_PHASE_START,0
1779776015858983,TO_MAX,511
1779776016859721,TO_MIN,102
1779776017860489,TO_MAX,511
1779776018861246,TO_MIN,102
1779776019862268,TO_MAX,511
