trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.56992592,2.72987564,2.7305757,700.0600000002244,True,
1,motion_to_still,7.5740932,9.08496618,9.08632136,1355.179999999123,True,
2,still_to_motion,12.57805996,12.61567958,12.6170022,1322.61999999983,True,
3,motion_to_still,17.58223404,18.97130078,18.97260684,1306.060000000997,True,
4,still_to_motion,22.58676552,23.20879822,23.2100906,1292.3800000024244,True,
5,motion_to_still,27.59151822,29.56436548,29.56570006,1334.5800000017505,True,
6,still_to_motion,32.59601834,33.09516712,33.09650532,1338.19999999929,True,
7,motion_to_still,37.60054806,40.15600688,40.15735148,1344.6000000030267,True,
8,still_to_motion,42.58681376,42.98012306,42.98144276,1319.7000000033654,True,
9,motion_to_still,47.59143944,,49.33602056,,False,multiple_d1_in_window
10,still_to_motion,52.59614318,52.86528456,52.8667957,1511.139999998079,True,
11,motion_to_still,57.60065106,59.2203389,59.22173186,1392.95999999689,True,
12,still_to_motion,62.6052522,62.75140298,62.75273542,1332.439999998769,True,
13,motion_to_still,67.6099112,69.10688182,69.10841098,1529.1600000040262,True,
14,still_to_motion,72.61454052,72.63778712,72.63907842,1291.3000000054353,True,
15,motion_to_still,77.6190518,78.99417538,78.9954355,1260.1199999977553,True,
16,still_to_motion,82.64190246,83.23076748,83.23213896,1371.4800000030891,True,
17,motion_to_still,87.64651872,89.58578076,89.58712396,1343.1999999937716,True,
18,still_to_motion,92.65118218,93.11624926,93.11788724,1637.9799999981515,True,
19,motion_to_still,97.65576086,99.47111166,99.47239128,1279.619999991155,True,
20,still_to_motion,102.64193116,103.00175298,103.0031187,1365.7199999954628,True,
21,motion_to_still,107.64657422,110.0631038,110.06442734,1323.5400000013442,True,
22,still_to_motion,112.65128028,112.88764024,112.88893912,1298.8800000073297,True,
23,motion_to_still,117.6561781,119.2421321,119.24346584,1333.7399999926447,True,
24,still_to_motion,122.66078742,122.7722603,122.77364384,1383.5400000061782,True,
25,motion_to_still,127.66541984,129.12690986,129.1285185,1608.6400000006051,True,
26,still_to_motion,132.67012158,133.3629332,133.36432108,1387.88000001,True,
27,motion_to_still,137.67505104,139.01141028,139.01280108,1390.7999999958065,True,
28,still_to_motion,142.67983226,143.24820786,143.24946892,,False,multiple_d0_before_d1
29,motion_to_still,147.68464462,149.60315106,149.60446108,1310.020000005352,True,
30,still_to_motion,152.68953836,153.13349282,153.135018,1525.18000001578,True,
31,motion_to_still,157.69442466,159.48818308,159.48952912,1346.0399999871697,True,
32,still_to_motion,162.68104264,163.018624,163.01988146,1257.4600000050395,True,
33,motion_to_still,167.68607902,169.37382396,169.37515644,1332.4800000020787,True,
34,still_to_motion,172.69132946,172.9040733,172.9054758,1402.5000000117416,True,
35,motion_to_still,177.69664124,,179.26008246,,False,multiple_d1_in_window
36,still_to_motion,182.70186116,182.78891014,182.79052222,1612.080000001015,True,
37,motion_to_still,187.70708914,189.14415988,189.14556742,1407.5400000024274,True,
38,still_to_motion,192.69404212,193.38166058,193.38297972,1319.1400000209796,True,
39,motion_to_still,197.69920546,199.73658168,199.73818408,1602.399999995896,True,
40,still_to_motion,202.70441816,203.26671834,203.26798574,1267.3999999890384,True,
41,motion_to_still,207.70958908,209.62143804,209.62268682,1248.7800000258176,True,
42,still_to_motion,212.7149637,213.1518564,213.15313402,1277.6199999962046,True,
43,motion_to_still,217.7203786,219.50679948,219.50819888,1399.399999996831,True,
44,still_to_motion,222.70730008,223.03717966,223.03851612,1336.4600000045357,True,
45,motion_to_still,227.7127544,229.39170324,229.3930362,1332.9600000133723,True,
46,still_to_motion,232.71804046,232.92192058,232.92345644,1535.8599999899525,True,
47,motion_to_still,237.72331432,239.27743882,239.27879106,1352.240000016991,True,
48,still_to_motion,242.72884208,242.80779572,242.80914724,1351.5199999858396,True,
49,motion_to_still,247.73441682,249.86896352,249.87029396,1330.4400000038186,True,
50,still_to_motion,252.72162486,253.39948564,253.40075088,1265.2400000092712,True,
51,motion_to_still,257.72708376,259.75437254,259.75564906,1276.5199999762444,True,
52,still_to_motion,262.7323284,263.28479416,263.2860665,1272.3400000140828,True,
53,motion_to_still,267.73771784,269.63973566,269.64103826,1302.6000000309068,True,
54,still_to_motion,272.74316298,273.17133762,273.17265426,1316.6400000272915,True,
55,motion_to_still,277.73016188,279.52652384,279.52808168,1557.840000032229,True,
56,still_to_motion,282.73557308,283.05701264,283.05832802,1315.379999994093,True,
57,motion_to_still,287.74101122,,289.41307004,,False,multiple_d1_in_window
58,still_to_motion,292.74625762,292.94200518,292.9433057,1300.5199999724937,True,
59,motion_to_still,297.75174318,299.29715818,299.29843146,1273.2800000208044,True,
