# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779848866757157,START,307
1779848866957918,MOTION_PHASE_START,0
1779848866957949,TO_MAX,511
1779848867958647,TO_MIN,102
1779848868959370,TO_MAX,511
1779848869960115,TO_MIN,102
1779848870960892,TO_MAX,511
1779848871961629,STILL_PHASE_START,307
1779848876962377,MOTION_PHASE_START,0
1779848876962413,TO_MAX,511
1779848877963109,TO_MIN,102
1779848878963831,TO_MAX,511
1779848879964549,TO_MIN,102
1779848880965280,TO_MAX,511
1779848881965996,STILL_PHASE_START,307
1779848886966724,MOTION_PHASE_START,0
1779848886966772,TO_MAX,511
1779848887967475,TO_MIN,102
1779848888968189,TO_MAX,511
1779848889968907,TO_MIN,102
1779848890969637,TO_MAX,511
1779848891970354,STILL_PHASE_START,307
1779848896971062,MOTION_PHASE_START,0
1779848896971103,TO_MAX,511
1779848897971797,TO_MIN,102
1779848898972513,TO_MAX,511
1779848899973231,TO_MIN,102
1779848900973953,TO_MAX,511
1779848901974665,STILL_PHASE_START,307
1779848906975397,MOTION_PHASE_START,0
1779848906975438,TO_MAX,511
1779848907976126,TO_MIN,102
1779848908976852,TO_MAX,511
1779848909977563,TO_MIN,102
1779848910978270,TO_MAX,511
1779848911978977,STILL_PHASE_START,307
1779848916979701,MOTION_PHASE_START,0
1779848916979765,TO_MAX,511
1779848917980454,TO_MIN,102
1779848918981171,TO_MAX,511
1779848919981889,TO_MIN,102
1779848920982603,TO_MAX,511
1779848921983314,STILL_PHASE_START,307
1779848926984032,MOTION_PHASE_START,0
1779848926984071,TO_MAX,511
1779848927984778,TO_MIN,102
1779848928985497,TO_MAX,511
1779848929986209,TO_MIN,102
1779848930986917,TO_MAX,511
1779848931987630,STILL_PHASE_START,307
1779848936988347,MOTION_PHASE_START,0
1779848936988380,TO_MAX,511
1779848937989069,TO_MIN,102
1779848938989788,TO_MAX,511
1779848939990496,TO_MIN,102
1779848940991200,TO_MAX,511
1779848941991914,STILL_PHASE_START,307
