trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.27815418,2.5972597,2.59759858,338.8800000001524,True,
1,motion_to_still,7.28982122,8.95436936,8.95448826,118.90000000036594,True,
2,still_to_motion,12.28322812,12.48628964,12.48663516,345.519999999766,True,
3,motion_to_still,17.2953399,18.84332696,18.8434135,86.54000000163364,True,
4,still_to_motion,22.28904322,22.3747242,22.37481962,95.4200000009564,True,
5,motion_to_still,27.30113994,28.73166452,28.7319285,263.97999999971944,True,
