window_idx,t_window_end_s,var_norm,p2p_norm,class
0,0.703749,5.857964e-02,9.516907e-01,4
1,1.410100,1.389088e-03,3.131714e-01,4
2,2.116339,8.801197e-04,2.490234e-01,4
3,2.822603,7.247223e-04,2.213135e-01,4
4,3.528861,3.439570e-04,1.558838e-01,4
5,4.235095,7.216002e-04,1.918335e-01,4
6,4.941353,1.034648e-03,2.077026e-01,4
7,5.647623,2.627234e-04,1.277008e-01,4
8,6.354064,2.155204e-04,8.355713e-02,4
9,7.060610,9.426154e-04,1.513062e-01,4
10,7.767089,2.085202e-04,1.078949e-01,4
11,8.473483,2.671071e-04,1.143646e-01,4
12,9.179858,7.931843e-04,2.158508e-01,4
13,9.886243,3.644052e-04,1.270142e-01,4
14,10.592638,9.058833e-05,8.532715e-02,4
15,11.298990,9.741531e-04,1.896362e-01,4
16,12.005333,5.155304e-04,1.340942e-01,4
17,12.711703,3.937848e-05,4.093170e-02,0
18,13.418083,1.224869e-03,2.877808e-01,4
19,14.124398,4.384801e-04,1.301270e-01,4
20,14.830797,9.481011e-04,2.425537e-01,4
21,15.537162,3.112009e-04,1.300049e-01,4
22,16.243506,4.565338e-04,1.447754e-01,4
23,16.949843,1.077684e-03,2.172852e-01,4
24,17.656182,2.079733e-04,1.166077e-01,4
25,18.362439,3.998659e-04,1.322632e-01,4
26,19.068769,1.552111e-03,2.873535e-01,4
27,19.775117,2.598844e-04,1.159058e-01,4
28,20.481452,2.919776e-04,1.271973e-01,4
29,21.187817,1.607271e-03,2.869873e-01,4
30,21.894185,6.260305e-04,1.972656e-01,4
31,22.600559,4.232711e-05,5.120850e-02,4
32,23.306904,1.362495e-03,2.965088e-01,4
33,24.013235,6.208761e-04,2.025146e-01,4
34,24.719559,6.005762e-05,4.739380e-02,0
35,25.425881,1.182371e-03,2.609863e-01,4
36,26.132249,7.067072e-04,1.758118e-01,4
37,26.838596,8.971113e-04,2.507324e-01,4
38,27.544879,6.125613e-04,1.962891e-01,4
39,28.251222,7.147019e-04,1.513367e-01,4
40,28.957498,1.251021e-03,2.869873e-01,4
41,29.663794,1.320844e-04,1.088562e-01,4
42,30.370110,3.930518e-04,1.140137e-01,4
43,31.076428,1.148186e-03,2.105713e-01,4
44,31.782727,1.698710e-04,7.641602e-02,4
45,32.489065,4.523107e-04,1.342773e-01,4
46,33.195389,1.220648e-03,2.287598e-01,4
47,33.901918,3.809628e-04,1.057739e-01,4
48,34.608088,8.449114e-05,6.402588e-02,4
49,35.314722,9.419039e-04,2.269287e-01,4
50,36.020766,5.004473e-04,1.475830e-01,4
51,36.727082,6.003902e-05,5.636597e-02,4
52,37.433431,9.843826e-04,1.733398e-01,4
53,38.139770,5.918344e-04,1.597900e-01,4
54,38.846083,1.143847e-03,2.198181e-01,4
55,39.552436,4.601592e-04,1.607056e-01,4
56,40.258749,5.020835e-04,1.330261e-01,4
57,40.965325,1.124737e-03,2.249756e-01,4
58,41.671873,2.100356e-04,1.313782e-01,4
59,42.378242,6.230088e-04,1.845093e-01,4
60,43.084612,1.776373e-03,2.581482e-01,4
61,43.790934,2.156384e-04,1.180725e-01,4
62,44.497245,2.294119e-04,1.151733e-01,4
63,45.203550,1.796753e-03,2.461853e-01,4
64,45.909862,5.121209e-04,1.595154e-01,4
65,46.616238,4.812760e-05,4.185486e-02,0
66,47.322654,1.087428e-03,2.122803e-01,4
67,48.029007,7.357753e-04,1.688843e-01,4
68,48.735446,6.250681e-05,6.756592e-02,4
69,49.441740,1.730639e-03,2.557983e-01,4
70,50.148059,7.216954e-04,1.517639e-01,4
71,50.854364,1.158120e-03,2.379150e-01,4
72,51.560651,4.318788e-04,1.832581e-01,4
73,52.266891,5.571124e-04,1.741943e-01,4
74,52.973116,1.608343e-03,2.675781e-01,4
75,53.679359,1.445584e-04,7.017517e-02,4
76,54.385617,4.420280e-04,1.439209e-01,4
77,55.091905,1.442384e-03,2.337952e-01,4
78,55.798190,2.684944e-04,1.214600e-01,4
79,56.504485,6.001902e-04,1.626587e-01,4
80,57.210794,1.423071e-03,2.313232e-01,4
81,57.917078,5.304926e-04,1.614380e-01,4
82,58.623369,6.561864e-05,5.937195e-02,4
83,59.329617,9.918214e-04,2.254639e-01,4
84,60.035846,6.162616e-04,1.730957e-01,4
85,60.742135,1.059837e-04,6.758118e-02,4
86,61.448432,8.612814e-04,1.959229e-01,4
87,62.154725,5.416295e-04,1.306763e-01,4
88,62.861002,5.741267e-04,1.518555e-01,4
89,63.567288,2.698518e-04,1.156616e-01,4
90,64.273605,5.623316e-04,1.299133e-01,4
91,64.979916,8.574335e-04,2.456055e-01,4
92,65.686218,1.057517e-04,8.096313e-02,4
93,66.392525,2.948496e-04,1.194763e-01,4
94,67.098841,8.855888e-04,2.343750e-01,4
95,67.805130,2.015123e-04,9.776306e-02,4
96,68.511426,3.894676e-04,1.249084e-01,4
97,69.217735,9.801246e-04,1.882935e-01,4
98,69.923986,4.030659e-04,1.111755e-01,4
99,70.630294,6.461443e-05,6.294250e-02,4
100,71.336606,7.388146e-04,1.903381e-01,4
101,72.042929,8.200072e-04,2.039795e-01,4
102,72.749237,9.452432e-05,7.952881e-02,4
103,73.455767,9.041034e-04,1.901245e-01,4
104,74.162256,4.816956e-04,1.133423e-01,4
105,74.868647,6.103324e-04,1.770935e-01,4
106,75.574998,8.882152e-05,6.289673e-02,4
107,76.281267,4.993377e-04,1.176453e-01,4
108,76.987562,6.869024e-04,2.048645e-01,4
109,77.693822,1.350294e-04,8.654785e-02,4
110,78.400154,5.866077e-04,2.126465e-01,4
111,79.106450,1.073481e-03,2.083740e-01,4
112,79.812753,1.656397e-04,1.016235e-01,4
113,80.518937,4.410652e-04,1.563416e-01,4
114,81.225131,8.503657e-04,1.606445e-01,4
115,81.931370,4.970875e-04,1.657715e-01,4
116,82.637635,9.495717e-05,8.798218e-02,4
117,83.343926,8.623252e-04,1.749878e-01,4
118,84.050182,5.123112e-04,1.590271e-01,4
119,84.756459,1.112272e-04,7.420349e-02,4
120,85.462720,6.100485e-04,1.961365e-01,4
121,86.169000,7.293914e-04,2.086182e-01,4
122,86.875284,8.573202e-04,1.925354e-01,4
123,87.581606,2.974705e-04,1.604004e-01,4
124,88.287922,7.008587e-04,1.960754e-01,4
125,88.994212,9.201784e-04,2.003784e-01,4
126,89.700492,1.798454e-04,8.453369e-02,4
127,90.406742,5.162170e-04,1.767578e-01,4
128,91.112955,1.066283e-03,2.147827e-01,4
129,91.819172,2.021139e-04,1.202393e-01,4
130,92.525419,4.884957e-04,1.638184e-01,4
131,93.231656,9.320584e-04,2.043457e-01,4
132,93.937931,7.821518e-04,2.090149e-01,4
133,94.644181,9.278551e-05,7.135010e-02,4
134,95.350415,9.744174e-04,2.067871e-01,4
135,96.056647,6.517878e-04,1.740723e-01,4
136,96.762820,1.087075e-04,7.904053e-02,4
137,97.468974,9.111285e-04,1.812439e-01,4
138,98.175198,4.968657e-04,1.248779e-01,4
139,98.881416,6.484066e-04,1.282349e-01,4
140,99.587637,1.482422e-04,7.214355e-02,4
141,100.293823,8.129695e-04,1.916504e-01,4
142,101.000205,9.227377e-04,1.873169e-01,4
143,101.706357,1.881609e-04,8.444214e-02,4
144,102.412842,6.237888e-04,1.848145e-01,4
145,103.119315,8.512744e-04,1.643372e-01,4
146,103.825850,1.253584e-04,9.014893e-02,4
147,104.531846,3.681347e-04,1.460266e-01,4
148,105.255813,7.914904e-04,1.793823e-01,4
149,105.944369,5.489577e-04,1.655273e-01,4
150,106.650629,5.580900e-05,5.766296e-02,4
151,107.356872,7.602205e-04,1.715698e-01,4
152,108.063108,5.082415e-04,1.533203e-01,4
153,108.769349,8.933990e-05,5.990601e-02,4
154,109.475600,8.349605e-04,1.765442e-01,4
155,110.181842,6.451191e-04,1.719971e-01,4
156,110.888095,6.611447e-04,1.683350e-01,4
157,111.594371,2.592937e-04,1.097412e-01,4
158,112.300615,4.621313e-04,1.348572e-01,4
159,113.006847,8.411167e-04,1.683960e-01,4
160,113.712986,1.302912e-04,9.088135e-02,4
161,114.419190,2.258050e-04,8.221436e-02,4
162,115.125361,9.706797e-04,2.077026e-01,4
163,115.831515,1.454687e-04,7.992554e-02,4
164,116.537717,2.854266e-04,1.157074e-01,4
165,117.243881,1.003343e-03,1.729126e-01,4
166,117.950040,3.903284e-04,1.237488e-01,4
167,118.656211,4.102281e-05,3.337097e-02,0
168,119.362470,1.941637e-03,2.854614e-01,4
169,120.068579,4.329799e-04,1.271057e-01,4
170,120.774759,6.077826e-05,6.091309e-02,4
171,121.480948,1.862175e-03,2.599792e-01,4
172,122.187140,5.259289e-04,1.591187e-01,4
173,122.893335,9.936371e-04,2.326660e-01,4
174,123.599589,6.758267e-04,2.045288e-01,4
175,124.305898,5.169186e-04,1.338806e-01,4
176,125.012220,1.099212e-03,2.568359e-01,4
177,125.718483,1.987056e-04,1.051025e-01,4
178,126.424761,3.879330e-04,1.692810e-01,4
179,127.131267,1.061042e-03,2.048035e-01,4
180,127.837306,1.878269e-04,1.058350e-01,4
181,128.543550,4.508591e-04,1.608582e-01,4
182,129.249780,1.037454e-03,2.064819e-01,4
183,129.956031,4.378165e-04,1.407776e-01,4
184,130.662271,3.940841e-05,3.913879e-02,0
185,131.368472,1.208994e-03,1.995850e-01,4
186,132.074704,6.510479e-04,1.757202e-01,4
187,132.780923,5.305126e-05,3.987122e-02,0
188,133.487103,2.021513e-03,2.819214e-01,4
189,134.193234,5.001448e-04,1.591797e-01,4
190,134.899486,1.203914e-03,2.635040e-01,4
191,135.605686,7.691500e-04,2.024841e-01,4
192,136.311879,4.687839e-04,1.242676e-01,4
193,137.018136,1.197835e-03,2.602539e-01,4
194,137.724425,1.872547e-04,8.502197e-02,4
195,138.430862,5.896002e-04,2.021484e-01,4
196,139.137219,1.716536e-03,3.266602e-01,4
197,139.843437,2.203566e-04,9.335327e-02,4
198,140.549673,5.955068e-04,2.125854e-01,4
199,141.255844,8.889614e-04,1.769409e-01,4
200,141.961986,4.489002e-04,1.405640e-01,4
201,142.668236,8.127924e-05,6.889343e-02,4
202,143.374436,1.682001e-03,2.449341e-01,4
203,144.080641,5.814816e-04,1.640015e-01,4
204,144.786846,6.419706e-05,5.813599e-02,4
205,145.493030,2.493365e-03,3.050537e-01,4
206,146.199187,6.684956e-04,1.776733e-01,4
207,146.905340,1.163219e-03,2.640076e-01,4
208,147.611465,9.513503e-04,2.233276e-01,4
209,148.317656,6.783063e-04,2.161560e-01,4
210,149.023845,1.347841e-03,2.880249e-01,4
211,149.730219,2.167210e-04,1.034851e-01,4
212,150.436249,6.981250e-04,1.943359e-01,4
213,151.142449,8.775559e-04,1.858215e-01,4
214,151.848594,1.823311e-04,9.747314e-02,4
215,152.554742,2.253243e-04,1.069336e-01,4
216,153.260845,9.635618e-04,1.800232e-01,4
217,153.966948,6.466327e-04,1.835327e-01,4
218,154.673027,3.828401e-05,4.394531e-02,0
219,155.379058,8.692362e-04,1.987305e-01,4
220,156.085181,5.783285e-04,1.563110e-01,4
221,156.791326,3.358724e-05,3.915405e-02,0
222,157.497478,1.151352e-03,2.165527e-01,4
223,158.203620,5.347541e-04,1.506653e-01,4
224,158.909766,8.812232e-04,2.264404e-01,4
225,159.616003,5.244435e-04,1.717529e-01,4
226,160.322311,8.298060e-04,2.248230e-01,4
227,161.028436,9.663385e-04,1.876831e-01,4
228,161.734593,1.403866e-04,1.055298e-01,4
229,162.440732,8.175780e-04,2.451172e-01,4
230,163.146988,1.141544e-03,2.076111e-01,4
231,163.853006,1.841179e-04,9.866333e-02,4
232,164.559084,7.428600e-04,2.105103e-01,4
233,165.265134,1.563812e-03,2.486572e-01,4
234,165.971225,9.127624e-04,1.805115e-01,4
235,166.677403,7.872148e-05,7.022095e-02,4
236,167.383566,1.852451e-03,2.596130e-01,4
237,168.089728,5.762473e-04,1.526489e-01,4
238,168.795943,9.098872e-05,6.144714e-02,4
