09-24-2026 16:04:23 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.312C soc2@48.875C soc0@48.093C gpu@49.843C tj@51.312C soc1@50.25C VDD_IN 8332mW/7086mW VDD_CPU_GPU_CV 4192mW/2921mW VDD_SOC 1428mW/1440mW
09-24-2026 16:04:23 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@48.937C soc0@48.125C gpu@49.718C tj@51.437C soc1@50.093C VDD_IN 8372mW/7118mW VDD_CPU_GPU_CV 4192mW/2952mW VDD_SOC 1428mW/1440mW
09-24-2026 16:04:24 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.406C soc2@49C soc0@48.187C gpu@49.843C tj@51.406C soc1@50.218C VDD_IN 8332mW/7147mW VDD_CPU_GPU_CV 4192mW/2981mW VDD_SOC 1428mW/1440mW
09-24-2026 16:04:24 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.562C soc2@49.062C soc0@48.218C gpu@49.75C tj@51.562C soc1@50.187C VDD_IN 8358mW/7175mW VDD_CPU_GPU_CV 4192mW/3009mW VDD_SOC 1428mW/1439mW
09-24-2026 16:04:25 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.75C soc2@49.031C soc0@48.437C gpu@49.718C tj@51.406C soc1@50.312C VDD_IN 8358mW/7202mW VDD_CPU_GPU_CV 4192mW/3036mW VDD_SOC 1428mW/1439mW
09-24-2026 16:04:25 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@49C soc0@48.437C gpu@50C tj@51.437C soc1@50.406C VDD_IN 8358mW/7227mW VDD_CPU_GPU_CV 4192mW/3062mW VDD_SOC 1428mW/1439mW
09-24-2026 16:04:26 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.593C soc2@49.062C soc0@48.312C gpu@50.218C tj@51.593C soc1@50.25C VDD_IN 8358mW/7252mW VDD_CPU_GPU_CV 4192mW/3087mW VDD_SOC 1426mW/1439mW
09-24-2026 16:04:26 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.656C soc2@49.093C soc0@48.406C gpu@50.031C tj@51.656C soc1@50.312C VDD_IN 8358mW/7275mW VDD_CPU_GPU_CV 4192mW/3110mW VDD_SOC 1426mW/1438mW
09-24-2026 16:04:27 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.812C soc2@49.156C soc0@48.343C gpu@49.968C tj@51.812C soc1@50.343C VDD_IN 8372mW/7298mW VDD_CPU_GPU_CV 4192mW/3133mW VDD_SOC 1426mW/1438mW
09-24-2026 16:04:27 RAM 987/7607MB (lfb 4x4MB) SWAP 0/20188MB (cached 0MB) CPU [100%@1728,100%@1728,100%@1728,100%@1728,100%@1728,100%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.687C soc2@49.156C soc0@48.437C gpu@50.125C tj@51.687C soc1@50.312C VDD_IN 8372mW/7320mW VDD_CPU_GPU_CV 4192mW/3154mW VDD_SOC 1428mW/1438mW
