# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779831505704824,START,307
1779831505905581,MOTION_PHASE_START,0
1779831505905619,TO_MAX,511
1779831506906345,TO_MIN,102
1779831507907281,TO_MAX,511
1779831508908014,TO_MIN,102
1779831509908873,TO_MAX,511
1779831510909632,STILL_PHASE_START,307
1779831515910375,MOTION_PHASE_START,0
1779831515910417,TO_MAX,511
1779831516911299,TO_MIN,102
1779831517912022,TO_MAX,511
1779831518912741,TO_MIN,102
1779831519913461,TO_MAX,511
1779831520914175,STILL_PHASE_START,307
1779831525914889,MOTION_PHASE_START,0
1779831525914929,TO_MAX,511
1779831526915640,TO_MIN,102
1779831527916565,TO_MAX,511
1779831528917477,TO_MIN,102
1779831529918212,TO_MAX,511
1779831530919125,STILL_PHASE_START,307
1779831535919875,MOTION_PHASE_START,0
1779831535919914,TO_MAX,511
1779831536920804,TO_MIN,102
1779831537921710,TO_MAX,511
1779831538922609,TO_MIN,102
1779831539923319,TO_MAX,511
1779831540924031,STILL_PHASE_START,307
1779831545924759,MOTION_PHASE_START,0
1779831545924802,TO_MAX,511
1779831546925682,TO_MIN,102
1779831547926414,TO_MAX,511
1779831548927146,TO_MIN,102
1779831549927893,TO_MAX,511
1779831550928666,STILL_PHASE_START,307
1779831555929400,MOTION_PHASE_START,0
1779831555929441,TO_MAX,511
1779831556930139,TO_MIN,102
1779831557930866,TO_MAX,511
1779831558931582,TO_MIN,102
1779831559932297,TO_MAX,511
1779831560933027,STILL_PHASE_START,307
1779831565933749,MOTION_PHASE_START,0
1779831565933781,TO_MAX,511
1779831566934479,TO_MIN,102
1779831567935186,TO_MAX,511
1779831568935885,TO_MIN,102
1779831569937959,TO_MAX,511
1779831570938684,STILL_PHASE_START,307
