# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779734301024761,START,307
1779734301225533,MOTION_PHASE_START,0
1779734301225615,TO_MAX,511
1779734302226388,TO_MIN,102
1779734303227170,TO_MAX,511
1779734304227926,TO_MIN,102
1779734305228706,TO_MAX,511
1779734306229532,STILL_PHASE_START,307
1779734311230385,MOTION_PHASE_START,0
1779734311230461,TO_MAX,511
1779734312231191,TO_MIN,102
1779734313231975,TO_MAX,511
1779734314232770,TO_MIN,102
1779734315233592,TO_MAX,511
1779734316234427,STILL_PHASE_START,307
1779734321235250,MOTION_PHASE_START,0
1779734321235315,TO_MAX,511
1779734322236050,TO_MIN,102
1779734323236853,TO_MAX,511
1779734324237644,TO_MIN,102
1779734325238556,TO_MAX,511
1779734326239381,STILL_PHASE_START,307
1779734331240210,END,307
