@relation 'MLC'

@attribute F1_ABS_VARIANCE_ACC_V_FILTER_1 numeric
@attribute F2_ABS_PEAK_TO_PEAK_ACC_V_FILTER_1 numeric
@attribute class {still, motion}

@data
0.0467529, 1.5166, motion
0.0101547, 0.687988, motion
0.00894928, 0.770508, motion
0.0115814, 0.828613, motion
0.0178375, 0.777832, motion
0.0179291, 0.803711, motion
0.0502014, 1.72168, motion
0.0555725, 1.65918, motion
0.00603104, 0.705566, motion
0.017807, 0.958984, motion
0.0196228, 0.963379, motion
0.0226746, 0.843262, motion
0.0375366, 1.45898, motion
0.0123672, 0.683594, motion
0.00782776, 0.638672, motion
0.0214081, 0.932617, motion
0.0133057, 0.709961, motion
0.046875, 1.57813, motion
0.0376587, 1.4248, motion
0.0139313, 0.734863, motion
0.0261383, 1.04102, motion
0.0357361, 1.37109, motion
0.0313721, 1.11035, motion
0.00956726, 0.666016, motion
0.0156021, 0.858887, motion
0.0110779, 0.619629, motion
0.0437927, 1.46387, motion
0.062439, 1.89258, motion
0.00985718, 0.762695, motion
0.015686, 0.759766, motion
0.0234833, 0.926758, motion
0.00985718, 0.589355, motion
0.0105057, 0.761719, motion
0.0384216, 1.42383, motion
0.0470886, 1.71973, motion
0.0315247, 1.08691, motion
0.0228729, 1.08398, motion
0.019516, 0.924805, motion
0.012886, 0.781738, motion
0.0164642, 0.880859, motion
0.0703125, 2.04297, motion
0.00879669, 0.77002, motion
0.0120468, 0.783203, motion
0.0131302, 0.716309, motion
0.0543213, 1.78027, motion
0.0314331, 1.2959, motion
0.0254211, 1.01172, motion
0.0121002, 0.793945, motion
0.0205231, 0.979492, motion
0.0188293, 0.96582, motion
0.010849, 0.698242, motion
0.0507202, 1.85254, motion
0.0281525, 0.972656, motion
0.0511475, 1.82715, motion
0.00669479, 0.691895, motion
0.00991821, 0.710449, motion
0.0186462, 0.762695, motion
0.0603027, 1.84863, motion
0.0693359, 1.98828, motion
0.0310516, 1.13379, motion
0.00914764, 0.87207, motion
0.00949097, 0.702148, motion
0.00656509, 0.61084, motion
0.0236816, 0.996582, motion
0.0346375, 1.37402, motion
0.0221863, 0.791504, motion
0.0158234, 0.764648, motion
0.015625, 0.785645, motion
0.0138397, 0.832031, motion
0.0122757, 0.899902, motion
0.0166779, 0.736816, motion
0.0499573, 1.53125, motion
0.0567017, 1.74121, motion
0.106689, 2.23438, motion
0.0727539, 2.14453, motion
0.0138626, 0.806641, motion
0.0184631, 0.959473, motion
0.0190277, 0.923828, motion
0.0527039, 1.72852, motion
0.0698242, 2.08398, motion
0.0601501, 1.96875, motion
0.0324402, 1.20313, motion
0.0228729, 0.915527, motion
0.0242767, 0.976563, motion
0.0527954, 1.66309, motion
0.0550232, 1.71875, motion
0.0149384, 0.660156, motion
0.014183, 0.868652, motion
0.012558, 0.853027, motion
0.0125732, 0.791504, motion
0.0178528, 0.820801, motion
0.0195465, 0.802246, motion
0.0433655, 1.13477, motion
0.030426, 1.20117, motion
0.0221558, 1.08203, motion
0.0199738, 1.19336, motion
0.0768433, 1.86914, motion
0.0899048, 1.86035, motion
0.0492249, 1.45117, motion
0.0283356, 1.00781, motion
0.0205536, 0.863281, motion
0.0302124, 1.21484, motion
0.0236816, 0.932129, motion
0.069519, 1.77148, motion
0.0412598, 1.2002, motion
0.0258484, 1.16699, motion
0.0147324, 0.935059, motion
0.0166168, 0.818359, motion
0.0327454, 1.40625, motion
0.0152359, 0.901855, motion
0.0703125, 1.6582, motion
0.0657959, 1.78809, motion
0.0643311, 1.65332, motion
0.060791, 1.48828, motion
0.0144806, 1.13184, motion
0.02211, 0.973145, motion
0.074585, 1.99121, motion
0.0321655, 1.02539, motion
0.0365906, 1.15137, motion
0.029068, 1.2666, motion
0.0139008, 0.869141, motion
0.0180817, 0.942871, motion
0.0132523, 0.812988, motion
0.0658569, 1.7832, motion
0.0391541, 1.58008, motion
0.0559998, 1.44434, motion
0.0171814, 0.861816, motion
0.0166016, 1.01758, motion
0.0182495, 0.866211, motion
0.0308533, 1.11426, motion
0.0628052, 1.66699, motion
0.0296173, 1.03418, motion
0.0340271, 1.25293, motion
0.0162506, 0.77002, motion
0.09729, 2.2207, motion
0.0979004, 2.19141, motion
0.0636597, 1.7793, motion
0.0194702, 0.90918, motion
0.122314, 2.57422, motion
0.036377, 1.6543, motion
0.0888672, 2.13477, motion
0.0316467, 1.05566, motion
0.0130081, 0.763184, motion
0.0662842, 1.93066, motion
0.0917358, 2.2793, motion
0.0541687, 1.67871, motion
0.0270233, 1.16016, motion
0.026474, 1.2168, motion
0.013176, 0.723633, motion
0.0338135, 1.3418, motion
0.0365295, 1.46191, motion
0.0596619, 1.80566, motion
0.0997925, 2.38086, motion
0.0454712, 1.5459, motion
0.0254211, 1.06348, motion
0.0243073, 0.944336, motion
0.0524292, 1.43359, motion
0.0557251, 1.5459, motion
0.0768433, 1.78516, motion
0.059967, 1.56543, motion
0.0174561, 0.925293, motion
0.017395, 0.968262, motion
0.0134735, 0.880371, motion
0.0706787, 1.9209, motion
0.0527344, 1.53906, motion
0.0238953, 1.00488, motion
0.0132675, 0.779297, motion
0.0102158, 0.880859, motion
0.0162964, 0.852539, motion
0.0157471, 0.962402, motion
0.0140381, 0.849121, motion
0.0192871, 0.941895, motion
0.0170593, 1.02441, motion
0.0200195, 1.01758, motion
0.0157166, 0.789551, motion
0.0140152, 0.849121, motion
0.01651, 0.873535, motion
0.0121918, 0.855957, motion
0.0163727, 1.05859, motion
0.0184784, 1.08008, motion
0.0241699, 0.994629, motion
0.0313721, 1.37402, motion
0.0381775, 1.2373, motion
0.0154724, 0.663086, motion
0.0191193, 0.874512, motion
0.0279541, 1.09277, motion
0.0256042, 1.04883, motion
0.0130234, 0.821289, motion
0.0328369, 1.12598, motion
0.0174408, 0.917969, motion
0.0302277, 1.22656, motion
0.0131836, 0.880859, motion
0.0124664, 0.896484, motion
0.0303802, 1.13574, motion
0.0209198, 0.888672, motion
0.0317078, 1.11133, motion
0.0282745, 1.14648, motion
0.0281067, 1.06152, motion
0.022934, 0.902344, motion
0.0151443, 0.845703, motion
0.0113602, 0.813965, motion
0.0151443, 0.786133, motion
0.028656, 0.932617, motion
0.026886, 0.961426, motion
0.0393066, 1.17676, motion
0.0125122, 0.704102, motion
0.00865936, 0.541992, motion
0.0184937, 0.807617, motion
0.0072937, 0.693359, motion
0.0263977, 1.19531, motion
0.0135956, 0.937988, motion
0.0175323, 1.03516, motion
0.0190887, 0.86377, motion
0.0113602, 0.789551, motion
0.0166016, 1.01563, motion
0.0126419, 0.874023, motion
0.00563049, 0.728516, motion
0.0269012, 1.18359, motion
0.0296936, 0.922852, motion
0.0172577, 0.76709, motion
0.0127869, 0.664551, motion
0.0191498, 0.825195, motion
0.0120926, 0.876953, motion
0.0226593, 0.984375, motion
0.0215302, 0.84375, motion
0.0279999, 0.876953, motion
0.013855, 0.81543, motion
0.0187225, 0.802246, motion
0.0203094, 0.879395, motion
0.0153885, 0.689941, motion
0.0168304, 1.03027, motion
0.00982666, 0.638672, motion
0.0141144, 0.796387, motion
0.0162354, 0.729004, motion
0.0188599, 0.913574, motion
0.0161743, 0.797852, motion
0.0168304, 0.785156, motion
0.0496216, 1.4707, motion
0.0444641, 1.45898, motion
0.0261383, 0.903809, motion
0.00745392, 0.623047, motion
0.0273895, 1.28809, motion
0.0388489, 1.30371, motion
0.0122604, 0.800293, motion
0.0389404, 1.25488, motion
0.0479126, 1.31641, motion
0.017395, 0.870605, motion
0.0183258, 0.948242, motion
0.0346375, 1.34766, motion
0.01828, 0.999512, motion
0.0223236, 0.960449, motion
0.0437927, 1.10938, motion
0.0242462, 1.01367, motion
0.0366516, 1.3291, motion
0.0124741, 0.809082, motion
0.0154343, 0.859863, motion
0.0202484, 1.44531, motion
0.0218048, 1.06055, motion
0.0256042, 1.04004, motion
0.0349731, 1.14551, motion
0.0100174, 0.697754, motion
0.0429077, 1.22461, motion
0.0258331, 1.1084, motion
0.0366821, 1.25293, motion
0.0355835, 1.26563, motion
0.0769653, 1.73145, motion
0.0106049, 0.786133, motion
0.0140686, 0.966797, motion
0.0116043, 0.725586, motion
0.0365601, 1.46191, motion
0.0282288, 1.00977, motion
0.0227203, 0.914551, motion
0.0276794, 1.06055, motion
0.0128326, 0.686035, motion
0.0049057, 0.503906, motion
0.00968933, 0.631348, motion
0.0103226, 0.894531, motion
0.0139008, 0.747559, motion
0.0530701, 1.44434, motion
0.0243225, 0.975586, motion
0.0654297, 1.71387, motion
0.00618362, 0.541016, motion
0.00510406, 0.476563, motion
0.0198822, 0.998535, motion
0.0529785, 1.55469, motion
0.0265961, 1.13867, motion
0.0149689, 0.820313, motion
0.0134201, 1.01758, motion
0.0104675, 0.940918, motion
0.0196533, 1.05859, motion
0.0449524, 1.44141, motion
0.0155258, 0.864258, motion
0.00612259, 0.563965, motion
0.00602722, 0.510742, motion
0.0141144, 0.819336, motion
0.0498962, 1.35352, motion
0.0236359, 0.981445, motion
0.0176392, 0.959961, motion
0.0075531, 0.669434, motion
0.0142212, 0.82666, motion
0.0220947, 0.9375, motion
0.0432434, 1.39551, motion
0.0395813, 1.23242, motion
0.0165558, 0.855469, motion
0.00641251, 0.532715, motion
0.0139313, 0.826172, motion
0.0118484, 0.775879, motion
0.0582275, 1.69922, motion
0.0220337, 1.08203, motion
0.00893402, 0.648438, motion
0.00652313, 0.624023, motion
0.0396118, 1.27344, motion
0.032196, 1.43848, motion
0.0340576, 1.32031, motion
0.0167694, 1.00293, motion
0.0307159, 1.14258, motion
0.0113983, 0.814941, motion
0.0121689, 0.690918, motion
0.0276489, 1.12598, motion
0.0419617, 1.26563, motion
0.0592041, 1.52441, motion
0.0432434, 1.36426, motion
0.0128174, 0.691406, motion
0.0116119, 1.02637, motion
0.0227814, 1.20508, motion
0.0742798, 1.71582, motion
0.0156097, 0.703613, motion
0.0153198, 1.03906, motion
0.0213623, 0.969727, motion
0.0722656, 1.83594, motion
0.0249481, 1.18164, motion
0.00651932, 0.557129, motion
0.0176086, 0.941895, motion
0.043335, 1.47754, motion
0.0169525, 0.989258, motion
0.0255585, 0.974121, motion
0.0123062, 0.699219, motion
0.0559387, 1.74707, motion
0.0325623, 1.22266, motion
0.0202179, 0.972168, motion
0.0159302, 0.81543, motion
0.0331116, 1.26172, motion
0.00667572, 0.592773, motion
0.0301056, 1.20117, motion
0.0324707, 1.2666, motion
0.038208, 1.33984, motion
0.0325317, 1.23242, motion
0.0119324, 0.884766, motion
0.0585327, 1.72461, motion
0.0601501, 1.74023, motion
0.017334, 1.08594, motion
0.0368347, 1.29102, motion
0.0397949, 1.41797, motion
0.0437927, 1.57227, motion
0.0232697, 1.03027, motion
0.0129318, 0.81543, motion
0.0280609, 0.991699, motion
0.024826, 1.48926, motion
0.0202026, 1.33203, motion
0.014595, 0.841309, motion
0.0314331, 1.25879, motion
0.0147018, 0.818848, motion
0.0358887, 1.2832, motion
0.0400696, 1.54395, motion
0.0385742, 1.45605, motion
0.0323792, 1.19922, motion
0.0178833, 0.839844, motion
0.0224609, 1.17871, motion
0.0129242, 0.897949, motion
0.043396, 1.2793, motion
0.0441589, 1.35254, motion
0.025116, 1.24023, motion
0.0111084, 0.891113, motion
0.015686, 0.871582, motion
0.029068, 1.25684, motion
0.0125809, 0.687988, motion
0.0234222, 1.26074, motion
0.0161591, 0.791016, motion
0.0253601, 1.05957, motion
0.0179138, 0.715332, motion
0.0319214, 1.39746, motion
0.0195923, 1.05566, motion
0.012619, 0.82959, motion
0.0205078, 1.1748, motion
0.0254669, 1.20117, motion
0.0300293, 1.68945, motion
0.0254364, 1.18555, motion
0.0318604, 1.14551, motion
0.0423584, 1.19922, motion
0.00962067, 0.627441, motion
0.0738525, 1.78223, motion
0.016983, 0.926758, motion
0.0671387, 1.61133, motion
0.0368652, 1.37207, motion
0.0917358, 1.95313, motion
0.0157623, 0.76709, motion
0.0344543, 1.91895, motion
0.0361633, 1.23633, motion
0.0172882, 0.755371, motion
0.0127335, 1.22852, motion
0.0177307, 1.28418, motion
0.00544357, 0.833984, motion
0.00784302, 1.25293, motion
0.0335388, 1.41504, motion
0.0673218, 1.58203, motion
0.0186157, 0.911621, motion
0.0444641, 1.25879, motion
0.0358276, 1.31934, motion
0.00938416, 1.14063, motion
0.0153961, 1.11914, motion
0.0196228, 1.24707, motion
0.0366211, 1.43359, motion
0.0167847, 0.821289, motion
0.00923157, 0.563477, motion
0.0431824, 1.47168, motion
0.0287323, 1.20996, motion
0.0178986, 1.21094, motion
0.0189667, 1.2168, motion
0.0156403, 0.995117, motion
0.0111542, 1.12988, motion
0.0436096, 1.31738, motion
0.0527954, 1.57715, motion
0.014595, 1.36328, motion
0.0163879, 1.32422, motion
0.0052948, 0.734863, motion
0.0471497, 1.47461, motion
0.0266724, 1.26074, motion
0.0364075, 1.38281, motion
0.007267, 0.701172, motion
0.0172424, 0.801758, motion
0.0303802, 1.23438, motion
0.024826, 1.13574, motion
0.0142746, 0.787598, motion
0.0143967, 1.1748, motion
0.0328979, 1.25391, motion
0.0116425, 0.672852, motion
0.0196533, 1.13477, motion
0.026123, 1.04688, motion
0.0361023, 1.16797, motion
0.0237579, 1.20703, motion
0.0161133, 0.645508, motion
0.00921631, 0.660156, motion
0.0157623, 1.1377, motion
0.0185852, 0.896973, motion
0.0161438, 0.931152, motion
0.0149078, 1.25098, motion
0.0256958, 1.06934, motion
0.046936, 1.4541, motion
0.0366211, 1.32031, motion
0.0350647, 1.17383, motion
0.0331116, 1.26855, motion
0.0132141, 1.09668, motion
0.0237732, 1.36621, motion
0.00880432, 0.684082, motion
0.0101089, 0.631836, motion
0.0171051, 0.791992, motion
0.0191956, 1.33398, motion
0.0223389, 1.08008, motion
0.0335999, 1.31055, motion
0.0284424, 1.2041, motion
0.0128937, 1.07227, motion
0.00889587, 0.839844, motion
0.00991821, 0.952148, motion
0.0152588, 1.11621, motion
0.0200653, 0.910156, motion
0.018631, 0.912109, motion
0.0372314, 1.44336, motion
0.0404968, 1.5957, motion
0.0132141, 0.820801, motion
0.00792694, 0.625977, motion
0.0083313, 0.896484, motion
0.00474548, 0.756836, motion
0.0123444, 0.870605, motion
0.0252075, 1.11914, motion
0.0138016, 1.05469, motion
0.0516968, 1.74707, motion
0.0201416, 0.997559, motion
0.0183411, 0.958984, motion
0.00906372, 0.839355, motion
0.0142059, 1.13086, motion
0.0248108, 1.34961, motion
0.0341797, 1.19629, motion
0.0266876, 1.11328, motion
0.0273132, 1.11719, motion
0.0330505, 1.07422, motion
0.0533447, 1.25098, motion
0.0274811, 1.2959, motion
0.00853729, 0.562988, motion
0.0293121, 1.32227, motion
0.0435486, 1.6709, motion
0.0188293, 0.944336, motion
0.0248108, 0.923828, motion
0.0192108, 1.07617, motion
0.0145569, 0.78125, motion
0.0312195, 1.0625, motion
0.0240326, 0.934082, motion
0.00665283, 0.915527, motion
0.0120621, 0.92627, motion
0.0430908, 1.55859, motion
0.0152817, 0.814453, motion
0.0345154, 1.57031, motion
0.0271301, 1.21094, motion
0.0236816, 0.993652, motion
0.0170746, 0.89209, motion
0.0149078, 0.975586, motion
0.0113983, 0.770996, motion
0.0411377, 1.29395, motion
0.0333862, 1.26758, motion
0.015686, 0.71875, motion
0.0156021, 0.844238, motion
0.0154037, 0.907227, motion
0.0267487, 1.10352, motion
0.0273895, 1.10938, motion
0.0205231, 1.25391, motion
0.0256653, 1.25879, motion
0.0308838, 1.41895, motion
0.0708008, 1.68359, motion
0.0125427, 0.807129, motion
0.01828, 1.24805, motion
0.0253448, 1.43066, motion
0.046814, 1.78906, motion
0.0287628, 1.38184, motion
0.0257874, 1.23145, motion
0.0307922, 1.2627, motion
0.0445862, 1.50098, motion
0.038269, 1.43555, motion
0.0354614, 1.27734, motion
0.0210876, 1.14941, motion
0.030777, 1.15234, motion
0.0248871, 0.996582, motion
0.0136719, 0.61377, motion
0.0202332, 0.918457, motion
0.019455, 0.961426, motion
0.0565491, 1.8623, motion
0.04599, 1.8252, motion
0.0151978, 0.85498, motion
0.0209808, 1.12793, motion
0.0170135, 0.852051, motion
0.0343323, 1.2627, motion
0.020462, 0.844238, motion
0.0287628, 1.0127, motion
0.0271759, 1.04883, motion
0.00893402, 0.738281, motion
0.0216827, 1.0957, motion
0.00696182, 0.732422, motion
0.00888062, 0.84375, motion
0.0403442, 1.67578, motion
0.0216827, 1.2207, motion
0.0223999, 1.09863, motion
0.0169525, 0.916992, motion
0.0415344, 1.72852, motion
0.0368958, 1.59961, motion
0.0228577, 1.42969, motion
0.043335, 1.77344, motion
0.0128937, 0.755371, motion
0.0096817, 0.687988, motion
0.013031, 0.841309, motion
0.0151749, 0.95752, motion
0.0344849, 1.25391, motion
0.0285492, 1.06055, motion
0.042511, 1.27637, motion
0.0358276, 1.32813, motion
0.01017, 0.797363, motion
0.0111694, 0.929688, motion
0.0287781, 1.06152, motion
0.0164185, 0.907227, motion
0.00946045, 0.838867, motion
0.0278473, 1.36328, motion
0.0184326, 1.02344, motion
0.0149841, 1.17285, motion
0.0164948, 1.18652, motion
0.0086441, 0.588379, motion
0.0131378, 0.768555, motion
0.0223389, 1.21973, motion
0.040741, 1.6416, motion
0.0560608, 1.69141, motion
0.0319519, 1.52246, motion
0.0191803, 1.34668, motion
0.0186462, 1.27734, motion
0.0212708, 1.34668, motion
0.029007, 1.06055, motion
0.0193329, 0.896484, motion
0.0151596, 0.937012, motion
0.0209351, 0.915527, motion
0.0162201, 0.958008, motion
0.0185852, 0.969727, motion
0.0253754, 1.29492, motion
0.0224609, 1.08203, motion
0.0218811, 1.11133, motion
0.0346069, 1.22363, motion
0.0188141, 1.08203, motion
0.00953674, 0.539063, motion
0.0204163, 1.14551, motion
0.0182648, 0.803223, motion
0.0225067, 0.913574, motion
0.0108414, 0.626465, motion
0.0236816, 1.05859, motion
0.0214539, 1.01074, motion
0.022583, 0.969238, motion
0.0184326, 0.979004, motion
0.0324097, 1.26172, motion
0.0464783, 1.71484, motion
0.0484314, 1.60742, motion
0.0217438, 1.19043, motion
0.0298309, 1.04395, motion
0.0335693, 1.38379, motion
0.0269165, 1.13965, motion
0.0210876, 0.981934, motion
0.0171356, 0.986328, motion
0.00738525, 0.686523, motion
0.00988007, 0.646973, motion
0.0146332, 0.855469, motion
0.00894165, 0.597656, motion
0.00930023, 0.729004, motion
0.0234833, 1.25293, motion
0.0158997, 1.02246, motion
0.019516, 1.07324, motion
0.0391541, 1.29297, motion
0.0464783, 1.30371, motion
0.0468445, 1.35352, motion
0.0256653, 1.13867, motion
0.0195923, 0.893555, motion
0.0235748, 1.02051, motion
0.0858765, 2.05469, motion
0.0943604, 2.10547, motion
0.0373535, 1.20996, motion
0.0473022, 1.38281, motion
0.0160675, 0.823242, motion
0.0123978, 0.771484, motion
0.038208, 1.53223, motion
0.0382996, 1.24902, motion
0.0250702, 1.30859, motion
0.0223694, 1.26855, motion
0.0228882, 1.2373, motion
0.0782471, 1.82227, motion
0.0462952, 1.41406, motion
0.0469971, 1.6377, motion
0.0217133, 1.30078, motion
0.0199738, 1.17188, motion
0.0525208, 1.52051, motion
0.0461731, 1.36523, motion
0.0157013, 0.967285, motion
0.0423584, 1.31348, motion
0.0479736, 1.42578, motion
0.037384, 1.39941, motion
0.045929, 1.43555, motion
0.0492249, 1.44922, motion
0.0219879, 1.08008, motion
0.0414429, 1.43555, motion
0.0362244, 1.1709, motion
0.0287933, 1.20117, motion
0.014534, 0.893555, motion
0.0102234, 0.935547, motion
0.0089798, 0.851074, motion
0.0115356, 0.841797, motion
0.0134048, 0.595703, motion
0.0152359, 0.895996, motion
0.0307465, 1.24805, motion
0.0526733, 1.36328, motion
0.039093, 1.35059, motion
0.0255127, 1.31934, motion
0.0254364, 1.125, motion
0.0496826, 1.32715, motion
0.0409851, 1.2793, motion
0.0653687, 1.96973, motion
0.0164185, 1.05469, motion
0.0233612, 1.16895, motion
0.0271912, 1.12012, motion
0.0322876, 1.32129, motion
0.0168457, 0.944336, motion
0.0102539, 0.664551, motion
0.0248718, 1.38281, motion
0.0236206, 1.32227, motion
0.0386353, 1.68066, motion
0.036438, 1.63477, motion
0.0287323, 1.51465, motion
0.0338135, 1.51367, motion
0.0233612, 1.35059, motion
0.0579834, 2.01563, motion
0.0563049, 2.04492, motion
0.0700684, 2.05273, motion
0.0396423, 1.75684, motion
0.0377197, 1.70508, motion
0.0344543, 1.6084, motion
0.0249023, 1.3291, motion
0.0251617, 1.51172, motion
0.0180359, 0.852051, motion
0.0175476, 1.28027, motion
0.0550232, 1.78516, motion
0.0480042, 1.52051, motion
0.0532532, 1.91406, motion
0.0603027, 1.91406, motion
0.0598145, 2.10156, motion
0.0508728, 1.73438, motion
0.0383911, 1.78418, motion
0.0533752, 1.89258, motion
0.0232849, 1.07422, motion
0.0116882, 0.669434, motion
0.0193634, 0.922363, motion
0.0330505, 1.28516, motion
0.0426941, 1.72168, motion
0.0453491, 1.61328, motion
0.0428467, 1.57715, motion
0.0233612, 1.26074, motion
0.0388794, 1.35938, motion
0.0525513, 1.74512, motion
0.0455017, 1.75488, motion
0.0108414, 0.595703, motion
0.00930786, 0.961426, motion
0.0115356, 0.961426, motion
0.0154572, 0.864746, motion
0.029068, 1.30859, motion
0.042511, 1.49121, motion
0.00901031, 0.787109, motion
0.0126495, 0.722168, motion
0.0620422, 1.77441, motion
0.0139618, 0.776855, motion
0.0524292, 1.7207, motion
0.0571594, 1.56348, motion
0.0193329, 1.26172, motion
0.00591278, 0.689453, motion
0.00820923, 0.67041, motion
0.0640259, 1.54688, motion
0.0834351, 1.67969, motion
0.0505066, 1.45996, motion
0.0611877, 1.41113, motion
0.0680542, 1.56934, motion
0.0883179, 1.64844, motion
0.0916748, 1.73145, motion
0.0755615, 1.6748, motion
0.0454407, 1.26465, motion
0.046814, 1.27637, motion
0.0612183, 1.48047, motion
0.0374451, 1.36328, motion
0.0388184, 1.45117, motion
0.0440369, 1.2832, motion
0.0402832, 1.16992, motion
0.0550232, 1.52637, motion
0.0292053, 1.5918, motion
0.0456848, 1.49805, motion
0.0240631, 1.25684, motion
0.0458679, 1.43457, motion
0.0866699, 1.8623, motion
0.0387573, 1.42969, motion
0.0247498, 1.16309, motion
0.0126801, 0.762207, motion
0.0172424, 1.00488, motion
0.0250092, 1.13184, motion
0.0674438, 1.49316, motion
0.0150223, 0.852539, motion
0.0200806, 0.78125, motion
0.0260468, 0.985352, motion
0.028244, 1.06055, motion
0.0294647, 1.31152, motion
0.0149536, 0.883789, motion
0.0247498, 1.26855, motion
0.0523987, 1.57031, motion
0.0820923, 1.61133, motion
0.0456848, 1.24414, motion
0.0230865, 1.11328, motion
0.0766602, 1.70898, motion
0.0332031, 1.34473, motion
0.047699, 1.66309, motion
0.0618591, 1.70605, motion
0.0377808, 1.39941, motion
0.034729, 1.44824, motion
0.0428162, 1.50879, motion
0.0404053, 1.53027, motion
0.0246582, 1.47949, motion
0.030304, 1.52637, motion
0.0430603, 1.4502, motion
0.0415649, 1.54883, motion
0.0483704, 1.71289, motion
0.0222473, 0.994629, motion
0.0250397, 1.08984, motion
0.0296936, 1.15039, motion
0.0202484, 0.987793, motion
0.014595, 0.980469, motion
0.0130692, 0.79541, motion
0.0215454, 0.830078, motion
0.0169067, 0.777832, motion
0.0102997, 0.816406, motion
0.0129242, 0.856445, motion
0.0292206, 1.25977, motion
0.0162506, 0.868652, motion
0.0140381, 0.928223, motion
0.0238495, 1.09082, motion
0.0350037, 1.11621, motion
0.030838, 1.17578, motion
0.024826, 1.3584, motion
0.020462, 1.07715, motion
0.0345459, 1.46777, motion
0.0315857, 1.34863, motion
0.0368347, 1.49414, motion
0.0469971, 1.80273, motion
0.0464783, 1.79004, motion
0.0228424, 0.966797, motion
0.026062, 1.03613, motion
0.0186157, 0.866699, motion
0.0114059, 0.92334, motion
0.0165405, 0.822754, motion
0.0162811, 1.10938, motion
0.0330505, 1.2041, motion
0.0350037, 1.24219, motion
0.0376282, 1.21777, motion
0.021759, 0.995605, motion
0.0407715, 1.26563, motion
0.0440674, 1.42871, motion
0.0226746, 0.953125, motion
0.0431824, 1.60938, motion
0.0466614, 1.61719, motion
0.026001, 1.22754, motion
0.0452271, 1.75977, motion
0.0367432, 1.57227, motion
0.0402832, 1.67773, motion
0.0383301, 1.33594, motion
0.0371704, 1.44434, motion
0.031311, 1.40723, motion
0.0176697, 0.746582, motion
0.0116043, 0.826172, motion
0.0158234, 1.10254, motion
0.0115662, 0.926758, motion
0.0184631, 1.06836, motion
0.0315552, 1.21484, motion
0.0412598, 1.20703, motion
0.0326538, 1.16504, motion
0.0432739, 1.34863, motion
0.0447998, 1.49219, motion
0.0292511, 1.31152, motion
0.0520935, 1.68359, motion
0.0166473, 1.12695, motion
0.0416565, 1.49219, motion
0.028595, 1.19043, motion
0.0230713, 1.06934, motion
0.0131073, 1.1875, motion
0.0222473, 0.833984, motion
0.0234375, 1.10059, motion
0.0170441, 1.02441, motion
0.0170441, 0.853027, motion
0.0169525, 1.03809, motion
0.0307159, 1.2041, motion
0.0370178, 1.38379, motion
0.0236511, 0.894043, motion
0.0194855, 1.11719, motion
0.0366516, 1.45508, motion
0.0348511, 1.375, motion
0.0212708, 1.04395, motion
0.0153198, 0.838379, motion
0.0182648, 1.21582, motion
0.0161133, 0.792969, motion
0.0324097, 1.22754, motion
0.0421753, 1.4375, motion
0.0375061, 1.29785, motion
0.0230713, 1.08984, motion
0.0143509, 0.891113, motion
0.0308533, 1.30957, motion
0.0447693, 1.34766, motion
0.0455627, 1.54785, motion
0.0440674, 1.72559, motion
0.029068, 1.11523, motion
0.0229645, 1.05176, motion
0.0187836, 0.910645, motion
0.0160522, 1.23633, motion
0.0154572, 1.01367, motion
0.0257111, 1.16309, motion
0.0388184, 1.41992, motion
0.0366516, 1.36621, motion
0.0305634, 1.24805, motion
0.0363159, 1.4082, motion
0.0436401, 1.6416, motion
0.0400085, 1.42578, motion
0.0186462, 0.92041, motion
0.0352173, 1.36621, motion
0.0199585, 0.875, motion
0.0249634, 1.01563, motion
0.0229187, 1.16406, motion
0.0179749, 1.18066, motion
0.0333557, 1.24316, motion
0.0343018, 1.33105, motion
0.0250092, 1.08691, motion
0.0350952, 1.5, motion
0.0279388, 1.34082, motion
0.0268097, 1.14453, motion
0.0252228, 0.908203, motion
0.0257111, 1.22461, motion
0.0171967, 0.975586, motion
0.00695038, 0.796875, motion
0.021347, 1.1416, motion
0.0405884, 1.28516, motion
0.019104, 1.09863, motion
0.0422974, 1.5498, motion
0.039856, 1.50293, motion
0.0386047, 1.17676, motion
0.0381775, 1.2793, motion
0.0225983, 1.28711, motion
0.0229187, 1.2041, motion
0.0245209, 1.14258, motion
0.0500793, 1.43164, motion
0.0564575, 1.7002, motion
0.0497437, 1.68555, motion
0.0366211, 1.30176, motion
0.0383911, 1.27246, motion
0.0252838, 1.39648, motion
0.031311, 1.21973, motion
0.0181122, 0.662598, motion
0.0190582, 0.849609, motion
0.0187531, 0.91748, motion
0.0309296, 1.14746, motion
0.0266113, 1.25391, motion
0.0265961, 1.29297, motion
0.0578613, 1.62793, motion
0.0478516, 1.40039, motion
0.0540771, 1.70605, motion
0.0184174, 0.772949, motion
0.0175323, 1.09766, motion
0.0289154, 1.04297, motion
0.0510254, 1.35938, motion
0.0471802, 1.30176, motion
0.0336914, 1.53613, motion
0.0196533, 1.07813, motion
0.0242767, 1.42578, motion
0.0327759, 1.17383, motion
0.0545349, 1.54004, motion
0.012413, 1.0166, motion
0.0212097, 0.923828, motion
0.0111465, 0.794922, motion
0.0262604, 1.13965, motion
0.0288239, 1.31836, motion
0.0240326, 1.07715, motion
0.0352478, 1.54102, motion
0.0387573, 1.59668, motion
0.0183411, 0.867188, motion
0.0185852, 1.24805, motion
