trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.76794392,2.11162712,2.11230452,677.3999999998282,True,
1,motion_to_still,6.78619466,,8.46648366,,False,multiple_d1_in_window
2,still_to_motion,11.78617426,,,,False,no_d1_in_window
3,motion_to_still,16.78622652,19.05662278,19.05718646,563.6799999990671,True,
4,still_to_motion,21.7863178,,21.88102266,,False,multiple_d1_in_window
5,motion_to_still,26.78646314,28.23500702,28.2355581,551.0799999974836,True,
6,still_to_motion,31.7865919,32.4713351,32.47187582,540.7200000036028,True,
7,motion_to_still,36.78686326,,38.12071854,,False,multiple_d1_in_window
8,still_to_motion,41.80557224,42.35649994,42.35702136,521.4199999983293,True,
9,motion_to_still,46.80600648,48.71104034,48.71159238,552.0400000023074,True,
10,still_to_motion,51.8064674,52.24103424,52.2415754,541.1600000044814,True,
11,motion_to_still,56.80680168,58.59538082,58.595916,535.1799999999685,True,
12,still_to_motion,61.84376576,62.125391,62.1259373,546.2999999963358,True,
13,motion_to_still,66.86256732,68.48073724,68.48127408,536.8400000094198,True,
14,still_to_motion,71.89991188,72.0110745,72.01160828,533.7799999978188,True,
15,motion_to_still,76.91893898,78.36566568,78.36621774,552.0599999897513,True,
16,still_to_motion,81.95612756,82.60190758,82.60245098,543.3999999979733,True,
17,motion_to_still,86.99333964,88.95712496,88.95765838,533.419999996454,True,
18,still_to_motion,91.99399964,92.48789872,92.48843804,539.3200000014531,True,
19,motion_to_still,96.9946656,98.84269414,98.8432421,547.9599999915763,True,
20,still_to_motion,102.01365664,102.3727055,102.37326042,554.9199999990151,True,
21,motion_to_still,107.05098028,108.72697202,108.72749812,526.1000000018612,True,
22,still_to_motion,112.0702572,112.25684976,112.2573955,545.7400000068446,True,
23,motion_to_still,117.10789054,118.61119266,118.61172664,533.980000000156,True,
24,still_to_motion,122.14557282,122.84697324,122.84750694,533.7000000054104,True,
25,motion_to_still,127.14660308,,129.20177146,,False,multiple_d1_in_window
26,still_to_motion,132.18422524,132.7315252,132.73206354,538.3400000198435,True,
27,motion_to_still,137.22191042,139.08697278,139.0875325,559.7200000124758,True,
28,still_to_motion,142.24127432,142.61693414,142.61747284,538.6999999927866,True,
29,motion_to_still,147.2787348,148.97097402,148.97151842,544.3999999954485,True,
30,still_to_motion,152.31647376,152.50102596,152.50155574,529.779999993707,True,
31,motion_to_still,157.33590076,,158.85579584,,False,multiple_d1_in_window
32,still_to_motion,162.37369364,163.0913907,163.09193476,544.0599999815277,True,
33,motion_to_still,167.4113224,169.44542782,169.44596934,541.5200000129516,True,
34,still_to_motion,172.43057798,172.97553244,172.9760626,530.1600000109374,True,
35,motion_to_still,177.46817792,179.32985686,179.33039536,538.5000000046603,True,
36,still_to_motion,182.46929618,182.85974366,182.86028616,542.4999999945612,True,
37,motion_to_still,187.47046812,189.21405984,189.21460306,543.2199999972909,True,
38,still_to_motion,192.47165868,192.7439577,192.74449242,534.7199999903296,True,
39,motion_to_still,197.47290992,199.09787534,199.0984119,536.5600000004633,True,
40,still_to_motion,202.47397776,202.62797072,202.62849756,526.8399999920348,True,
41,motion_to_still,207.47517562,208.9822584,208.98278548,527.0799999834708,True,
42,still_to_motion,212.47612052,212.51226386,212.51277926,515.4000000118231,True,
43,motion_to_still,217.4771389,218.86735302,218.8678836,530.5800000030558,True,
44,still_to_motion,222.47811198,223.10349368,223.10401644,522.7599999955146,True,
45,motion_to_still,227.47904182,229.45774082,229.45828414,543.319999991354,True,
46,still_to_motion,232.48009644,232.98782692,232.9883574,530.4800000089926,True,
47,motion_to_still,237.48110822,239.34202974,239.34259532,565.5799999999545,True,
48,still_to_motion,242.51863848,242.87211492,242.87264744,532.5200000072527,True,
49,motion_to_still,247.55624894,249.2271251,249.22764152,516.4199999967423,True,
50,still_to_motion,252.57568546,252.75686368,252.75739232,528.6399999988589,True,
51,motion_to_still,257.61354684,,259.11125752,,False,multiple_d1_in_window
52,still_to_motion,262.65134698,263.34686082,263.3473897,528.8799999902949,True,
53,motion_to_still,267.67087542,268.99554202,268.99607984,537.8199999768185,True,
54,still_to_motion,272.70874392,273.2317353,273.23227368,538.3799999663097,True,
55,motion_to_still,277.71003758,279.58592436,279.58645784,533.4800000014184,True,
56,still_to_motion,282.7296049,283.11607688,283.11663548,558.6000000334934,True,
57,motion_to_still,287.76734276,289.4697122,289.47025094,538.7400000245179,True,
58,still_to_motion,292.80528776,292.99965722,293.00019162,534.3999999922744,True,
59,motion_to_still,297.84313184,299.3536398,299.35417978,539.9799999850075,True,
