trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.18739924,2.39017428,2.39022624,51.95999999996204,True,
1,motion_to_still,7.20345686,8.74582936,8.74588284,53.480000000050154,True,
2,still_to_motion,12.20058688,12.27642518,12.27647512,49.94000000024812,True,
3,motion_to_still,17.1974464,18.63135706,18.63141146,54.39999999978795,True,
4,still_to_motion,22.19429076,22.86878612,22.8688302,44.08000000211132,True,
5,motion_to_still,27.20980388,28.51795958,28.51800798,48.40000000072564,True,
6,still_to_motion,32.2068111,32.75536278,32.75540676,43.98000000094271,True,
7,motion_to_still,37.20369024,39.11053478,39.11058462,49.839999995526796,True,
8,still_to_motion,42.21901646,42.64108934,42.64115206,62.7200000025141,True,
9,motion_to_still,47.21589902,48.99612856,48.99617506,46.499999996285624,True,
10,still_to_motion,52.21289672,,52.5267096,,False,multiple_d1_in_window
11,motion_to_still,57.22842034,58.88209276,58.8821437,50.940000001276076,True,
12,still_to_motion,62.22550294,62.41268418,62.41273334,49.16000000321219,True,
13,motion_to_still,67.22252418,68.76780944,68.76785668,47.24000000067008,True,
14,still_to_motion,72.21945172,72.29832368,72.29837408,50.40000000633427,True,
15,motion_to_still,77.23496144,78.6532913,78.6533422,50.89999999086103,True,
16,still_to_motion,82.23190384,82.8898667,82.88990936,42.66000000541226,True,
17,motion_to_still,87.2286771,88.53868756,88.53873808,50.52000000205226,True,
18,still_to_motion,92.24415004,92.77567678,92.77572434,47.55999999872529,True,
19,motion_to_still,97.24085774,98.42443348,98.42448502,51.54000000118231,True,
20,still_to_motion,102.23745746,102.66145804,102.66150564,47.6000000020349,True,
21,motion_to_still,107.25273482,109.01718178,109.0172352,53.4200000004148,True,
22,still_to_motion,112.24955656,112.54800592,112.54805458,48.66000000447457,True,
23,motion_to_still,117.24632808,118.90333568,118.90338412,48.44000000048254,True,
24,still_to_motion,122.24316536,122.43365356,122.43370638,52.820000007614,True,
25,motion_to_still,127.2585518,128.78804436,128.7880962,51.84000002600442,True,
26,still_to_motion,132.25533496,133.02419684,133.02424106,44.220000006589544,True,
27,motion_to_still,137.25200438,138.67263132,138.67268226,50.93999999417065,True,
28,still_to_motion,142.26709424,142.90978294,142.90982936,46.419999989666394,True,
29,motion_to_still,147.2635502,149.2643913,149.26443954,48.24000001235618,True,
30,still_to_motion,152.2601496,152.7954364,152.79548202,45.620000008739225,True,
31,motion_to_still,157.27520936,158.44448068,158.4445302,49.520000004577014,True,
32,still_to_motion,162.27218654,162.68115246,162.68120128,48.82000001771303,True,
33,motion_to_still,167.26901878,168.33058066,168.33062184,41.17999998243249,True,
34,still_to_motion,172.26601516,,172.56753474,,False,multiple_d1_in_window
35,motion_to_still,177.28102402,178.92319314,178.9232486,55.4599999986749,True,
36,still_to_motion,182.27761388,182.45338686,182.45343634,49.4800000012674,True,
37,motion_to_still,187.27412854,188.80808482,188.80812742,42.600000000447835,True,
38,still_to_motion,192.28955726,192.3388786,192.33892882,50.22000001986271,True,
39,motion_to_still,197.28625196,198.69357892,198.69362818,49.25999999727537,True,
40,still_to_motion,202.28340678,202.93016554,202.9302123,46.760000003587265,True,
41,motion_to_still,207.2801748,208.57891944,208.57896622,46.78000001945293,True,
42,still_to_motion,212.29583458,212.81555416,212.81559736,43.19999999324864,True,
43,motion_to_still,217.29261614,218.46397524,218.46401862,43.37999999393105,True,
44,still_to_motion,222.28978448,222.70016768,222.70020874,41.060000000925356,True,
45,motion_to_still,227.30517474,229.0554237,229.05547348,49.779999983456946,True,
46,still_to_motion,232.30221816,232.58569558,232.58574094,45.360000001437584,True,
47,motion_to_still,237.2991243,238.23449948,238.23454246,42.97999998925661,True,
48,still_to_motion,242.29636366,242.47132,242.47136226,42.26000001494867,True,
49,motion_to_still,247.31183604,248.82654946,248.82659498,45.52000001467604,True,
50,still_to_motion,252.30887846,252.35676066,252.35680636,45.700000015358455,True,
51,motion_to_still,257.30571942,258.7112838,258.7113334,49.600000011196244,True,
52,still_to_motion,262.32152322,262.94760562,262.94765322,47.60000001624576,True,
53,motion_to_still,267.31872722,268.59673718,268.59678508,47.900000026857015,True,
54,still_to_motion,272.31583666,272.83312648,272.8331748,48.320000018975406,True,
55,motion_to_still,277.31243602,278.48166398,278.48170854,44.559999992088706,True,
56,still_to_motion,282.32778734,282.7185063,282.71855118,44.880000018565624,True,
57,motion_to_still,287.32449298,289.07331108,289.0733525,41.42000000229018,True,
58,still_to_motion,292.32144506,292.60341442,292.603454,39.580000020578154,True,
59,motion_to_still,297.33667604,298.95804958,298.95809914,49.55999997946492,True,
