trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.77496,2.15612222,2.15644632,324.1000000002714,True,
1,motion_to_still,6.78811368,7.80440612,7.80511308,706.9599999995901,True,
2,still_to_motion,11.7829558,12.04037468,12.040692,317.32000000062044,True,
3,motion_to_still,16.79619206,18.39482842,18.39514468,316.2600000017335,True,
4,still_to_motion,21.79125748,21.92520492,21.92552348,318.5600000001898,True,
5,motion_to_still,26.8048265,28.2795369,28.27985168,314.78000000007,True,
6,still_to_motion,31.79993882,32.51601962,32.51633558,315.9600000017804,True,
7,motion_to_still,36.79505306,38.16461258,38.16493212,319.5400000066684,True,
8,still_to_motion,41.80856944,42.40098088,42.40129866,317.7800000031539,True,
9,motion_to_still,46.80348028,48.04958622,48.04990184,315.6199999949649,True,
10,still_to_motion,51.798523,52.2863743,52.28668984,315.54000000255655,True,
11,motion_to_still,56.81184722,57.93454698,57.93486386,316.8799999997418,True,
12,still_to_motion,61.80683116,62.17086368,62.1711798,316.120000000808,True,
13,motion_to_still,66.82032548,67.81938902,67.8197046,315.5799999916553,True,
14,still_to_motion,71.81547978,72.05593186,72.0562475,315.63999999661974,True,
15,motion_to_still,76.8105533,78.41044974,78.41077068,320.9399999946072,True,
16,still_to_motion,81.82405886,81.94080694,81.9411244,317.46000000509866,True,
17,motion_to_still,86.81926724,88.29500324,88.2953231,319.8600000047236,True,
18,still_to_motion,91.83279372,92.53140308,92.5317197,316.61999999244017,True,
19,motion_to_still,96.82803786,98.17953764,98.17985604,318.3999999976095,True,
20,still_to_motion,101.82321232,102.41594066,102.41628532,344.65999999611086,True,
21,motion_to_still,106.83682442,108.06437594,108.06469516,319.2199999944023,True,
22,still_to_motion,111.8321119,112.30076946,112.3010952,325.7400000080679,True,
23,motion_to_still,116.82736594,117.94907084,117.94939504,324.1999999943346,True,
24,still_to_motion,121.8410959,122.18529236,122.18560846,316.09999999204774,True,
25,motion_to_still,126.83634424,127.8337784,127.83412456,346.1600000065346,True,
26,still_to_motion,131.84994782,132.07115088,132.0714675,316.620000006651,True,
27,motion_to_still,136.84512702,138.42635736,138.4266762,318.84000000559354,True,
28,still_to_motion,141.84036594,141.95695116,141.95727636,325.2000000202315,True,
29,motion_to_still,146.85409694,148.31211192,148.3124283,316.37999998679334,True,
30,still_to_motion,151.84931804,152.5486904,152.54900662,316.2200000019766,True,
31,motion_to_still,156.8628713,158.19750842,158.19782642,318.00000002135675,True,
32,still_to_motion,161.85826032,162.43409204,162.43440782,315.77999999399253,True,
33,motion_to_still,166.85360472,168.08256878,168.08288908,320.2999999984968,True,
34,still_to_motion,171.86723932,172.31899032,172.31924606,255.7400000000598,True,
35,motion_to_still,176.8625423,177.96739944,177.96772742,327.9799999802435,True,
36,still_to_motion,181.8578234,182.20380564,182.20412836,322.71999998556566,True,
37,motion_to_still,186.87130806,187.85206442,187.85238026,315.8399999847461,True,
38,still_to_motion,191.86652368,192.08820968,192.08852872,319.0399999937199,True,
39,motion_to_still,196.8802691,198.4428966,198.44321306,316.45999999341257,True,
40,still_to_motion,201.87571756,201.97358364,201.97389894,315.3000000111206,True,
41,motion_to_still,206.8712366,208.32859366,208.32891084,317.1799999961422,True,
42,still_to_motion,211.88510916,212.5654725,212.56579084,318.3400000068559,True,
43,motion_to_still,216.88047728,218.21476156,218.21508364,322.07999998945525,True,
44,still_to_motion,221.87596804,222.45136302,222.45169764,334.6199999896271,True,
45,motion_to_still,226.8898036,228.09994712,228.1002631,315.9800000105406,True,
46,still_to_motion,231.88525302,232.33698184,232.33731654,334.69999999624633,True,
47,motion_to_still,236.880658,237.98569228,237.98600894,316.66000000996064,True,
48,still_to_motion,241.89461906,242.22203662,242.22235924,322.6199999915025,True,
49,motion_to_still,246.89017988,247.87032652,247.87064278,316.2600000052862,True,
50,still_to_motion,251.8856128,252.10680476,252.1071605,355.74000000337946,True,
51,motion_to_still,256.89952854,258.46150944,258.46182802,318.5799999982919,True,
52,still_to_motion,261.89501822,261.9920154,261.99233356,318.1600000061735,True,
53,motion_to_still,266.90878758,268.34637168,268.34668794,316.2599999768645,True,
54,still_to_motion,271.90418352,272.58274316,272.58305888,315.72000000323897,True,
55,motion_to_still,276.89958088,278.23097478,278.2312978,323.0199999961769,True,
56,still_to_motion,281.91342582,282.46773882,282.46805526,316.4400000059686,True,
57,motion_to_still,286.90899224,288.11578142,288.1160974,315.9799999821189,True,
58,still_to_motion,291.90427086,292.35208832,292.35241044,322.12000002118657,True,
59,motion_to_still,296.91806424,298.00024106,298.00055818,317.11999997696694,True,
60,still_to_motion,301.91358214,302.23691014,302.23722732,317.1799999677205,True,
61,motion_to_still,306.92739258,307.88517976,307.88549964,319.879999949535,True,
62,still_to_motion,311.92295478,312.1214885,312.12180398,315.4799999833813,True,
63,motion_to_still,316.91865334,318.47601696,318.47633316,316.20000004295434,True,
64,still_to_motion,321.93254532,322.00637606,322.00669242,316.3599999993494,True,
65,motion_to_still,326.92822518,328.36081286,328.36113618,323.3200000067882,True,
66,still_to_motion,331.92406462,332.5972032,332.59752042,317.21999999945183,True,
67,motion_to_still,336.9381584,338.24567484,338.24599526,320.4199999800039,True,
68,still_to_motion,341.93392626,342.48272466,342.48304146,316.80000000733344,True,
69,motion_to_still,346.92971748,348.13103116,348.13137348,342.3199999588178,True,
70,still_to_motion,351.94371902,352.36774048,352.36805724,316.7599999756021,True,
71,motion_to_still,356.93937726,358.01574544,358.01606514,319.7000000341177,True,
72,still_to_motion,361.93496502,362.25190612,362.25222186,315.7400000191046,True,
73,motion_to_still,366.94882004,367.89986056,367.90018104,320.4800000276009,True,
74,still_to_motion,371.94437256,372.13609544,372.13641442,318.9799999745446,True,
75,motion_to_still,376.95853124,378.4908663,378.49118356,317.26000003118315,True,
76,still_to_motion,381.9545118,382.02127248,382.02158914,316.66000000996064,True,
77,motion_to_still,386.95060914,388.37593842,388.37625524,316.8199999663557,True,
78,still_to_motion,391.94677672,392.61281266,392.6131396,326.9400000363021,True,
79,motion_to_still,396.9613872,398.26135212,398.2616692,317.0799999452356,True,
80,still_to_motion,401.95763984,402.49812422,402.49846252,338.29999995305116,True,
81,motion_to_still,406.9724215,408.1473961,408.14771836,322.26000001855937,True,
