trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.81689228,2.15988358,2.16021894,335.3600000002288,True,
1,motion_to_still,6.81623236,7.80761544,7.8079558,340.3600000000395,True,
2,still_to_motion,11.81584042,12.0432527,12.04360752,354.82000000008895,True,
3,motion_to_still,16.81527492,18.3978708,18.39821662,345.81999999971913,True,
4,still_to_motion,21.8147461,21.92719706,21.92746814,271.0799999974256,True,
5,motion_to_still,26.81425784,28.27969226,28.2800347,342.44000000072106,True,
6,still_to_motion,31.83223702,32.51466136,32.51500096,339.6000000037702,True,
7,motion_to_still,36.83201168,38.1617083,38.1620515,343.1999999961022,True,
8,still_to_motion,41.8317273,42.39695594,42.3972226,266.6600000011954,True,
9,motion_to_still,46.83148592,48.04352086,48.04386622,345.3599999971857,True,
10,still_to_motion,51.83120004,52.27842346,52.27876542,341.96000000008553,True,
11,motion_to_still,56.8309505,57.92471776,57.92506706,349.3000000034385,True,
12,still_to_motion,61.83087826,62.15976762,62.16010972,342.10000000456375,True,
13,motion_to_still,66.830875,67.80644782,67.8067901,342.27999999814074,True,
14,still_to_motion,71.8492073,72.04178896,72.04205932,270.3600000018014,True,
15,motion_to_still,76.84926854,78.39276018,78.39311804,357.8600000082588,True,
16,still_to_motion,81.84930696,81.92108048,81.9214344,353.91999999490054,True,
17,motion_to_still,86.84915936,88.27202306,88.2723696,346.5400000095542,True,
18,still_to_motion,91.84880642,92.50628416,92.50662498,340.81999999102663,True,
19,motion_to_still,96.84873798,98.15192252,98.1522701,347.5799999961282,True,
20,still_to_motion,101.84907876,102.38595736,102.38631868,361.31999999611253,True,
21,motion_to_still,106.84919266,108.03146724,108.03180392,336.68000000375287,True,
22,still_to_motion,111.84926702,112.26545172,112.2657941,342.3799999922039,True,
23,motion_to_still,116.86749734,117.91109746,117.91136594,268.4800000025689,True,
24,still_to_motion,121.86768324,122.1447827,122.14512776,345.0600000007853,True,
25,motion_to_still,126.90393482,127.79000448,127.79034884,344.35999999971045,True,
26,still_to_motion,131.90389064,132.0236135,132.02396096,347.4600000004102,True,
27,motion_to_still,136.9041038,138.37469286,138.3750363,343.4399999946436,True,
28,still_to_motion,141.90424328,142.608887,142.6092301,343.0999999807227,True,
29,motion_to_still,146.9043393,148.25415692,148.25450436,347.43999998454456,True,
30,still_to_motion,151.94105534,152.4879487,152.48829238,343.67999998607957,True,
31,motion_to_still,156.94098084,158.13350568,158.13384636,340.67999999365384,True,
32,still_to_motion,161.94101174,162.3677878,162.36813204,344.24000000399246,True,
33,motion_to_still,166.95944288,168.01342324,168.01376924,345.99999997908526,True,
34,still_to_motion,171.95957296,172.2475928,172.2479415,348.69999998932144,True,
35,motion_to_still,176.95985768,177.89308766,177.8934343,346.6400000036174,True,
36,still_to_motion,181.96016002,182.12742514,182.12776806,342.9199999800403,True,
37,motion_to_still,186.99725926,188.47973702,188.48008118,344.16000002579494,True,
38,still_to_motion,192.03424482,192.71417672,192.71452186,345.1399999789828,True,
39,motion_to_still,197.0348895,198.35994024,198.36028342,343.18000001576365,True,
40,still_to_motion,202.03521486,202.5942154,202.59456024,344.83999999679327,True,
41,motion_to_still,207.05410422,208.24018366,208.24052276,339.09999999082174,True,
42,still_to_motion,212.05491074,212.4748179,212.47517086,352.95999998652405,True,
43,motion_to_still,217.07404646,218.12073032,218.12107398,343.6599999986356,True,
44,still_to_motion,222.1115045,222.3553144,222.35566318,348.77999999594067,True,
45,motion_to_still,227.14923064,228.00104384,228.0013902,346.3600000088718,True,
46,still_to_motion,232.186918,232.23518772,232.23554774,360.01999998802603,True,
47,motion_to_still,237.224608,238.58685392,238.5872033,349.3799999887415,True,
48,still_to_motion,242.24370116,242.82105016,242.82139494,344.7800000060397,True,
49,motion_to_still,247.2811441,248.46652388,248.46686738,343.49999998539715,True,
50,still_to_motion,252.31871878,252.70054496,252.70089242,347.4600000004102,True,
51,motion_to_still,257.35604544,258.34617748,258.34655782,380.3399999924295,True,
52,still_to_motion,262.37493018,262.58041614,262.58076118,345.04000001334134,True,
53,motion_to_still,267.41203644,268.93176916,268.93211412,344.9600000067221,True,
54,still_to_motion,272.44922648,273.16645982,273.16680558,345.760000016071,True,
55,motion_to_still,277.48651662,278.81195436,278.81229842,344.05999997488834,True,
56,still_to_motion,282.5054947,283.04630336,283.0466493,345.9399999883317,True,
57,motion_to_still,287.54276986,288.69205248,288.69239846,345.980000020063,True,
58,still_to_motion,292.57995024,292.9262833,292.92662338,340.08000000085303,True,
59,motion_to_still,297.61718234,298.57206224,298.57240008,337.8400000428883,True,
