trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,6.23726876,6.59472886,6.59520756,478.70000000038715,True,
1,motion_to_still,11.24021584,12.95211124,12.95258798,476.7399999998645,True,
2,still_to_motion,16.24312042,16.48394324,16.48442742,484.1800000008334,True,
3,motion_to_still,21.2460199,22.84118288,22.84167076,487.87999999788667,True,
4,still_to_motion,26.24877482,26.37263796,26.37311192,473.96000000077265,True,
5,motion_to_still,31.25143108,32.73041062,32.73091122,500.60000000229365,True,
6,still_to_motion,36.2541388,36.96902054,36.96953504,514.4999999942002,True,
7,motion_to_still,41.25685386,43.32626826,43.32674926,481.0000000006198,True,
8,still_to_motion,46.25953132,46.85871764,46.8591965,478.8600000011911,True,
9,motion_to_still,51.2622753,53.21634702,53.2168309,483.87999999732756,True,
10,still_to_motion,56.26510244,56.74901036,56.74948962,479.2599999987601,True,
11,motion_to_still,61.26771656,63.1063531,63.1068316,478.4999999998263,True,
12,still_to_motion,66.2700907,66.63814778,66.63863212,484.339999999861,True,
13,motion_to_still,71.27243118,72.99507552,72.99554014,464.62000000246917,True,
14,still_to_motion,76.27467786,76.5273961,76.52788138,485.2799999923718,True,
15,motion_to_still,81.27696508,82.8853573,82.88581846,461.1600000004046,True,
16,still_to_motion,86.27934988,86.41726926,86.41772848,459.21999999620766,True,
17,motion_to_still,91.28176362,92.77495918,92.7754495,490.3199999972685,True,
18,still_to_motion,96.28416798,96.30696616,96.30745636,490.2000000015505,True,
19,motion_to_still,101.28659288,102.66442414,102.66490582,481.6800000071453,True,
20,still_to_motion,106.2888943,106.90278912,106.90326164,472.5200000024188,True,
21,motion_to_still,111.29122682,112.55360898,112.5540888,479.81999999535674,True,
22,still_to_motion,116.29347872,116.79170558,116.79217008,464.5000000067512,True,
23,motion_to_still,121.29559418,123.14861,123.14907482,464.81999999059553,True,
24,still_to_motion,126.29759986,126.68048244,126.6809456,463.15999999535507,True,
25,motion_to_still,131.29945838,133.03752434,133.0379925,468.15999999694213,True,
26,still_to_motion,136.30124798,136.56920682,136.5696689,462.08000000547145,True,
27,motion_to_still,141.30309338,142.92577398,142.92625134,477.3599999907674,True,
28,still_to_motion,146.30498228,146.45747956,146.45794784,468.280000006871,True,
29,motion_to_still,151.30693946,152.81427542,152.81475308,477.66000000137865,True,
30,still_to_motion,156.30891912,156.34583356,156.34631124,477.6800000172443,True,
31,motion_to_still,161.31087724,162.7029579,162.70344616,488.2599999973536,True,
32,still_to_motion,166.3129679,166.9410996,166.94155804,458.4399999885136,True,
33,motion_to_still,171.31480952,173.29851092,173.29899814,487.21999999656873,True,
34,still_to_motion,176.31671794,176.83016628,176.83064172,475.44000000243614,True,
35,motion_to_still,181.31862258,183.18700996,183.187504,494.039999978213,True,
36,still_to_motion,186.32052536,186.71868732,186.71917122,483.9000000060878,True,
37,motion_to_still,191.32247298,193.07670432,193.07718594,481.61999998797,True,
38,still_to_motion,196.32448954,196.60842954,196.60889718,467.64000001076056,True,
39,motion_to_still,201.32644584,202.96544402,202.96591224,468.2199999876957,True,
40,still_to_motion,206.32831966,206.4973807,206.49784814,467.4399999942125,True,
41,motion_to_still,211.33014094,212.85396274,212.85442794,465.200000007826,True,
42,still_to_motion,216.33177936,216.38568324,216.38613612,452.8800000116462,True,
43,motion_to_still,221.33357676,223.44928242,223.4497533,470.87999999462227,True,
44,still_to_motion,226.33533038,226.98145776,226.98192496,467.1999999743548,True,
45,motion_to_still,231.33705294,233.33909296,233.33958494,491.9800000209307,True,
46,still_to_motion,236.3387105,236.87072962,236.87120212,472.500000000764,True,
47,motion_to_still,241.34037764,243.2278366,243.2283132,476.60000001314984,True,
