Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.000444640,0,0,1
0.001825480,0,0,0
0.018863580,0,0,1
0.020244020,0,0,0
0.037283180,0,0,1
0.038663920,0,0,0
0.055702000,0,0,1
0.057082720,0,0,0
0.074122600,0,0,1
0.075503400,0,0,0
0.092543280,0,0,1
0.093924060,0,0,0
0.110964780,0,0,1
0.112345620,0,0,0
0.129385320,0,0,1
0.130766160,0,0,0
0.147805660,0,0,1
0.149186520,0,0,0
0.166225080,0,0,1
0.167605540,0,0,0
0.184644220,0,0,1
0.186025060,0,0,0
0.203062220,0,0,1
0.204443060,0,0,0
0.221481880,0,0,1
0.222862360,0,0,0
0.239902320,0,0,1
0.241283180,0,0,0
0.258321820,0,0,1
0.259702620,0,0,0
0.276740960,0,0,1
0.278121740,0,0,0
0.295161320,0,0,1
0.296542200,0,0,0
0.313582980,0,0,1
0.314963500,0,0,0
0.332002260,0,0,1
0.333382720,0,0,0
0.350420680,0,0,1
0.351801140,0,0,0
0.368840580,0,0,1
0.370221120,0,0,0
0.387261500,0,0,1
0.388642400,0,0,0
0.405683040,0,0,1
0.407063600,0,0,0
0.424101080,0,0,1
0.425481720,0,0,0
0.442520740,0,0,1
0.443901440,0,0,0
0.460939160,0,0,1
0.462319880,0,0,0
0.479360160,0,0,1
0.480740960,0,0,0
0.497780900,0,0,1
0.499161720,0,0,0
0.516198400,0,0,1
0.517578740,0,0,0
0.534616760,0,0,1
0.535997600,0,0,0
0.553037480,0,0,1
0.554418020,0,0,0
0.571457560,0,0,1
0.572838120,0,0,0
0.589876680,0,0,1
0.591257180,0,0,0
0.608296380,0,0,1
0.609677200,0,0,0
0.626717240,0,0,1
0.628098080,0,0,0
0.645136900,0,0,1
0.646517600,0,0,0
0.663555900,0,0,1
0.664936360,0,0,0
0.681975940,0,0,1
0.683356720,0,0,0
0.700396660,0,0,1
0.701777440,0,0,0
0.718817940,0,0,1
0.720198680,0,0,0
0.737238840,0,0,1
0.738619560,0,0,0
0.755657080,0,0,1
0.757037500,0,0,0
0.774078340,0,0,1
0.775459200,0,0,0
0.792497820,0,0,1
0.793878740,0,0,0
0.810918720,0,0,1
0.812299380,0,0,0
0.825267660,0,1,0
0.829336220,0,1,1
0.830717040,0,1,0
0.835350500,0,0,0
0.847755360,0,0,1
0.849136140,0,0,0
0.866173100,0,0,1
0.867553900,0,0,0
0.884593180,0,0,1
0.885973960,0,0,0
0.903014280,0,0,1
0.904394760,0,0,0
0.921434320,0,0,1
0.922815160,0,0,0
0.939855580,0,0,1
0.941236400,0,0,0
0.958273680,0,0,1
0.959654200,0,0,0
0.976692620,0,0,1
0.978073340,0,0,0
0.995111100,0,0,1
0.996491880,0,0,0
1.013529040,0,0,1
1.014909840,0,0,0
1.031949000,0,0,1
1.033329760,0,0,0
1.050369220,0,0,1
1.051749620,0,0,0
1.068786440,0,0,1
1.070167240,0,0,0
1.087206380,0,0,1
1.088587180,0,0,0
1.105625680,0,0,1
1.107006160,0,0,0
1.124045700,0,0,1
1.125426520,0,0,0
1.142465240,0,0,1
1.143845760,0,0,0
1.160884980,0,0,1
1.162265620,0,0,0
1.179305820,0,0,1
1.180686560,0,0,0
1.197726680,0,0,1
1.199107540,0,0,0
1.216147180,0,0,1
1.217527980,0,0,0
1.234567800,0,0,1
1.235948680,0,0,0
1.252988980,0,0,1
1.254369820,0,0,0
1.271409400,0,0,1
1.272789940,0,0,0
1.289829980,0,0,1
1.291210800,0,0,0
1.308248320,0,0,1
1.309628900,0,0,0
1.326666660,0,0,1
1.328047140,0,0,0
