# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779763484751891,START,307
1779763484952714,MOTION_PHASE_START,0
1779763484952767,TO_MAX,511
1779763485953500,TO_MIN,102
1779763486954700,TO_MAX,511
1779763487955715,TO_MIN,102
1779763488957520,TO_MAX,511
1779763489958289,STILL_PHASE_START,307
1779763494959106,MOTION_PHASE_START,0
1779763494959144,TO_MAX,511
1779763495959872,TO_MIN,102
1779763496960622,TO_MAX,511
1779763497961429,TO_MIN,102
1779763498962194,TO_MAX,511
1779763499963044,STILL_PHASE_START,307
1779763504963777,MOTION_PHASE_START,0
1779763504963822,TO_MAX,511
1779763505964557,TO_MIN,102
1779763506965299,TO_MAX,511
1779763507966057,TO_MIN,102
1779763508966804,TO_MAX,511
1779763509967532,STILL_PHASE_START,307
1779763514968261,END,307
