# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779758347684245,START,307
1779758347885301,MOTION_PHASE_START,0
1779758347885353,TO_MAX,511
1779758348886320,TO_MIN,102
1779758349887142,TO_MAX,511
1779758350887993,TO_MIN,102
1779758351888819,TO_MAX,511
1779758352889565,STILL_PHASE_START,307
1779758357890349,MOTION_PHASE_START,0
1779758357890412,TO_MAX,511
1779758358891144,TO_MIN,102
1779758359891933,TO_MAX,511
1779758360893112,TO_MIN,102
1779758361894088,TO_MAX,511
1779758362894823,STILL_PHASE_START,307
1779758367895807,MOTION_PHASE_START,0
1779758367895855,TO_MAX,511
1779758368896563,TO_MIN,102
1779758369897590,TO_MAX,511
1779758370898612,TO_MIN,102
1779758371899360,TO_MAX,511
1779758372900154,STILL_PHASE_START,307
1779758377900928,END,307
