# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779768383159426,START,307
1779768383360215,MOTION_PHASE_START,0
1779768383360254,TO_MAX,511
1779768384361180,TO_MIN,102
1779768385362107,TO_MAX,511
1779768386362845,TO_MIN,102
1779768387363608,TO_MAX,511
1779768388364575,STILL_PHASE_START,307
1779768393365329,MOTION_PHASE_START,0
1779768393365374,TO_MAX,511
1779768394366068,TO_MIN,102
1779768395366789,TO_MAX,511
1779768396367526,TO_MIN,102
1779768397368272,TO_MAX,511
1779768398369033,STILL_PHASE_START,307
1779768403369748,MOTION_PHASE_START,0
1779768403369847,TO_MAX,511
1779768404370550,TO_MIN,102
1779768405371289,TO_MAX,511
1779768406372010,TO_MIN,102
1779768407372752,TO_MAX,511
1779768408373461,STILL_PHASE_START,307
1779768413374216,END,307
