trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.8155234,,2.12484692,,False,multiple_d1_in_window
1,motion_to_still,6.81943994,7.77261292,7.77295516,342.2400000001602,True,
2,still_to_motion,11.8233763,12.00804376,12.0083791,335.34000000123854,True,
3,motion_to_still,16.82722026,18.36141064,18.3617551,344.46000000087906,True,
4,still_to_motion,21.83120674,21.89111236,21.89145038,338.0199999973854,True,
5,motion_to_still,26.83525396,28.24483598,28.24517908,343.0999999984863,True,
6,still_to_motion,31.83901288,32.48028344,32.48062978,346.34000000011156,True,
7,motion_to_still,36.84272092,38.12820868,38.12855416,345.4800000000091,True,
8,still_to_motion,41.84635778,,42.36429788,,False,multiple_d1_in_window
9,motion_to_still,46.8684983,48.01143306,48.01180422,371.16000000025906,True,
10,still_to_motion,51.87259806,52.24678734,52.24713248,345.1400000002991,True,
11,motion_to_still,56.87657948,57.89405522,57.89439682,341.5999999987207,True,
12,still_to_motion,61.88032922,,62.13020768,,False,multiple_d1_in_window
13,motion_to_still,66.88376686,67.77716634,67.77751502,348.6800000018775,True,
14,still_to_motion,71.88753368,72.01261372,72.01296196,348.23999999389343,True,
15,motion_to_still,76.89129888,78.3659035,78.36625794,354.43999999529296,True,
16,still_to_motion,81.8950353,82.60108324,82.60142722,343.9800000109017,True,
17,motion_to_still,86.91720444,88.2486408,88.24890908,268.28000000023167,True,
18,still_to_motion,91.95769318,92.48385642,92.484201,344.5800000037025,True,
19,motion_to_still,96.99823412,98.13122846,98.13157352,345.0600000007853,True,
20,still_to_motion,102.02040316,102.36680362,102.36714468,341.05999999667347,True,
21,motion_to_still,107.0240919,108.0143597,108.01470592,346.21999999728814,True,
22,still_to_motion,112.02766774,112.24870862,112.24905556,346.9400000000178,True,
23,motion_to_still,117.0497154,118.60055144,118.60090348,352.03999999566804,True,
24,still_to_motion,122.05348078,122.1295481,122.12988892,340.8200000052375,True,
25,motion_to_still,127.05711828,128.48154896,128.48189824,349.2799999946783,True,
26,still_to_motion,132.06073576,132.71605276,132.71639784,345.08000001665096,True,
27,motion_to_still,137.0643483,138.36242672,138.36277552,348.80000001180633,True,
28,still_to_motion,142.0678091,142.59696256,142.59730712,344.5600000020477,True,
29,motion_to_still,147.07122466,148.24327066,148.24362108,350.41999998952633,True,
30,still_to_motion,152.07453962,152.47782344,152.47816574,342.29999999979555,True,
31,motion_to_still,157.09615734,158.12403268,158.12437706,344.38000000136526,True,
32,still_to_motion,162.09970948,,162.35902324,,False,multiple_d1_in_window
33,motion_to_still,167.12144986,168.00528464,168.00563208,347.43999998454456,True,
34,still_to_motion,172.16152952,172.24005838,172.24040766,349.2799999946783,True,
35,motion_to_still,177.20131126,178.59216444,178.59250964,345.1999999981581,True,
36,still_to_motion,182.22263466,182.82682426,182.8270941,269.8400000156198,True,
37,motion_to_still,187.26240808,188.47297726,188.47332196,344.69999999942047,True,
38,still_to_motion,192.28377028,192.70747364,192.70781454,340.89999999764586,True,
39,motion_to_still,197.32342986,198.35397844,198.35432306,344.62000002122295,True,
40,still_to_motion,202.34484624,202.58867238,202.58901532,342.93999999590596,True,
41,motion_to_still,207.36630122,208.23452578,208.2348646,338.81999999607615,True,
42,still_to_motion,212.40586472,212.46886492,212.46920096,336.04000000764245,True,
43,motion_to_still,217.4271749,218.82188084,218.82223806,357.21999998372667,True,
44,still_to_motion,222.43024246,223.05636064,223.05670418,343.53999998870677,True,
45,motion_to_still,227.43316684,228.70257122,228.70291022,338.99999999675856,True,
46,still_to_motion,232.43603804,232.93717724,232.9375191,341.8599999918115,True,
47,motion_to_still,237.43897324,238.5834058,238.58375494,349.1399999973055,True,
48,still_to_motion,242.44179436,242.8180246,242.8183666,341.9999999891843,True,
49,motion_to_still,247.44419448,248.46337468,248.46371932,344.6400000086669,True,
50,still_to_motion,252.44663238,252.69817302,252.69851106,338.0399999741712,True,
51,motion_to_still,257.44906876,258.34482886,258.3451704,341.5399999653346,True,
52,still_to_motion,262.4513923,262.57890174,262.57924304,341.3000000023203,True,
53,motion_to_still,267.45377474,268.93144542,268.93179404,348.6200000111239,True,
54,still_to_motion,272.45612354,273.16663314,273.16697952,346.37999999631575,True,
55,motion_to_still,277.45826606,278.81287002,278.81637482,3504.8000000301727,True,
56,still_to_motion,282.46047272,283.04755084,283.04789798,347.1400000307767,True,
57,motion_to_still,287.46286006,288.69347384,288.69381652,342.6799999601826,True,
58,still_to_motion,292.46549212,292.92747228,292.92781816,345.8799999975781,True,
59,motion_to_still,297.46818318,298.57328198,298.57362696,344.9800000225878,True,
