# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1387609.241244, 0
1387609.261703, 0
1387609.282164, 0
1387609.302627, 0
1387609.323087, 0
1387609.343549, 0
1387609.364009, 0
1387609.384471, 0
1387609.404936, 0
1387609.425417, 0
1387609.446056, 0
1387609.466521, 0
1387609.486981, 0
1387609.507442, 0
1387609.527901, 0
1387609.548367, 0
1387609.568831, 0
1387609.589292, 0
1387609.609751, 0
1387609.630210, 0
1387609.650673, 0
1387609.671148, 0
1387609.691616, 0
1387609.712080, 0
1387609.732542, 0
1387609.753000, 0
1387609.773459, 0
1387609.793923, 0
1387609.814384, 0
1387609.834845, 0
1387609.855536, 0
1387609.875995, 0
1387609.896463, 0
1387609.916957, 0
1387609.937429, 0
1387609.957904, 0
1387609.978376, 0
1387609.998842, 0
1387610.019304, 0
1387610.039765, 0
1387610.060225, 0
1387610.080685, 0
1387610.101148, 0
1387610.121606, 0
1387610.142075, 0
1387610.162561, 0
1387610.183024, 0
1387610.203487, 0
1387610.223948, 0
1387610.244409, 0
1387610.265017, 0
1387610.285477, 0
1387610.305937, 0
1387610.326396, 0
1387610.346855, 0
1387610.367315, 0
1387610.387784, 0
1387610.408283, 0
1387610.428749, 0
1387610.449208, 0
1387610.469668, 0
1387610.490130, 0
1387610.510589, 0
1387610.531047, 0
1387610.551509, 0
1387610.571969, 0
1387610.592432, 0
1387610.612897, 0
1387610.633361, 0
1387610.653844, 0
1387610.674423, 0
1387610.694887, 0
1387610.715348, 0
1387610.735808, 0
1387610.756272, 0
1387610.776734, 0
1387610.797195, 0
1387610.817656, 0
1387610.838117, 0
1387610.858576, 0
1387610.879038, 0
1387610.899517, 0
1387610.919987, 0
1387610.940467, 0
1387610.960943, 0
1387610.981405, 0
1387611.001864, 0
1387611.022336, 0
1387611.042795, 0
1387611.063253, 0
1387611.083913, 0
1387611.104374, 0
1387611.124837, 0
1387611.145308, 0
1387611.165774, 0
1387611.186249, 0
1387611.206711, 0
1387611.227171, 0
1387611.247630, 0
1387611.268090, 0
1387611.288549, 0
1387611.309009, 0
1387611.329468, 0
1387611.349927, 0
1387611.370391, 0
1387611.390877, 0
1387611.411345, 0
1387611.431809, 0
1387611.452276, 0
1387611.472743, 0
