window_idx,t_window_end_s,var_norm,p2p_norm,class
126,89.687897,7.202451e-05,3.813423e-02,0
127,90.394092,1.216671e-03,1.974272e-01,4
128,91.100280,2.003882e-03,2.715605e-01,4
129,91.806566,2.467671e-04,1.180958e-01,4
130,92.512781,1.101598e-03,2.692645e-01,4
131,93.218943,3.156606e-03,4.360634e-01,4
132,93.925277,4.288775e-04,1.481080e-01,4
133,94.631377,4.706577e-04,1.344624e-01,4
134,95.337573,1.733768e-03,2.141737e-01,4
135,96.043843,1.191320e-03,2.322696e-01,4
136,96.750011,2.115334e-04,7.535754e-02,4
137,97.456279,2.439269e-03,3.449793e-01,4
138,98.162384,1.328964e-03,2.538796e-01,4
139,98.868570,2.758383e-04,1.257929e-01,4
140,99.574812,3.222103e-03,3.804331e-01,4
141,100.280922,1.416831e-03,3.444724e-01,4
142,100.987064,2.105147e-03,2.859290e-01,4
143,101.693267,1.728795e-04,6.235611e-02,4
144,102.399512,1.492023e-03,3.516991e-01,4
145,103.105852,3.900082e-03,4.514280e-01,4
146,103.812152,2.054974e-04,8.337139e-02,4
147,104.518339,1.016171e-03,2.555257e-01,4
148,105.224600,2.503976e-03,3.068765e-01,4
149,105.930769,7.614778e-04,2.014515e-01,4
150,106.636999,2.967791e-04,1.171947e-01,4
151,107.343221,3.364946e-03,4.345931e-01,4
152,108.049392,1.171327e-03,2.313882e-01,4
153,108.755597,2.682642e-04,8.613293e-02,4
154,109.461844,3.076106e-03,4.000713e-01,4
155,110.168006,1.167750e-03,2.782332e-01,4
156,110.874146,2.618260e-04,1.103966e-01,4
157,111.580312,2.446301e-03,3.052549e-01,4
158,112.286495,1.020474e-03,2.196748e-01,4
159,112.993011,1.524609e-03,2.481214e-01,4
160,113.698876,3.586055e-04,1.330416e-01,4
161,114.405122,1.310174e-03,2.498171e-01,4
162,115.111301,2.349341e-03,3.084925e-01,4
163,115.817511,2.275223e-04,1.118133e-01,4
164,116.523759,7.528015e-04,1.727298e-01,4
165,117.229853,3.491780e-03,4.625740e-01,4
166,117.936095,1.529327e-03,3.771133e-01,4
167,118.642261,3.520319e-04,1.815199e-01,4
168,119.348392,2.799171e-03,3.552278e-01,4
169,120.054634,1.126638e-03,2.284981e-01,4
170,120.760862,1.868785e-04,5.554517e-02,4
171,121.466992,3.689458e-03,4.121116e-01,4
172,122.173217,1.304434e-03,2.379800e-01,4
173,122.879387,2.191215e-04,1.101319e-01,4
174,123.585579,3.059461e-03,4.066933e-01,4
175,124.291750,1.374179e-03,2.228751e-01,4
176,124.997983,2.348063e-03,3.183188e-01,4
177,125.704238,2.799845e-04,9.814793e-02,4
178,126.410321,8.805876e-04,1.731312e-01,4
179,127.116463,3.466289e-03,4.301687e-01,4
180,127.822697,2.805285e-04,1.098448e-01,4
181,128.528831,9.212018e-04,1.821322e-01,4
182,129.234985,2.764923e-03,3.671612e-01,4
183,129.941238,1.237673e-03,3.069261e-01,4
184,130.647326,1.091563e-04,7.403080e-02,4
185,131.353580,2.908120e-03,3.722300e-01,4
186,132.059717,7.272057e-04,1.860669e-01,4
187,132.766112,1.348446e-04,6.312101e-02,4
188,133.472424,2.032431e-03,3.063655e-01,4
189,134.178522,1.296017e-03,2.725908e-01,4
190,134.884664,5.160545e-04,1.637896e-01,4
191,135.590840,1.591699e-03,2.566787e-01,4
192,136.296996,9.482587e-04,2.032146e-01,4
193,137.003249,1.827513e-03,2.502193e-01,4
194,137.709476,1.503705e-04,5.041097e-02,4
195,138.415915,1.831397e-03,2.981997e-01,4
196,139.122061,2.915394e-03,4.106591e-01,4
197,139.828259,2.425667e-04,9.937760e-02,4
198,140.534482,9.655625e-04,2.312603e-01,4
199,141.240723,3.570650e-03,4.744096e-01,4
200,141.946892,7.149267e-04,2.160723e-01,4
201,142.653197,5.075582e-04,1.964340e-01,4
202,143.359551,2.267527e-03,2.466821e-01,4
203,144.065916,9.702820e-04,2.242229e-01,4
204,144.772337,1.578821e-04,7.669746e-02,4
205,145.478641,2.625922e-03,2.904741e-01,4
206,146.184802,1.223023e-03,2.571191e-01,4
207,146.890971,1.487683e-03,2.782667e-01,4
208,147.597129,1.312618e-03,2.232596e-01,4
209,148.303398,1.120882e-03,1.614000e-01,4
210,149.009507,2.251631e-03,3.783203e-01,4
211,149.715717,1.416655e-04,6.466724e-02,4
212,150.421923,1.650980e-03,3.185921e-01,4
213,151.128159,3.579356e-03,4.162373e-01,4
214,151.834335,2.594275e-04,1.049222e-01,4
215,152.540544,1.241391e-03,2.563290e-01,4
216,153.246772,2.242939e-03,2.919104e-01,4
217,153.953039,5.334850e-04,1.958944e-01,4
218,154.659246,5.579884e-04,1.742251e-01,4
219,155.365379,2.457552e-03,3.005395e-01,4
220,156.071567,1.318196e-03,2.480979e-01,4
221,156.777779,1.063030e-04,7.313168e-02,4
222,157.484054,2.467558e-03,3.042718e-01,4
223,158.190214,1.168631e-03,2.477285e-01,4
224,158.896454,3.143098e-04,1.439236e-01,4
225,159.602687,2.214347e-03,3.500388e-01,4
226,160.308781,1.715876e-03,3.399644e-01,4
227,161.014983,1.616739e-03,2.235181e-01,4
228,161.721133,3.346853e-04,1.233409e-01,4
229,162.427303,1.505634e-03,2.523385e-01,4
230,163.133551,3.090320e-03,4.213774e-01,4
231,163.839545,4.259304e-04,1.422833e-01,4
232,164.545735,9.575080e-04,2.304339e-01,4
233,165.252020,2.432038e-03,2.871175e-01,4
234,165.958220,4.288462e-04,1.130483e-01,4
235,166.664416,1.032902e-03,3.297058e-01,4
236,167.370700,2.482875e-03,3.955323e-01,4
237,168.076930,9.437092e-04,2.335507e-01,4
238,168.783199,1.317512e-04,8.694618e-02,4
239,169.489461,2.414988e-03,2.885334e-01,4
240,170.195774,1.137150e-03,2.504028e-01,4
241,170.901823,1.359905e-04,8.880991e-02,4
242,171.607954,3.889179e-03,4.068890e-01,4
243,172.314094,1.728187e-03,3.295344e-01,4
244,173.020301,1.179371e-03,2.683099e-01,4
245,173.726456,1.330972e-03,2.993454e-01,4
246,174.432685,1.472278e-03,2.273911e-01,4
247,175.138912,1.738915e-03,2.346492e-01,4
248,175.845076,5.151348e-04,1.534925e-01,4
249,176.551233,8.936541e-04,2.161219e-01,4
250,177.257436,3.343591e-03,4.738955e-01,4
251,177.963595,3.373743e-04,1.087608e-01,4
252,178.669784,7.823270e-04,2.456757e-01,4
253,179.375921,2.400955e-03,2.823550e-01,4
254,180.082212,1.186597e-03,2.211586e-01,4
255,180.788267,1.532554e-04,6.041203e-02,4
256,181.494404,2.561511e-03,3.186973e-01,4
257,182.200606,1.140923e-03,2.113302e-01,4
258,182.906711,2.179620e-04,1.086776e-01,4
259,183.612892,4.141306e-03,4.073755e-01,4
260,184.319069,1.677222e-03,3.677932e-01,4
261,185.025178,1.054996e-03,2.134664e-01,4
262,185.731353,7.365339e-04,2.119587e-01,4
263,186.437541,1.597268e-03,2.279403e-01,4
264,187.143660,2.009856e-03,2.393391e-01,4
265,187.849820,2.251300e-04,1.187195e-01,4
266,188.555976,9.197973e-04,2.188694e-01,4
267,189.262134,1.776733e-03,2.142895e-01,4
268,189.968331,6.800351e-04,2.267851e-01,4
269,190.674552,1.024492e-03,2.299922e-01,4
270,191.380727,2.320169e-03,2.537485e-01,4
271,192.087016,1.982585e-03,3.605186e-01,4
272,192.793452,1.252016e-04,8.270556e-02,4
273,193.499657,2.621590e-03,3.184075e-01,4
274,194.205932,8.338079e-04,1.514167e-01,4
275,194.912112,2.587523e-04,1.042397e-01,4
276,195.618326,1.489226e-03,2.424339e-01,4
277,196.324497,1.450883e-03,2.973676e-01,4
278,197.030743,1.362939e-03,2.938318e-01,4
279,197.737019,2.265679e-03,3.888535e-01,4
280,198.443217,1.858726e-03,3.177863e-01,4
281,199.149363,2.549666e-03,3.484218e-01,4
282,199.855553,3.186928e-04,1.529989e-01,4
283,200.561792,9.914200e-04,2.090713e-01,4
284,201.267873,2.614441e-03,3.802336e-01,4
285,201.974011,3.830931e-04,1.136857e-01,4
286,202.680139,1.242838e-03,3.719271e-01,4
287,203.386379,2.689689e-03,2.874377e-01,4
288,204.092710,1.466966e-03,2.548689e-01,4
289,204.799107,1.396245e-04,6.024069e-02,4
290,205.505516,2.403552e-03,3.196064e-01,4
291,206.211702,9.326641e-04,2.397265e-01,4
292,206.917979,1.607632e-04,9.576632e-02,4
293,207.624024,2.303490e-03,3.216413e-01,4
294,208.330243,1.278805e-03,3.131136e-01,4
295,209.036601,1.357256e-03,3.140963e-01,4
296,209.742857,2.495996e-03,4.397928e-01,4
297,210.448966,1.709014e-03,2.548309e-01,4
298,211.155176,3.148330e-03,4.683051e-01,4
299,211.861206,1.759341e-04,1.129968e-01,4
300,212.567406,1.456102e-03,2.549025e-01,4
301,213.273501,2.041994e-03,2.673108e-01,4
302,213.979968,8.845191e-04,2.359071e-01,4
303,214.685958,3.937890e-04,1.672045e-01,4
304,215.392313,2.169422e-03,2.832419e-01,4
305,216.098487,1.372975e-03,2.687961e-01,4
306,216.804647,1.292102e-04,5.123504e-02,4
307,217.510807,3.218180e-03,4.272066e-01,4
308,218.217081,1.021179e-03,2.504604e-01,4
309,218.923266,2.049789e-04,7.867879e-02,4
310,219.629542,2.582622e-03,3.665290e-01,4
311,220.335942,1.057631e-03,2.753851e-01,4
312,221.042368,1.161059e-03,2.534584e-01,4
313,221.748905,1.574853e-03,3.529069e-01,4
314,222.455013,1.379831e-03,2.511880e-01,4
315,223.161259,3.302233e-03,3.428920e-01,4
316,223.867531,2.698467e-04,1.249171e-01,4
317,224.573688,1.185010e-03,2.367505e-01,4
318,225.279930,2.385740e-03,3.044581e-01,4
319,225.986201,3.630938e-04,1.206207e-01,4
320,226.692424,8.194534e-04,2.051676e-01,4
321,227.398715,2.824382e-03,3.068396e-01,4
322,228.105025,1.374762e-03,3.274373e-01,4
323,228.811177,1.203803e-04,5.457324e-02,4
324,229.517456,2.749898e-03,3.542688e-01,4
325,230.223635,1.387131e-03,2.635116e-01,4
326,230.929819,2.869881e-04,1.026490e-01,4
327,231.636078,3.212032e-03,4.236588e-01,4
328,232.342297,1.060627e-03,2.214839e-01,4
329,233.048543,1.440464e-03,2.662710e-01,4
330,233.754837,1.810485e-03,3.271134e-01,4
331,234.461111,1.443917e-03,2.406678e-01,4
332,235.167521,1.877423e-03,2.812940e-01,4
333,235.873912,3.247298e-04,1.641422e-01,4
334,236.580175,1.487946e-03,2.874417e-01,4
335,237.286330,2.150883e-03,2.750161e-01,4
336,237.992579,1.886533e-04,8.734664e-02,4
337,238.698865,6.764525e-04,1.997595e-01,4
338,239.405004,2.157824e-03,2.598850e-01,4
339,240.111197,1.356841e-03,3.255171e-01,4
340,240.817401,1.138780e-04,5.466402e-02,4
341,241.523596,1.955354e-03,2.290965e-01,4
342,242.229828,1.512335e-03,2.672369e-01,4
343,242.936093,1.029877e-04,6.028336e-02,4
344,243.642264,4.013036e-03,4.018202e-01,4
345,244.348706,1.427996e-03,3.118196e-01,4
346,245.055231,1.151557e-03,2.202640e-01,4
347,245.761654,1.446608e-03,3.205613e-01,4
348,246.468095,1.486761e-03,3.254486e-01,4
349,247.174301,2.278060e-03,2.843610e-01,4
350,247.880577,4.035017e-04,1.669940e-01,4
351,248.586749,1.282887e-03,2.712674e-01,4
352,249.292961,2.116856e-03,2.841611e-01,4
353,249.999247,1.927404e-04,9.392209e-02,4
354,250.705484,8.095193e-04,2.227631e-01,4
355,251.411846,2.545946e-03,2.953710e-01,4
356,252.118010,1.315475e-03,2.583506e-01,4
357,252.824268,7.196455e-05,4.964235e-02,4
358,253.530435,2.585909e-03,3.147807e-01,4
359,254.236536,1.422034e-03,2.745171e-01,4
360,254.942740,1.434030e-04,6.922759e-02,4
361,255.649042,3.409642e-03,3.899536e-01,4
362,256.355426,1.939644e-03,3.910091e-01,4
363,257.061768,2.171049e-03,3.886837e-01,4
364,257.768039,7.126575e-04,2.350421e-01,4
365,258.474180,1.294384e-03,2.994788e-01,4
366,259.180441,1.699639e-03,2.594923e-01,4
367,259.886626,3.251874e-04,1.462821e-01,4
368,260.592819,1.290037e-03,2.803553e-01,4
369,261.299108,2.004943e-03,2.915954e-01,4
370,262.005310,2.387124e-04,1.011185e-01,4
371,262.711517,6.727626e-04,2.093256e-01,4
372,263.417766,2.973820e-03,4.010869e-01,4
373,264.123944,1.803838e-03,3.725117e-01,4
374,264.830233,1.565349e-04,6.018697e-02,4
375,265.536561,2.952872e-03,2.930897e-01,4
376,266.242936,1.211189e-03,2.084485e-01,4
377,266.949456,2.792572e-04,1.068927e-01,4
378,267.655838,2.660334e-03,3.513995e-01,4
379,268.362052,1.396534e-03,3.034144e-01,4
380,269.068250,9.613083e-04,2.028298e-01,4
381,269.774474,1.664550e-03,3.677201e-01,4
382,270.480704,1.266503e-03,2.092232e-01,4
383,271.186850,1.813378e-03,2.996470e-01,4
384,271.893026,2.512604e-04,1.296712e-01,4
385,272.599237,9.188222e-04,2.080703e-01,4
386,273.305450,2.617638e-03,2.862452e-01,4
387,274.011667,7.815252e-04,2.124656e-01,4
388,274.717922,1.073548e-03,2.444249e-01,4
389,275.424154,3.258920e-03,4.378569e-01,4
390,276.130392,1.108895e-03,2.422588e-01,4
391,276.836646,5.264298e-05,2.911050e-02,0
392,277.542858,2.367907e-03,3.473684e-01,4
393,278.249204,1.731907e-03,3.724350e-01,4
394,278.955446,1.693832e-04,7.015945e-02,4
395,279.661751,2.757754e-03,3.590663e-01,4
396,280.368486,1.555347e-03,3.098329e-01,4
397,281.074531,1.687562e-03,2.988055e-01,4
398,281.780811,7.436596e-04,1.957534e-01,4
399,282.487080,1.519708e-03,1.999002e-01,4
400,283.193354,1.837499e-03,2.745312e-01,4
401,283.899759,1.625922e-04,8.461736e-02,4
402,284.605933,1.283588e-03,2.660819e-01,4
403,285.312106,2.717805e-03,3.384686e-01,4
404,286.018398,1.697685e-04,7.998213e-02,4
405,286.724524,1.213976e-03,2.507162e-01,4
406,287.430858,2.459363e-03,3.227009e-01,4
407,288.136996,2.462170e-03,4.728237e-01,4
408,288.843178,2.122615e-05,2.674960e-02,0
409,289.549480,3.381813e-03,4.213661e-01,4
410,290.255850,1.129901e-03,2.915598e-01,4
411,290.962319,1.680171e-04,9.957501e-02,4
412,291.668822,1.890452e-03,2.295232e-01,4
413,292.375279,1.263828e-03,2.575524e-01,4
414,293.081759,1.010324e-03,2.386147e-01,4
415,293.787955,1.143862e-03,2.575832e-01,4
416,294.494185,8.834311e-04,1.915329e-01,4
417,295.200647,2.779355e-03,3.297383e-01,4
418,295.907116,3.188569e-04,1.450890e-01,4
419,296.613599,2.065317e-03,4.167262e-01,4
420,297.319888,3.691209e-03,4.723847e-01,4
421,298.026084,3.111096e-04,1.237430e-01,4
