# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779831817869273,START,307
1779831818070044,MOTION_PHASE_START,0
1779831818070088,TO_MAX,511
1779831819070811,TO_MIN,102
1779831820071549,TO_MAX,511
1779831821072285,TO_MIN,102
1779831822073091,TO_MAX,511
1779831823073890,STILL_PHASE_START,307
1779831828074689,MOTION_PHASE_START,0
1779831828074731,TO_MAX,511
1779831829075449,TO_MIN,102
1779831830076212,TO_MAX,511
1779831831076964,TO_MIN,102
1779831832077704,TO_MAX,511
1779831833078446,STILL_PHASE_START,307
1779831838079234,MOTION_PHASE_START,0
1779831838079303,TO_MAX,511
1779831839080030,TO_MIN,102
1779831840080803,TO_MAX,511
1779831841081579,TO_MIN,102
1779831842085423,TO_MAX,511
1779831843086200,STILL_PHASE_START,307
1779831848086972,MOTION_PHASE_START,0
1779831848087034,TO_MAX,511
1779831849087754,TO_MIN,102
1779831850088521,TO_MAX,511
1779831851089294,TO_MIN,102
1779831852090065,TO_MAX,511
1779831853090831,STILL_PHASE_START,307
1779831858091584,MOTION_PHASE_START,0
1779831858091639,TO_MAX,511
1779831859092366,TO_MIN,102
1779831860093132,TO_MAX,511
1779831861093897,TO_MIN,102
1779831862094658,TO_MAX,511
1779831863095435,STILL_PHASE_START,307
1779831868096206,MOTION_PHASE_START,0
1779831868096270,TO_MAX,511
1779831869096993,TO_MIN,102
1779831870097750,TO_MAX,511
1779831871098512,TO_MIN,102
1779831872099277,TO_MAX,511
1779831873100042,STILL_PHASE_START,307
1779831878100797,MOTION_PHASE_START,0
1779831878100878,TO_MAX,511
1779831879101606,TO_MIN,102
1779831880102377,TO_MAX,511
1779831881103145,TO_MIN,102
1779831882103924,TO_MAX,511
1779831883104696,STILL_PHASE_START,307
1779831888105457,MOTION_PHASE_START,0
1779831888105525,TO_MAX,511
1779831889106244,TO_MIN,102
1779831890107007,TO_MAX,511
1779831891107773,TO_MIN,102
1779831892108529,TO_MAX,511
1779831893109288,STILL_PHASE_START,307
1779831898110057,MOTION_PHASE_START,0
1779831898110108,TO_MAX,511
1779831899110821,TO_MIN,102
1779831900111613,TO_MAX,511
1779831901112409,TO_MIN,102
1779831902113189,TO_MAX,511
1779831903113978,STILL_PHASE_START,307
1779831908114747,MOTION_PHASE_START,0
1779831908114802,TO_MAX,511
1779831909115529,TO_MIN,102
1779831910116288,TO_MAX,511
1779831911117090,TO_MIN,102
1779831912117860,TO_MAX,511
1779831913118624,STILL_PHASE_START,307
1779831918119399,MOTION_PHASE_START,0
1779831918119457,TO_MAX,511
1779831919120183,TO_MIN,102
1779831920120933,TO_MAX,511
1779831921121681,TO_MIN,102
1779831922122425,TO_MAX,511
1779831923123154,STILL_PHASE_START,307
1779831928148282,MOTION_PHASE_START,0
1779831928179234,TO_MAX,511
1779831929179989,TO_MIN,102
1779831930180770,TO_MAX,511
1779831931181545,TO_MIN,102
1779831932182321,TO_MAX,511
1779831933183101,STILL_PHASE_START,307
1779831938214770,MOTION_PHASE_START,0
1779831938245772,TO_MAX,511
1779831939246525,TO_MIN,102
1779831940247294,TO_MAX,511
1779831941248066,TO_MIN,102
1779831942248841,TO_MAX,511
1779831943249612,STILL_PHASE_START,307
1779831948281266,MOTION_PHASE_START,0
1779831948312266,TO_MAX,511
1779831949312999,TO_MIN,102
1779831950313765,TO_MAX,511
1779831951314532,TO_MIN,102
1779831952315289,TO_MAX,511
1779831953316039,STILL_PHASE_START,307
