05-26-2026 14:43:35 RAM 1636/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [12%@1728,3%@1728,1%@1728,1%@1728,9%@1728,2%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.281C soc2@45.875C soc0@45.75C gpu@47.156C tj@47.781C soc1@47.781C VDD_IN 5665mW/5665mW VDD_CPU_GPU_CV 1186mW/1186mW VDD_SOC 1505mW/1505mW
05-26-2026 14:43:36 RAM 1636/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,1%@1728,5%@1728,0%@1728,0%@1728,1%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.281C soc2@45.75C soc0@45.718C gpu@46.843C tj@47.718C soc1@47.718C VDD_IN 5348mW/5507mW VDD_CPU_GPU_CV 949mW/1068mW VDD_SOC 1465mW/1485mW
05-26-2026 14:43:36 RAM 1636/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.281C soc2@45.875C soc0@45.75C gpu@46.75C tj@47.781C soc1@47.781C VDD_IN 5229mW/5414mW VDD_CPU_GPU_CV 830mW/988mW VDD_SOC 1465mW/1478mW
05-26-2026 14:43:37 RAM 1636/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [13%@1728,14%@1728,13%@1728,9%@1728,24%@1728,20%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.062C soc0@45.718C gpu@47.093C tj@47.906C soc1@47.906C VDD_IN 5823mW/5516mW VDD_CPU_GPU_CV 1344mW/1077mW VDD_SOC 1505mW/1485mW
05-26-2026 14:43:37 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@1728,14%@1728,23%@1728,26%@1728,18%@1728,53%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.125C soc0@45.625C gpu@46.906C tj@48.062C soc1@47.718C VDD_IN 6338mW/5681mW VDD_CPU_GPU_CV 1740mW/1210mW VDD_SOC 1505mW/1489mW
05-26-2026 14:43:38 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [13%@1728,28%@1728,22%@1728,21%@1728,8%@1728,8%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.281C soc2@46C soc0@45.625C gpu@46.906C tj@47.781C soc1@47.781C VDD_IN 5942mW/5724mW VDD_CPU_GPU_CV 1423mW/1245mW VDD_SOC 1505mW/1492mW
05-26-2026 14:43:38 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.25C soc2@45.937C soc0@45.75C gpu@47.156C tj@47.843C soc1@47.781C VDD_IN 5387mW/5676mW VDD_CPU_GPU_CV 949mW/1203mW VDD_SOC 1465mW/1488mW
05-26-2026 14:43:39 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.656C soc2@45.937C soc0@45.625C gpu@47C tj@47.906C soc1@47.906C VDD_IN 5268mW/5625mW VDD_CPU_GPU_CV 870mW/1161mW VDD_SOC 1465mW/1485mW
05-26-2026 14:43:39 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.156C soc2@45.812C soc0@45.625C gpu@46.937C tj@47.781C soc1@47.781C VDD_IN 5189mW/5577mW VDD_CPU_GPU_CV 791mW/1120mW VDD_SOC 1465mW/1483mW
05-26-2026 14:43:40 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.312C soc2@45.937C soc0@45.718C gpu@46.968C tj@47.781C soc1@47.781C VDD_IN 5189mW/5538mW VDD_CPU_GPU_CV 791mW/1087mW VDD_SOC 1465mW/1481mW
05-26-2026 14:43:40 RAM 1634/7607MB (lfb 4x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.343C soc2@45.875C soc0@45.625C gpu@46.812C tj@47.906C soc1@48C VDD_IN 5189mW/5506mW VDD_CPU_GPU_CV 791mW/1060mW VDD_SOC 1465mW/1480mW
