# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
43281.740813, 0
43281.761289, 0
43281.781760, 0
43281.802227, 0
43281.822694, 0
43281.843163, 0
43281.863632, 0
43281.884101, 0
43281.904571, 0
43281.925037, 0
43281.945514, 0
43281.966004, 0
43281.986473, 0
43282.006943, 0
43282.027409, 0
43282.047879, 0
43282.068494, 0
43282.088963, 0
43282.109433, 0
43282.129899, 0
43282.150367, 0
43282.170832, 0
43282.191306, 0
43282.211801, 0
43282.232308, 0
43282.252783, 0
43282.273273, 0
43282.293745, 0
43282.314213, 0
43282.334681, 0
43282.355152, 0
43282.375619, 0
43282.396090, 0
43282.416686, 0
43282.437157, 0
43282.457655, 0
43282.478155, 0
43282.498623, 0
43282.519091, 0
43282.539557, 0
43282.560007, 0
43282.580476, 0
43282.600944, 0
43282.621411, 0
43282.641880, 0
43282.662355, 0
43282.682855, 0
43282.703348, 0
43282.723834, 0
43282.744306, 0
43282.764860, 0
43282.785329, 0
43282.805797, 0
43282.826269, 0
43282.846737, 0
43282.867205, 0
43282.887673, 0
43282.908141, 0
43282.928620, 0
43282.949122, 0
43282.969610, 0
43282.990082, 0
43283.010552, 0
43283.031021, 0
43283.051490, 0
43283.071959, 0
43283.092427, 0
43283.113020, 0
43283.133488, 0
43283.153954, 0
43283.174427, 0
43283.194925, 0
43283.215422, 0
43283.235894, 0
43283.256366, 0
43283.276833, 0
43283.297302, 0
43283.317768, 0
43283.338240, 0
43283.358708, 0
43283.379175, 0
43283.399644, 0
43283.420115, 0
43283.440609, 0
43283.461194, 0
43283.481665, 0
43283.502131, 0
43283.522597, 0
43283.543061, 0
43283.563527, 0
43283.583995, 0
43283.604468, 0
43283.624939, 0
43283.645406, 0
43283.665877, 0
43283.686362, 0
43283.706856, 0
43283.727357, 0
43283.747831, 0
43283.768302, 0
43283.788770, 0
43283.809343, 0
43283.829813, 0
43283.850282, 0
43283.870750, 0
43283.891218, 0
43283.911692, 0
43283.932204, 0
43283.952703, 0
43283.973200, 0
43283.993672, 0
43284.014144, 0
43284.034614, 0
43284.055081, 0
43284.075549, 0
43284.096007, 0
43284.116474, 0
43284.136940, 0
43284.157502, 0
43284.178002, 0
43284.198496, 0
43284.218969, 0
43284.239440, 0
43284.259910, 0
43284.280409, 0
43284.300881, 0
43284.321353, 0
43284.341821, 0
43284.362290, 0
43284.382759, 0
43284.403232, 0
43284.423729, 0
43284.444526, 0
43284.464994, 0
43284.485460, 0
43284.505926, 0
43284.526393, 0
43284.546858, 0
43284.567327, 0
43284.587795, 0
43284.608272, 0
43284.628740, 0
43284.677426, 0
43284.697911, 0
43284.718385, 0
43284.738879, 0
43284.759353, 0
43284.779823, 0
43284.800294, 0
43284.820920, 0
43284.841388, 0
43284.861855, 0
43284.882325, 0
43284.902795, 0
43284.923297, 0
43284.943775, 0
43284.964307, 0
43284.984806, 0
43285.005287, 0
43285.025774, 0
43285.046256, 0
43285.066728, 0
43285.087195, 0
43285.107923, 0
43285.128392, 0
43285.148864, 0
43285.169368, 0
43285.189840, 0
43285.210309, 0
43285.230775, 0
43285.251241, 0
43285.271707, 0
43285.292180, 0
43285.312646, 0
43285.333119, 0
43285.353587, 0
43285.374054, 0
43285.394530, 0
43285.415019, 0
43285.435492, 0
43285.456146, 0
43285.476614, 0
43285.497084, 0
43285.517551, 0
43285.538016, 0
43285.558483, 0
43285.578951, 0
43285.599421, 0
43285.619888, 0
43285.640364, 0
43285.660869, 0
43285.681353, 0
43285.701821, 0
43285.722290, 0
43285.742765, 0
43285.763260, 0
43285.783736, 0
43285.804436, 0
43285.824910, 0
43285.845381, 0
43285.865850, 0
43285.886322, 0
43285.906822, 0
43285.927319, 0
43285.947808, 0
43285.968345, 0
43285.988854, 0
43286.009360, 0
43286.029867, 0
43286.050356, 0
43286.070844, 0
43286.091557, 0
43286.112048, 0
43286.132539, 0
43286.153037, 0
43286.173528, 0
43286.194012, 0
43286.214506, 0
43286.235012, 0
43286.255503, 0
43286.275986, 0
43286.296500, 0
43286.317000, 0
43286.337504, 0
43286.358007, 0
43286.378653, 0
43286.399151, 0
43286.419657, 0
43286.440163, 0
43286.460671, 0
43286.481178, 0
43286.501668, 0
43286.522177, 0
43286.542683, 0
43286.563185, 0
43286.583676, 0
43286.604172, 0
43286.624667, 0
43286.645169, 0
43286.665728, 0
43286.686223, 0
43286.706714, 0
43286.727206, 0
