# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779763068826114,START,307
1779763069026896,MOTION_PHASE_START,0
1779763069026954,TO_MAX,511
1779763070027664,TO_MIN,102
1779763071028381,TO_MAX,511
1779763072029132,TO_MIN,102
1779763073029880,TO_MAX,511
1779763074030708,STILL_PHASE_START,307
1779763079031482,MOTION_PHASE_START,0
1779763079031526,TO_MAX,511
1779763080032221,TO_MIN,102
1779763081033225,TO_MAX,511
1779763082033995,TO_MIN,102
1779763083034765,TO_MAX,511
1779763084035779,STILL_PHASE_START,307
1779763089036970,MOTION_PHASE_START,0
1779763089037046,TO_MAX,511
1779763090038031,TO_MIN,102
1779763091038947,TO_MAX,511
1779763092039740,TO_MIN,102
1779763093040522,TO_MAX,511
1779763094041518,STILL_PHASE_START,307
1779763099042316,END,307
