Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.015626820,0,0,1
0.017007240,0,0,0
0.034045180,0,0,1
0.035425660,0,0,0
0.052463800,0,0,1
0.053844180,0,0,0
0.070880880,0,0,1
0.072261600,0,0,0
0.089300960,0,0,1
0.090681680,0,0,0
0.107718060,0,0,1
0.109098800,0,0,0
0.126136600,0,0,1
0.127517080,0,0,0
0.144555440,0,0,1
0.145936220,0,0,0
0.162975840,0,0,1
0.164356320,0,0,0
0.181395940,0,0,1
0.182776340,0,0,0
0.199815280,0,0,1
0.201195720,0,0,0
0.218233700,0,0,1
0.219614420,0,0,0
0.236653660,0,0,1
0.238034160,0,0,0
0.255072260,0,0,1
0.256452880,0,0,0
0.273490520,0,0,1
0.274870900,0,0,0
0.291910060,0,0,1
0.293290760,0,0,0
0.310330440,0,0,1
0.311710860,0,0,0
0.328749180,0,0,1
0.330129600,0,0,0
0.347167920,0,0,1
0.348548300,0,0,0
0.365586340,0,0,1
0.366966960,0,0,0
0.384004900,0,0,1
0.385385520,0,0,0
0.402425080,0,0,1
0.403805860,0,0,0
0.420844320,0,0,1
0.422224880,0,0,0
0.439263060,0,0,1
0.440643640,0,0,0
0.457681540,0,0,1
0.459062240,0,0,0
0.476100820,0,0,1
0.477481540,0,0,0
0.494519520,0,0,1
0.495900180,0,0,0
0.512937560,0,0,1
0.514318140,0,0,0
0.531355300,0,0,1
0.532735820,0,0,0
0.549774360,0,0,1
0.551155060,0,0,0
0.568191820,0,0,1
0.569572320,0,0,0
0.586610340,0,0,1
0.587991140,0,0,0
0.605029460,0,0,1
0.606409840,0,0,0
0.623447600,0,0,1
0.624828040,0,0,0
0.641867000,0,0,1
0.643247420,0,0,0
0.660285040,0,0,1
0.661665880,0,0,0
0.678703620,0,0,1
0.680084340,0,0,0
0.697121320,0,0,1
0.698501640,0,0,0
0.715540520,0,0,1
0.716921280,0,0,0
0.733960340,0,0,1
0.735341140,0,0,0
0.752379320,0,0,1
0.753760060,0,0,0
0.770797980,0,0,1
0.772178440,0,0,0
0.789216220,0,0,1
0.790596740,0,0,0
0.807635000,0,0,1
0.809015800,0,0,0
0.826055160,0,0,1
0.827435720,0,0,0
0.844472200,0,0,1
0.845852660,0,0,0
0.862890720,0,0,1
0.864271160,0,0,0
0.881307780,0,0,1
0.882688260,0,0,0
0.899727020,0,0,1
0.901107780,0,0,0
0.918146780,0,0,1
0.919527240,0,0,0
0.936565560,0,0,1
0.937946320,0,0,0
0.954984440,0,0,1
0.955468440,0,1,1
0.956364920,0,1,0
0.965546860,0,0,0
0.973402520,0,0,1
0.974783240,0,0,0
0.991822020,0,0,1
0.993202400,0,0,0
1.010240260,0,0,1
1.011621040,0,0,0
1.028659320,0,0,1
1.030039780,0,0,0
1.047077980,0,0,1
1.048458660,0,0,0
1.065496940,0,0,1
1.066877300,0,0,0
1.083916120,0,0,1
1.085296800,0,0,0
1.102335120,0,0,1
1.103715860,0,0,0
1.120753140,0,0,1
1.122133520,0,0,0
1.139170480,0,0,1
1.140551280,0,0,0
1.157590380,0,0,1
1.158970800,0,0,0
1.176007000,0,0,1
1.177387800,0,0,0
1.194424460,0,0,1
1.195804780,0,0,0
1.212841720,0,0,1
1.214222060,0,0,0
1.231258540,0,0,1
1.232639260,0,0,0
1.249679280,0,0,1
1.251060080,0,0,0
1.268099180,0,0,1
1.269479600,0,0,0
1.286518900,0,0,1
1.287899700,0,0,0
1.304938720,0,0,1
1.306319520,0,0,0
1.323356880,0,0,1
1.324737280,0,0,0
1.341776720,0,0,1
1.343157340,0,0,0
1.360197460,0,0,1
1.361578100,0,0,0
1.378615540,0,0,1
1.379995960,0,0,0
1.397032740,0,0,1
1.398413160,0,0,0
1.415451320,0,0,1
1.416831800,0,0,0
1.433869580,0,0,1
1.435250300,0,0,0
1.452287660,0,0,1
1.453668060,0,0,0
1.470704960,0,0,1
1.472085320,0,0,0
1.489120980,0,0,1
1.490501340,0,0,0
1.507538280,0,0,1
1.508918680,0,0,0
1.525956240,0,0,1
1.527336640,0,0,0
1.544373140,0,0,1
1.545753860,0,0,0
1.562792180,0,0,1
1.564172960,0,0,0
1.581212440,0,0,1
1.582593240,0,0,0
1.599632160,0,0,1
1.601012880,0,0,0
1.618050540,0,0,1
1.619431280,0,0,0
1.636469500,0,0,1
1.637850200,0,0,0
1.654890420,0,0,1
1.656271160,0,0,0
1.673310540,0,0,1
1.674691080,0,0,0
1.691728460,0,0,1
1.693109260,0,0,0
1.710146840,0,0,1
1.711527300,0,0,0
1.728566060,0,0,1
1.729946760,0,0,0
1.746984240,0,0,1
1.748364960,0,0,0
1.765403380,0,0,1
1.766783820,0,0,0
1.783823200,0,0,1
1.785203620,0,0,0
1.802241580,0,0,1
1.803622120,0,0,0
1.820660060,0,0,1
1.822040700,0,0,0
1.839079740,0,0,1
1.840460340,0,0,0
1.857499960,0,0,1
1.858880740,0,0,0
1.875920980,0,0,1
1.877301720,0,0,0
1.894339620,0,0,1
1.895720000,0,0,0
1.912756740,0,0,1
1.914137280,0,0,0
1.931175580,0,0,1
1.932556320,0,0,0
1.949594700,0,0,1
1.950975480,0,0,0
1.968013120,0,0,1
1.969393900,0,0,0
1.986432240,0,0,1
1.987813020,0,0,0
2.004851040,0,0,1
2.006231440,0,0,0
2.023268540,0,0,1
2.024648920,0,0,0
2.041686740,0,0,1
2.043067180,0,0,0
2.060105040,0,0,1
2.061485700,0,0,0
2.078525480,0,0,1
2.079906220,0,0,0
2.096943580,0,0,1
2.098324160,0,0,0
2.115363820,0,0,1
2.116744580,0,0,0
2.133783180,0,0,1
2.135163600,0,0,0
2.152203180,0,0,1
2.153583540,0,0,0
2.170622080,0,0,1
2.172002500,0,0,0
2.189041760,0,0,1
2.190422520,0,0,0
2.207462220,0,0,1
2.208842900,0,0,0
2.225881440,0,0,1
2.227262260,0,0,0
2.244300860,0,0,1
2.245681260,0,0,0
2.262718300,0,0,1
2.264098800,0,0,0
2.274031100,0,0,1
2.275411880,0,0,0
2.292450780,0,0,1
2.293831480,0,0,0
2.310868820,0,0,1
2.312249540,0,0,0
2.329287440,0,0,1
2.330668120,0,0,0
2.347706280,0,0,1
2.349086900,0,0,0
2.366123580,0,0,1
2.367504280,0,0,0
2.384541000,0,0,1
2.385921600,0,0,0
2.402960240,0,0,1
2.404341060,0,0,0
2.421380640,0,0,1
2.422761340,0,0,0
2.439801020,0,0,1
2.441181560,0,0,0
2.458220420,0,0,1
2.459600860,0,0,0
2.476639040,0,0,1
2.478937300,0,0,0
2.495059420,0,0,1
2.497357080,0,0,0
2.513478840,0,0,1
2.515776640,0,0,0
2.531899300,0,0,1
2.534196960,0,0,0
2.550319320,0,0,1
2.552617720,0,0,0
2.568740520,0,0,1
2.571038600,0,0,0
2.587160600,0,0,1
2.589458180,0,0,0
2.605579280,0,0,1
2.607877480,0,0,0
2.623998740,0,0,1
2.626296360,0,0,0
2.642418120,0,0,1
2.644715880,0,0,0
2.660836660,0,0,1
2.663134840,0,0,0
2.679255220,0,0,1
2.681552820,0,0,0
2.697675640,0,0,1
2.699973920,0,0,0
2.716096080,0,0,1
2.718394340,0,0,0
2.734516280,0,0,1
2.736814580,0,0,0
2.752878980,1,0,0
2.752935420,1,0,1
2.753423900,1,1,1
2.753427020,1,0,1
2.755233420,1,0,0
2.761890040,0,0,0
2.771353780,0,0,1
2.773651320,0,0,0
2.789772540,0,0,1
2.792070560,0,0,0
2.808191820,0,0,1
2.810490060,0,0,0
2.826612460,0,0,1
2.828910760,0,0,0
2.845032000,0,0,1
2.847329960,0,0,0
2.863451780,0,0,1
2.865749340,0,0,0
2.881868100,0,0,1
2.884166060,0,0,0
2.900287360,0,0,1
2.902585500,0,0,0
2.918707020,0,0,1
2.921005200,0,0,0
2.937127160,0,0,1
2.939424840,0,0,0
2.955546760,0,0,1
2.957844940,0,0,0
2.973964840,0,0,1
2.976262420,0,0,0
2.992383840,0,0,1
2.994682060,0,0,0
3.010802220,0,0,1
3.013099840,0,0,0
3.029221700,0,0,1
3.031519940,0,0,0
3.047641320,0,0,1
