# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
5277.862840, 4
5277.883496, 4
5277.904100, 4
5277.925193, 4
5277.945782, 4
5277.966370, 4
5277.986973, 4
5278.007564, 4
5278.028191, 4
5278.048773, 4
5278.069351, 4
5278.089934, 4
5278.110522, 4
5278.131069, 4
5278.151585, 4
5278.172155, 4
5278.192687, 4
5278.213255, 4
5278.233815, 4
5278.254390, 0
5278.274963, 0
5278.295562, 0
5278.316157, 0
5278.336769, 0
5278.357429, 0
5278.378058, 0
5278.398730, 0
5278.419392, 0
5278.439976, 0
5278.557301, 0
5278.577871, 0
5278.598442, 0
5278.619021, 0
5278.639659, 0
5278.660258, 0
5278.680877, 0
5278.701447, 0
5278.721998, 0
5278.742610, 0
5278.763171, 0
5278.783746, 0
5278.804253, 0
5278.824835, 0
5278.845427, 0
5278.866016, 0
5278.886582, 0
5278.907213, 0
5278.927730, 0
5278.948365, 0
5278.969155, 0
5278.989738, 0
5279.010382, 0
5279.030896, 0
5279.051502, 0
5279.072161, 0
5279.092694, 0
5279.113300, 0
5279.134062, 0
5279.154631, 0
5279.175224, 0
5279.195746, 0
5279.216373, 0
5279.236999, 0
5279.257526, 0
5279.278151, 0
5279.298770, 0
5279.319357, 0
5279.339954, 0
5279.360511, 0
5279.381122, 0
5279.401761, 0
5279.422317, 0
5279.442861, 0
5279.463604, 0
5279.484181, 0
5279.504755, 0
5279.525364, 0
5279.545956, 0
5279.566519, 0
5279.587017, 0
5279.607639, 0
5279.628469, 0
5279.649098, 0
5279.669677, 0
5279.690273, 0
5279.710937, 0
5279.731530, 0
5279.752127, 0
5279.772720, 0
5279.793465, 0
5279.814076, 0
5279.834651, 0
5279.855161, 0
5279.875735, 0
5279.896370, 0
5279.916986, 0
5279.937552, 0
5279.958232, 0
5279.978815, 0
5279.999411, 0
5280.020029, 0
5280.040641, 0
5280.061242, 0
5280.081755, 0
5280.102339, 0
5280.122906, 0
5280.143516, 0
5280.164145, 0
5280.184753, 0
5280.205324, 0
5280.225928, 0
5280.246449, 0
5280.267100, 0
5280.287815, 0
5280.308401, 0
5280.329041, 0
5280.349646, 0
5280.370242, 0
5280.390835, 0
5280.411388, 0
5280.431965, 0
5280.452658, 0
5280.473213, 0
5280.493801, 0
5280.514316, 0
5280.534894, 0
5280.555525, 0
5280.576029, 0
5280.596609, 0
5280.617399, 0
5280.637941, 0
5280.658513, 0
5280.679014, 0
5280.699582, 0
5280.720167, 0
5280.740761, 0
5280.761351, 0
5280.781942, 0
5280.802493, 0
5280.823005, 0
5280.843546, 0
5280.864130, 0
5280.884677, 0
5280.905184, 0
5280.925745, 0
5280.946300, 0
5280.966854, 0
5280.987425, 0
5281.007956, 0
5281.028483, 0
5281.049077, 0
5281.069576, 0
5281.090166, 0
5281.110755, 0
5281.131280, 0
5281.151838, 0
5281.172468, 0
5281.192999, 0
5281.213690, 0
5281.234612, 0
5281.255213, 0
5281.275774, 0
5281.296308, 0
5281.316918, 0
5281.337475, 0
