05-26-2026 15:30:28 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,5%@1728,5%@1728,21%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.281C soc2@49.593C soc0@49.625C gpu@50.718C tj@51.281C soc1@51.25C VDD_IN 5704mW/5704mW VDD_CPU_GPU_CV 1186mW/1186mW VDD_SOC 1505mW/1505mW
05-26-2026 15:30:29 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [3%@1728,1%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.625C soc0@49.687C gpu@50.906C tj@51.25C soc1@51.25C VDD_IN 5387mW/5546mW VDD_CPU_GPU_CV 950mW/1068mW VDD_SOC 1505mW/1505mW
05-26-2026 15:30:29 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.843C soc2@49.531C soc0@49.593C gpu@50.593C tj@51.187C soc1@51.187C VDD_IN 5229mW/5440mW VDD_CPU_GPU_CV 831mW/989mW VDD_SOC 1505mW/1505mW
05-26-2026 15:30:30 RAM 1626/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [20%@1728,8%@1728,26%@1728,10%@1728,9%@1728,5%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.437C soc2@49.625C soc0@49.562C gpu@50.812C tj@51.437C soc1@51.218C VDD_IN 5823mW/5536mW VDD_CPU_GPU_CV 1267mW/1059mW VDD_SOC 1505mW/1505mW
05-26-2026 15:30:30 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [6%@1728,14%@1728,46%@1728,31%@1728,16%@1728,20%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.718C soc2@49.687C soc0@49.5C gpu@50.5C tj@51.718C soc1@51.281C VDD_IN 6259mW/5680mW VDD_CPU_GPU_CV 1661mW/1179mW VDD_SOC 1545mW/1513mW
05-26-2026 15:30:31 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [16%@1728,15%@1728,22%@1728,10%@1728,20%@1728,35%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.5C soc0@49.437C gpu@50.593C tj@51.281C soc1@51.281C VDD_IN 6061mW/5744mW VDD_CPU_GPU_CV 1502mW/1233mW VDD_SOC 1545mW/1518mW
05-26-2026 15:30:31 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.437C soc0@49.468C gpu@50.531C tj@51.093C soc1@51.093C VDD_IN 5467mW/5704mW VDD_CPU_GPU_CV 988mW/1198mW VDD_SOC 1505mW/1516mW
05-26-2026 15:30:32 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@49.406C soc0@49.5C gpu@50.468C tj@51.156C soc1@51.156C VDD_IN 5308mW/5655mW VDD_CPU_GPU_CV 870mW/1157mW VDD_SOC 1505mW/1515mW
05-26-2026 15:30:32 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.75C soc2@49.343C soc0@49.5C gpu@50.656C tj@51.156C soc1@51.156C VDD_IN 5229mW/5607mW VDD_CPU_GPU_CV 830mW/1121mW VDD_SOC 1505mW/1514mW
05-26-2026 15:30:33 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.687C soc2@49.312C soc0@49.468C gpu@50.25C tj@51.093C soc1@51.093C VDD_IN 5229mW/5570mW VDD_CPU_GPU_CV 830mW/1092mW VDD_SOC 1505mW/1513mW
05-26-2026 15:30:33 RAM 1627/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.687C soc2@49.312C soc0@49.281C gpu@50.375C tj@51.031C soc1@51.031C VDD_IN 5229mW/5539mW VDD_CPU_GPU_CV 791mW/1064mW VDD_SOC 1505mW/1512mW
