trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.83188888,2.18998568,2.1903227,337.01999999991017,True,
1,motion_to_still,6.84944156,7.8395156,7.83987206,356.45999999989186,True,
2,still_to_motion,11.84848758,12.0759392,12.07625986,320.6599999998616,True,
3,motion_to_still,16.84766862,18.43115966,18.43148046,320.8000000007871,True,
4,still_to_motion,21.84685356,21.96161988,21.96195226,332.3799999996879,True,
5,motion_to_still,26.84587342,28.31682916,28.31715662,327.45999999761466,True,
6,still_to_motion,31.84505794,32.55376998,32.55409184,321.8599999996741,True,
7,motion_to_still,36.86266902,38.20311548,38.20343406,318.5799999982919,True,
8,still_to_motion,41.86187306,42.44043946,42.44076728,327.8200000025322,True,
9,motion_to_still,46.86110236,48.08972954,48.09005724,327.6999999997088,True,
10,still_to_motion,51.86039302,52.32672292,52.32704296,320.0399999983006,True,
11,motion_to_still,56.85956896,57.97587076,57.97618994,319.1799999981981,True,
12,still_to_motion,61.85910062,62.21315874,62.213491,332.2600000004172,True,
13,motion_to_still,66.85867272,67.86231556,67.8626403,324.7399999963818,True,
14,still_to_motion,71.85793392,72.09915568,72.09951924,363.5600000109207,True,
15,motion_to_still,76.8755379,78.45472296,78.45504426,321.29999999597203,True,
16,still_to_motion,81.87494034,81.98680476,81.9871287,323.9400000012438,True,
17,motion_to_still,86.87453652,88.34260748,88.34292704,319.5600000083232,True,
18,still_to_motion,91.87403188,92.57982784,92.58014944,321.6000000065833,True,
19,motion_to_still,96.87363964,98.22928504,98.2296061,321.06000000453605,True,
20,still_to_motion,101.87322208,102.46626266,102.46658318,320.5200000024888,True,
21,motion_to_still,106.87285096,108.11535238,108.11567392,321.54000000161886,True,
22,still_to_motion,111.8908489,112.35246422,112.35278354,319.32000000267635,True,
23,motion_to_still,116.8905241,118.00132632,118.0016467,320.37999999090516,True,
24,still_to_motion,121.8903499,122.23794488,122.23826682,321.9400000062933,True,
25,motion_to_still,126.89004438,127.88680306,127.88713298,329.9199999986513,True,
26,still_to_motion,131.88985372,132.1237138,132.12403344,319.6400000149424,True,
27,motion_to_still,136.8897339,138.47933908,138.4796594,320.32000001436245,True,
28,still_to_motion,141.88947262,142.00987684,142.01020116,324.3200000042634,True,
29,motion_to_still,146.88933282,148.36496264,148.36549262,529.980000010255,True,
30,still_to_motion,151.8892717,152.60191618,152.60223804,321.8600000138849,True,
31,motion_to_still,156.90770442,158.25067426,158.25099262,318.35999999429987,True,
32,still_to_motion,161.90759726,162.4871973,162.48752632,329.0200000094501,True,
33,motion_to_still,166.90750408,168.13568198,168.1360023,320.32000001436245,True,
34,still_to_motion,171.90740992,172.37220528,172.3725242,318.91999998379106,True,
35,motion_to_still,176.90743454,178.02083618,178.0211548,318.6200000016015,True,
36,still_to_motion,181.90739512,182.25743308,182.2577529,319.8200000156248,True,
37,motion_to_still,186.9074226,187.90659936,187.90692088,321.51999999996406,True,
38,still_to_motion,191.90736692,192.14413576,192.14449782,362.05999998628613,True,
39,motion_to_still,196.92573118,198.49910002,198.4994198,319.7800000123152,True,
40,still_to_motion,201.9257856,202.02978896,202.03010948,320.5200000024888,True,
41,motion_to_still,206.92565688,208.38502108,208.38534544,324.36000000757303,True,
42,still_to_motion,211.9255314,212.62244406,212.623087,642.9400000058649,True,
43,motion_to_still,216.92533522,218.27141196,218.27173086,318.8999999963471,True,
44,still_to_motion,221.92524308,222.50821446,222.50853504,320.5799999932424,True,
45,motion_to_still,226.92500608,228.1569274,228.15724516,317.76000000149907,True,
46,still_to_motion,231.92500302,232.39345584,232.39377584,319.99999998788553,True,
47,motion_to_still,236.92501588,238.0425833,238.04290504,321.7400000039561,True,
48,still_to_motion,241.92507854,242.2796204,242.279939,318.60000001415756,True,
49,motion_to_still,246.94358262,247.92837226,247.92869854,326.2799999959043,True,
50,still_to_motion,251.94351264,252.16472138,252.16508296,361.58000000341417,True,
51,motion_to_still,256.94345986,258.52086538,258.5211839,318.52000000753833,True,
52,still_to_motion,261.94347188,262.0516096,262.05192852,318.91999998379106,True,
53,motion_to_still,266.94346092,268.40681814,268.40716082,342.68000001702603,True,
54,still_to_motion,271.943457,272.64426902,272.64458928,320.25999996676546,True,
55,motion_to_still,276.94333534,278.2932462,278.29357616,329.95999998775005,True,
56,still_to_motion,281.9431616,282.5301224,282.53044528,322.8799999988041,True,
57,motion_to_still,286.9614728,288.17883646,288.17915788,321.41999997747916,True,
58,still_to_motion,291.96137352,,292.41580902,,False,multiple_d1_in_window
59,motion_to_still,296.96133868,298.064289,298.06461074,321.7400000039561,True,
