# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779846016941454,START,307
1779846017142218,MOTION_PHASE_START,0
1779846017142260,TO_MAX,511
1779846018142948,TO_MIN,102
1779846019143667,TO_MAX,511
1779846020144362,TO_MIN,102
1779846021145113,TO_MAX,511
1779846022145839,STILL_PHASE_START,307
1779846027146568,MOTION_PHASE_START,0
1779846027146613,TO_MAX,511
1779846028147310,TO_MIN,102
1779846029148042,TO_MAX,511
1779846030148768,TO_MIN,102
1779846031149489,TO_MAX,511
1779846032150228,STILL_PHASE_START,307
1779846037150960,MOTION_PHASE_START,0
1779846037150999,TO_MAX,511
1779846038151694,TO_MIN,102
1779846039152425,TO_MAX,511
1779846040153143,TO_MIN,102
1779846041153861,TO_MAX,511
1779846042154585,STILL_PHASE_START,307
1779846047155304,MOTION_PHASE_START,0
1779846047155336,TO_MAX,511
1779846048156025,TO_MIN,102
1779846049156737,TO_MAX,511
1779846050157458,TO_MIN,102
1779846051158186,TO_MAX,511
1779846052158909,STILL_PHASE_START,307
1779846057159635,MOTION_PHASE_START,0
1779846057159678,TO_MAX,511
1779846058160370,TO_MIN,102
1779846059161085,TO_MAX,511
1779846060161807,TO_MIN,102
1779846061162532,TO_MAX,511
1779846062163248,STILL_PHASE_START,307
1779846067163974,MOTION_PHASE_START,0
1779846067164036,TO_MAX,511
1779846068164737,TO_MIN,102
1779846069165458,TO_MAX,511
1779846070166182,TO_MIN,102
1779846071166911,TO_MAX,511
1779846072167635,STILL_PHASE_START,307
1779846077168348,MOTION_PHASE_START,0
1779846077168403,TO_MAX,511
1779846078169105,TO_MIN,102
1779846079169831,TO_MAX,511
1779846080170554,TO_MIN,102
1779846081171280,TO_MAX,511
1779846082171998,STILL_PHASE_START,307
1779846087172724,MOTION_PHASE_START,0
1779846087172771,TO_MAX,511
1779846088173468,TO_MIN,102
1779846089174188,TO_MAX,511
1779846090174914,TO_MIN,102
1779846091175630,TO_MAX,511
1779846092176351,STILL_PHASE_START,307
1779846097177070,MOTION_PHASE_START,0
1779846097177119,TO_MAX,511
1779846098177814,TO_MIN,102
1779846099178540,TO_MAX,511
1779846100179260,TO_MIN,102
1779846101180157,TO_MAX,511
1779846102180880,STILL_PHASE_START,307
1779846107181598,MOTION_PHASE_START,0
1779846107181642,TO_MAX,511
1779846108182334,TO_MIN,102
1779846109183057,TO_MAX,511
1779846110183777,TO_MIN,102
1779846111184491,TO_MAX,511
1779846112185216,STILL_PHASE_START,307
1779846117185937,MOTION_PHASE_START,0
1779846117185981,TO_MAX,511
1779846118186669,TO_MIN,102
1779846119187376,TO_MAX,511
1779846120188102,TO_MIN,102
1779846121188832,TO_MAX,511
1779846122189562,STILL_PHASE_START,307
1779846127190296,MOTION_PHASE_START,0
1779846127190344,TO_MAX,511
1779846128191034,TO_MIN,102
1779846129191760,TO_MAX,511
1779846130192483,TO_MIN,102
1779846131193226,TO_MAX,511
1779846132193968,STILL_PHASE_START,307
1779846137194690,MOTION_PHASE_START,0
1779846137194736,TO_MAX,511
1779846138195428,TO_MIN,102
1779846139196145,TO_MAX,511
1779846140196862,TO_MIN,102
1779846141197577,TO_MAX,511
1779846142198293,STILL_PHASE_START,307
1779846147199009,MOTION_PHASE_START,0
1779846147199061,TO_MAX,511
1779846148199752,TO_MIN,102
1779846149200468,TO_MAX,511
1779846150201181,TO_MIN,102
1779846151201895,TO_MAX,511
1779846152202615,STILL_PHASE_START,307
1779846157203345,MOTION_PHASE_START,0
1779846157203392,TO_MAX,511
1779846158204089,TO_MIN,102
1779846159204808,TO_MAX,511
1779846160205528,TO_MIN,102
1779846161206244,TO_MAX,511
1779846162206963,STILL_PHASE_START,307
1779846167207690,MOTION_PHASE_START,0
1779846167207735,TO_MAX,511
1779846168208431,TO_MIN,102
1779846169209132,TO_MAX,511
1779846170209849,TO_MIN,102
1779846171210567,TO_MAX,511
1779846172211284,STILL_PHASE_START,307
1779846177211993,MOTION_PHASE_START,0
1779846177212037,TO_MAX,511
1779846178212724,TO_MIN,102
1779846179213439,TO_MAX,511
1779846180214154,TO_MIN,102
1779846181214890,TO_MAX,511
1779846182215615,STILL_PHASE_START,307
1779846187216351,MOTION_PHASE_START,0
1779846187216421,TO_MAX,511
1779846188217111,TO_MIN,102
1779846189217864,TO_MAX,511
1779846190218596,TO_MIN,102
1779846191219332,TO_MAX,511
1779846192220058,STILL_PHASE_START,307
1779846197220795,MOTION_PHASE_START,0
1779846197220847,TO_MAX,511
1779846198221539,TO_MIN,102
1779846199222252,TO_MAX,511
1779846200222963,TO_MIN,102
1779846201223673,TO_MAX,511
1779846202224344,STILL_PHASE_START,307
1779846207225070,MOTION_PHASE_START,0
1779846207225115,TO_MAX,511
1779846208225806,TO_MIN,102
1779846209226529,TO_MAX,511
1779846210227240,TO_MIN,102
1779846211227950,TO_MAX,511
1779846212228660,STILL_PHASE_START,307
1779846217229383,MOTION_PHASE_START,0
1779846217229431,TO_MAX,511
1779846218230117,TO_MIN,102
1779846219230840,TO_MAX,511
1779846220231561,TO_MIN,102
1779846221232282,TO_MAX,511
1779846222232990,STILL_PHASE_START,307
1779846227233709,MOTION_PHASE_START,0
1779846227233757,TO_MAX,511
1779846228234449,TO_MIN,102
1779846229235166,TO_MAX,511
1779846230235878,TO_MIN,102
1779846231236593,TO_MAX,511
1779846232237317,STILL_PHASE_START,307
1779846237238039,MOTION_PHASE_START,0
1779846237238091,TO_MAX,511
1779846238238789,TO_MIN,102
1779846239239511,TO_MAX,511
1779846240240240,TO_MIN,102
1779846241240970,TO_MAX,511
1779846242241707,STILL_PHASE_START,307
1779846247242430,MOTION_PHASE_START,0
1779846247242484,TO_MAX,511
1779846248243171,TO_MIN,102
1779846249243888,TO_MAX,511
1779846250244612,TO_MIN,102
1779846251245340,TO_MAX,511
1779846252246064,STILL_PHASE_START,307
1779846257246787,MOTION_PHASE_START,0
1779846257246842,TO_MAX,511
1779846258247536,TO_MIN,102
1779846259248245,TO_MAX,511
1779846260248971,TO_MIN,102
1779846261249695,TO_MAX,511
1779846262250423,STILL_PHASE_START,307
1779846267251150,MOTION_PHASE_START,0
1779846267251202,TO_MAX,511
1779846268251907,TO_MIN,102
1779846269252635,TO_MAX,511
1779846270253354,TO_MIN,102
1779846271254080,TO_MAX,511
1779846272254806,STILL_PHASE_START,307
1779846277255530,MOTION_PHASE_START,0
1779846277255584,TO_MAX,511
1779846278256284,TO_MIN,102
