05-25-2026 18:01:49 RAM 892/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1730,1%@729,3%@729,11%@729,5%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.843C soc2@46.562C soc0@46.343C gpu@47.656C tj@48.375C soc1@48.375C VDD_IN 4992mW/4992mW VDD_CPU_GPU_CV 838mW/838mW VDD_SOC 1437mW/1437mW
05-25-2026 18:01:57 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1339,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.531C soc0@46.343C gpu@47.593C tj@48.437C soc1@48.437C VDD_IN 4567mW/5135mW VDD_CPU_GPU_CV 520mW/956mW VDD_SOC 1442mW/1449mW
05-25-2026 18:01:58 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1367,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.5C soc0@46.312C gpu@47.781C tj@48.343C soc1@48.343C VDD_IN 4494mW/5097mW VDD_CPU_GPU_CV 480mW/928mW VDD_SOC 1444mW/1449mW
05-25-2026 18:01:58 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [3%@1728,0%@1728,0%@1728,0%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.468C soc0@46.281C gpu@47.375C tj@48.343C soc1@48.343C VDD_IN 4494mW/5063mW VDD_CPU_GPU_CV 480mW/903mW VDD_SOC 1444mW/1449mW
05-25-2026 18:01:59 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1725,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.437C soc0@46.312C gpu@47.656C tj@48.343C soc1@48.343C VDD_IN 4494mW/5033mW VDD_CPU_GPU_CV 480mW/881mW VDD_SOC 1444mW/1448mW
05-25-2026 18:01:59 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,1%@729,1%@729,3%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.468C soc0@46.343C gpu@47.593C tj@48.406C soc1@48.406C VDD_IN 4527mW/5008mW VDD_CPU_GPU_CV 480mW/861mW VDD_SOC 1442mW/1448mW
05-25-2026 18:02:00 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.968C soc2@46.468C soc0@46.25C gpu@47.593C tj@48.343C soc1@48.343C VDD_IN 4527mW/4985mW VDD_CPU_GPU_CV 480mW/843mW VDD_SOC 1442mW/1448mW
05-25-2026 18:02:00 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48C soc2@46.437C soc0@46.218C gpu@47.75C tj@48.406C soc1@48.406C VDD_IN 4487mW/4963mW VDD_CPU_GPU_CV 480mW/826mW VDD_SOC 1444mW/1448mW
05-25-2026 18:02:01 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1727,0%@729,0%@729,0%@729,0%@1728,0%@1175] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.437C soc0@46.312C gpu@47.5C tj@48.375C soc1@48.375C VDD_IN 4494mW/4942mW VDD_CPU_GPU_CV 480mW/811mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:01 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.875C soc2@46.468C soc0@46.375C gpu@47.437C tj@48.468C soc1@48.468C VDD_IN 4494mW/4923mW VDD_CPU_GPU_CV 480mW/797mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:02 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1145,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.5C soc0@46.125C gpu@47.406C tj@48.5C soc1@48.5C VDD_IN 4494mW/4906mW VDD_CPU_GPU_CV 480mW/785mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:02 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,1%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.468C soc0@46.312C gpu@47.562C tj@48.312C soc1@48.312C VDD_IN 4494mW/4890mW VDD_CPU_GPU_CV 480mW/773mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:03 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1363,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.468C soc0@46.281C gpu@47.468C tj@48.437C soc1@48.437C VDD_IN 4494mW/4876mW VDD_CPU_GPU_CV 480mW/762mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:03 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1180,0%@1728,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.5C soc0@46.312C gpu@47.375C tj@48.375C soc1@48.375C VDD_IN 4494mW/4862mW VDD_CPU_GPU_CV 480mW/752mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:04 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1358,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.875C soc2@46.468C soc0@46.125C gpu@47.625C tj@48.5C soc1@48.343C VDD_IN 4494mW/4849mW VDD_CPU_GPU_CV 480mW/743mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:04 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.406C soc0@46.281C gpu@47.5C tj@48.343C soc1@48.343C VDD_IN 4494mW/4838mW VDD_CPU_GPU_CV 480mW/734mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:05 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.406C soc0@46.187C gpu@47.406C tj@48.375C soc1@48.375C VDD_IN 4494mW/4826mW VDD_CPU_GPU_CV 480mW/726mW VDD_SOC 1444mW/1447mW
05-25-2026 18:02:05 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1123,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.437C soc0@46.312C gpu@47.625C tj@48.406C soc1@48.406C VDD_IN 4494mW/4816mW VDD_CPU_GPU_CV 480mW/718mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:06 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.437C soc0@46.156C gpu@47.437C tj@48.343C soc1@48.343C VDD_IN 4494mW/4806mW VDD_CPU_GPU_CV 480mW/711mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:06 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1342,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.406C soc0@46.156C gpu@47.343C tj@48.281C soc1@48.281C VDD_IN 4494mW/4797mW VDD_CPU_GPU_CV 480mW/704mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:07 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1192,1%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.468C soc0@46.312C gpu@47.812C tj@48.375C soc1@48.375C VDD_IN 4494mW/4788mW VDD_CPU_GPU_CV 480mW/698mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:07 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1331,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.375C soc0@46.25C gpu@47.531C tj@48.406C soc1@48.406C VDD_IN 4494mW/4780mW VDD_CPU_GPU_CV 480mW/692mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:08 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1374,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.437C soc0@46.125C gpu@47.375C tj@48.375C soc1@48.375C VDD_IN 4494mW/4773mW VDD_CPU_GPU_CV 480mW/686mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:08 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1333,0%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.875C soc2@46.406C soc0@46.125C gpu@47.343C tj@48.281C soc1@48.281C VDD_IN 4494mW/4765mW VDD_CPU_GPU_CV 480mW/681mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:09 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,3%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.656C soc2@46.343C soc0@46.281C gpu@47.593C tj@48.343C soc1@48.343C VDD_IN 4494mW/4758mW VDD_CPU_GPU_CV 480mW/675mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:09 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1316,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.406C soc0@46.375C gpu@47.406C tj@48.343C soc1@48.343C VDD_IN 4494mW/4752mW VDD_CPU_GPU_CV 480mW/670mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:10 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.5C soc0@46.125C gpu@47.343C tj@48.406C soc1@48.406C VDD_IN 4494mW/4745mW VDD_CPU_GPU_CV 480mW/666mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:10 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1342,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.375C soc0@46.25C gpu@47.687C tj@48.281C soc1@48.281C VDD_IN 4527mW/4740mW VDD_CPU_GPU_CV 480mW/661mW VDD_SOC 1442mW/1446mW
05-25-2026 18:02:11 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.562C soc2@46.312C soc0@46.218C gpu@47.312C tj@48.281C soc1@48.281C VDD_IN 4534mW/4735mW VDD_CPU_GPU_CV 480mW/657mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:11 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [3%@1378,1%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.593C soc2@46.343C soc0@46.156C gpu@47.593C tj@48.343C soc1@48.343C VDD_IN 4534mW/4731mW VDD_CPU_GPU_CV 480mW/653mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:12 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1349,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.406C soc0@46.125C gpu@47.437C tj@48.437C soc1@48.437C VDD_IN 4494mW/4726mW VDD_CPU_GPU_CV 480mW/649mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:13 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1340,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.312C soc0@46.156C gpu@47.375C tj@48.218C soc1@48.218C VDD_IN 4494mW/4721mW VDD_CPU_GPU_CV 480mW/646mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:13 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1359,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.562C soc2@46.281C soc0@46.156C gpu@47.718C tj@48.343C soc1@48.343C VDD_IN 4494mW/4716mW VDD_CPU_GPU_CV 480mW/642mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:14 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1348,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.625C soc2@46.406C soc0@46.187C gpu@47.406C tj@48.343C soc1@48.343C VDD_IN 4494mW/4711mW VDD_CPU_GPU_CV 480mW/639mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:14 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1333,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.406C soc0@46.218C gpu@47.375C tj@48.468C soc1@48.468C VDD_IN 4494mW/4707mW VDD_CPU_GPU_CV 480mW/635mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:15 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1343,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.718C soc2@46.281C soc0@46.125C gpu@47.25C tj@48.25C soc1@48.25C VDD_IN 4494mW/4702mW VDD_CPU_GPU_CV 480mW/632mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:15 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1334,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.687C soc2@46.25C soc0@46.125C gpu@47.5C tj@48.375C soc1@48.375C VDD_IN 4494mW/4698mW VDD_CPU_GPU_CV 480mW/629mW VDD_SOC 1444mW/1446mW
05-25-2026 18:02:16 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.625C soc2@46.375C soc0@46.281C gpu@47.375C tj@48.343C soc1@48.343C VDD_IN 4494mW/4694mW VDD_CPU_GPU_CV 480mW/627mW VDD_SOC 1444mW/1445mW
05-25-2026 18:02:16 RAM 893/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.593C soc2@46.375C soc0@46.312C gpu@47.25C tj@48.343C soc1@48.343C VDD_IN 4494mW/4691mW VDD_CPU_GPU_CV 480mW/624mW VDD_SOC 1444mW/1445mW
