# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
2265.590496, 4
2265.611061, 4
2265.631706, 4
2265.652312, 4
2265.672959, 4
2265.693521, 4
2265.714110, 4
2265.734686, 4
2265.755251, 4
2265.775801, 4
2265.796360, 4
2265.816950, 0
2265.837540, 0
2265.858140, 0
2265.878712, 0
2265.899284, 0
2265.919867, 0
2265.940507, 0
2265.961140, 0
2265.981725, 0
2266.002283, 0
2266.022938, 0
2266.043563, 0
2266.064419, 0
2266.085019, 0
2266.105674, 0
2266.126281, 0
2266.146904, 0
2266.167511, 0
2266.287285, 0
2266.307842, 0
2266.328326, 0
2266.348907, 0
2266.369845, 0
2266.390432, 0
2266.410985, 0
2266.431500, 0
2266.452137, 0
2266.472786, 0
2266.493309, 0
2266.513887, 0
2266.534589, 0
2266.555156, 0
2266.575753, 0
2266.596268, 0
2266.616939, 0
2266.637499, 0
2266.658091, 0
2266.678644, 0
2266.699237, 0
2266.719768, 0
2266.740335, 0
2266.761183, 0
2266.781757, 0
2266.802344, 0
2266.822867, 0
2266.843414, 0
2266.864060, 0
2266.884687, 0
2266.905275, 0
2266.926065, 0
2266.946640, 0
2266.967208, 0
2266.987714, 0
2267.008315, 0
2267.028866, 0
2267.049371, 0
2267.069965, 0
2267.090518, 0
2267.111055, 0
2267.131645, 0
2267.152451, 0
2267.173061, 0
2267.193638, 0
2267.214223, 0
2267.234851, 0
2267.255565, 0
2267.276097, 0
2267.296717, 0
2267.317432, 0
2267.338032, 0
2267.358646, 0
2267.379271, 0
2267.399858, 0
2267.420561, 0
2267.441159, 0
2267.461758, 0
2267.482465, 0
2267.503065, 0
2267.523661, 0
2267.544329, 0
2267.564904, 0
2267.585517, 0
2267.606128, 0
2267.626683, 0
2267.647356, 0
2267.667964, 0
2267.688512, 0
2267.709020, 0
2267.729617, 0
2267.750168, 0
2267.770687, 0
2267.791253, 0
2267.811807, 0
2267.832331, 0
2267.852926, 0
2267.873652, 0
2267.894243, 0
2267.914879, 0
2267.935370, 0
2267.955915, 0
2267.976512, 0
2267.997129, 0
2268.017754, 0
2268.038291, 0
2268.058879, 0
2268.079470, 0
2268.100098, 0
2268.120809, 0
2268.141390, 0
2268.161985, 0
2268.182584, 0
2268.203191, 0
2268.223750, 0
2268.244372, 0
2268.265049, 0
2268.285647, 0
2268.306237, 0
2268.326761, 0
2268.347350, 0
2268.367991, 0
2268.388519, 0
2268.409199, 0
2268.429851, 0
2268.450421, 0
2268.471020, 0
2268.491618, 0
2268.512214, 0
2268.532791, 0
2268.553298, 0
2268.573896, 0
2268.594426, 0
2268.614932, 0
2268.635518, 0
2268.656149, 0
2268.676763, 0
2268.697424, 0
2268.718039, 0
2268.738660, 0
2268.759236, 0
2268.779751, 0
2268.800437, 0
2268.821272, 0
2268.841829, 0
2268.862394, 0
2268.882912, 0
2268.903475, 0
2268.924042, 0
2268.944673, 0
2268.965265, 0
2268.986227, 0
2269.006786, 0
2269.027340, 0
2269.047851, 0
2269.068469, 0
2269.089040, 0
2269.109544, 0
2269.130131, 0
2269.150717, 0
2269.171267, 0
2269.191878, 0
2269.212410, 0
2269.233042, 0
2269.253665, 0
2269.274301, 0
2269.294865, 0
2269.315465, 0
2269.335998, 0
2269.356625, 0
2269.377348, 0
2269.397960, 0
2269.418520, 0
2269.439033, 0
2269.459682, 0
2269.480313, 0
2269.500796, 0
2269.521393, 0
2269.541923, 0
2269.562456, 0
2269.582980, 0
2269.603602, 0
2269.624132, 0
2269.644629, 0
2269.665106, 0
2269.685635, 0
2269.706229, 0
2269.726792, 0
2269.747443, 0
2269.768039, 0
2269.788541, 0
2269.809111, 0
2269.829863, 0
2269.850448, 0
2269.871003, 0
2269.891514, 0
2269.912130, 0
2269.932679, 0
2269.953195, 0
2269.973823, 0
2269.994408, 0
2270.014978, 0
2270.035587, 0
2270.056175, 0
2270.076712, 0
2270.097234, 0
2270.117768, 0
2270.138286, 0
2270.158818, 0
2270.179316, 0
2270.199840, 0
2270.220372, 0
2270.240904, 0
2270.261452, 0
2270.282142, 0
2270.302699, 0
2270.323338, 0
2270.343982, 0
2270.364632, 0
2270.385291, 0
2270.405926, 0
2270.426481, 0
2270.447013, 0
2270.467592, 0
2270.488206, 0
2270.508715, 0
2270.529334, 0
2270.549918, 0
2270.570487, 0
2270.591039, 0
2270.611819, 0
2270.632468, 0
2270.653073, 0
2270.673699, 0
2270.694278, 0
2270.714853, 0
2270.735372, 0
2270.755927, 0
2270.776781, 0
2270.797355, 0
2270.817987, 0
2270.838538, 0
2270.859144, 0
2270.879730, 0
2270.900256, 0
2270.920862, 0
2270.941603, 0
2270.962226, 0
2270.982867, 0
2271.003406, 0
2271.023955, 0
2271.044546, 0
2271.065062, 0
2271.085665, 0
2271.106467, 0
2271.127075, 0
2271.147713, 0
2271.168243, 0
2271.188874, 0
2271.209445, 0
2271.230088, 0
2271.250655, 0
2271.271368, 0
2271.291944, 0
2271.312530, 0
2271.333043, 0
2271.353659, 0
2271.374260, 0
2271.394778, 0
2271.415372, 0
2271.435976, 0
2271.456523, 0
2271.477125, 0
2271.497751, 0
2271.518325, 0
2271.538931, 0
2271.559438, 0
2271.580123, 0
2271.600819, 0
2271.621431, 0
2271.642006, 0
2271.662614, 0
2271.683162, 0
2271.703743, 0
2271.724371, 0
2271.744995, 0
2271.765598, 0
2271.786212, 0
2271.806771, 0
2271.827286, 0
2271.847904, 0
2271.868512, 0
2271.889039, 0
2271.909625, 0
2271.930166, 0
2271.950666, 0
2271.971237, 0
2271.991802, 0
2272.012327, 0
2272.032941, 0
2272.053565, 0
2272.074106, 0
2272.094678, 0
2272.115191, 0
2272.135806, 0
2272.156458, 0
2272.177064, 0
2272.197725, 0
2272.218497, 0
2272.239065, 0
2272.259638, 0
2272.280308, 0
2272.300904, 0
2272.321530, 0
2272.342061, 0
2272.362640, 0
2272.383297, 0
2272.403905, 0
2272.424480, 0
2272.444988, 0
2272.465615, 0
2272.486163, 0
2272.506708, 0
2272.527304, 0
2272.548274, 0
2272.568904, 0
2272.589477, 0
2272.609996, 0
2272.630617, 0
2272.651206, 0
2272.671710, 0
2272.692297, 0
2272.712982, 0
2272.733531, 0
2272.754091, 0
2272.774598, 0
2272.795128, 0
2272.815675, 0
2272.836286, 0
2272.856842, 0
2272.877477, 0
2272.897987, 0
2272.918570, 0
2272.939079, 0
2272.959620, 0
2272.980282, 0
2273.000791, 0
2273.021387, 0
2273.041959, 0
2273.062513, 0
2273.083089, 0
2273.104033, 0
2273.124620, 0
2273.145238, 0
2273.165804, 0
2273.186397, 0
2273.206986, 0
2273.227513, 0
2273.248118, 0
2273.268886, 0
2273.289457, 0
2273.310078, 0
2273.330659, 0
2273.351272, 0
2273.371838, 0
2273.392365, 0
2273.412975, 0
2273.433645, 0
2273.454244, 0
2273.474850, 0
2273.495375, 0
2273.515940, 0
2273.536600, 0
2273.557109, 0
2273.577706, 0
2273.598562, 0
2273.619126, 0
2273.639674, 0
2273.660268, 0
2273.680880, 0
2273.701439, 0
2273.722045, 0
2273.742593, 0
2273.763393, 0
2273.784000, 0
2273.804591, 0
2273.825117, 0
2273.845687, 0
2273.866256, 0
2273.886773, 0
2273.907337, 0
2273.927903, 0
2273.948417, 0
2273.969026, 0
2273.989604, 0
2274.010233, 0
2274.030852, 0
2274.051338, 0
2274.071964, 0
2274.092594, 0
2274.113123, 0
2274.133733, 0
2274.154603, 0
2274.175198, 0
2274.195800, 0
2274.216326, 0
2274.236988, 0
2274.257601, 0
2274.278264, 0
2274.298923, 0
2274.319466, 0
2274.340061, 0
2274.360664, 0
2274.381251, 0
2274.401824, 0
2274.422340, 0
2274.442816, 0
2274.463397, 0
2274.484273, 0
2274.504824, 0
2274.525342, 0
2274.545823, 0
2274.566413, 0
2274.586955, 0
2274.607439, 0
2274.627979, 0
2274.648538, 0
2274.669091, 0
2274.689624, 0
2274.710352, 0
2274.730927, 0
2274.751458, 0
2274.771998, 0
2274.792649, 0
2274.813280, 0
2274.833771, 0
2274.854305, 0
2274.874802, 0
2274.895280, 0
2274.915851, 0
2274.936453, 0
2274.956985, 0
2274.977573, 0
2274.998176, 0
2275.018773, 0
2275.039368, 0
2275.059892, 0
2275.080548, 0
2275.101343, 0
2275.121939, 0
2275.142540, 0
2275.163077, 0
2275.183694, 0
2275.204300, 0
2275.224943, 0
2275.245571, 0
2275.266259, 0
2275.286889, 0
2275.307464, 0
2275.328138, 0
2275.348843, 0
2275.369500, 0
2275.390142, 0
2275.410694, 0
2275.431213, 0
2275.451803, 0
2275.472412, 0
2275.493048, 0
2275.513718, 0
2275.534270, 0
2275.554866, 0
2275.575533, 0
2275.596161, 0
2275.616700, 0
2275.637280, 0
2275.657820, 0
2275.678355, 0
2275.698901, 0
2275.719388, 0
2275.739893, 0
2275.760453, 0
2275.780994, 0
2275.801600, 0
2275.822118, 0
2275.842675, 0
2275.863241, 0
2275.883761, 0
2275.904420, 0
2275.924985, 0
2275.945498, 0
2275.966083, 0
2275.986897, 0
2276.007505, 0
2276.028146, 0
2276.048667, 0
2276.069302, 0
2276.089989, 0
2276.110517, 0
2276.131111, 0
2276.151809, 0
2276.172390, 0
2276.192969, 0
2276.213626, 0
2276.234236, 0
2276.254862, 0
2276.275451, 0
2276.296089, 0
2276.316671, 0
2276.337309, 0
2276.357907, 0
2276.378504, 0
2276.399104, 0
2276.419721, 0
2276.440292, 0
2276.460921, 0
2276.481588, 0
2276.502174, 0
2276.522779, 0
2276.543304, 0
2276.563934, 0
2276.584499, 0
2276.605014, 0
2276.625645, 0
2276.646579, 0
2276.667179, 0
2276.687764, 0
2276.708300, 0
2276.728915, 0
2276.749520, 0
2276.770050, 0
2276.790601, 0
2276.811228, 0
2276.831788, 0
2276.852420, 0
2276.872937, 0
2276.893537, 0
2276.914119, 0
2276.934631, 0
2276.955191, 0
2276.975778, 0
2276.996290, 0
2277.016823, 0
2277.037358, 0
2277.057882, 0
2277.078406, 0
2277.098885, 0
2277.119423, 0
2277.140024, 0
2277.160643, 0
2277.181274, 0
2277.201829, 0
2277.222412, 0
2277.242976, 0
2277.263516, 0
2277.284160, 0
2277.304736, 0
2277.325264, 0
2277.345843, 0
2277.366419, 0
2277.386919, 0
2277.407468, 0
2277.428304, 0
2277.448906, 0
2277.469514, 0
2277.490115, 0
2277.510709, 0
2277.531312, 0
2277.551838, 0
2277.572419, 0
2277.593213, 0
2277.613807, 0
2277.634413, 0
2277.655020, 0
2277.675599, 0
2277.696217, 0
2277.716760, 0
2277.737374, 0
2277.757967, 0
2277.778561, 0
2277.799155, 0
2277.819672, 0
2277.840290, 0
2277.860888, 0
2277.881401, 0
2277.902001, 0
2277.922809, 0
2277.943402, 0
2277.964027, 0
2277.984622, 0
2278.005253, 0
2278.025833, 0
2278.046393, 0
2278.067052, 0
2278.087789, 0
2278.108390, 0
2278.129010, 0
2278.149608, 0
2278.170240, 0
2278.190881, 0
2278.211461, 0
2278.232014, 0
2278.252567, 0
2278.273173, 0
2278.293769, 0
2278.314388, 0
2278.335031, 0
2278.355653, 0
2278.376207, 0
2278.396845, 0
2278.417451, 0
2278.438025, 0
2278.458608, 0
2278.479209, 0
2278.499807, 0
2278.520344, 0
2278.540868, 0
2278.561476, 0
2278.582362, 0
2278.602926, 0
2278.623483, 0
2278.644127, 0
2278.664782, 0
2278.685367, 0
2278.705901, 0
2278.726490, 0
2278.747252, 0
2278.767848, 0
2278.788443, 0
2278.808966, 0
2278.829561, 0
2278.850117, 0
2278.870645, 0
2278.891206, 0
2278.912146, 0
2278.932765, 0
2278.953381, 0
2278.973995, 0
2278.994559, 0
2279.015122, 0
2279.035635, 0
2279.056255, 0
2279.076940, 0
2279.097522, 0
2279.118110, 0
2279.138700, 0
2279.159343, 0
2279.179941, 0
2279.200473, 0
2279.221129, 0
2279.241832, 0
2279.262450, 0
2279.283119, 0
2279.303649, 0
2279.324228, 0
2279.344865, 0
2279.365424, 0
2279.386074, 0
2279.406632, 0
2279.427238, 0
2279.447878, 0
2279.468488, 0
2279.489110, 0
2279.509670, 0
2279.530210, 0
2279.550721, 0
2279.571364, 0
2279.591894, 0
2279.612446, 0
2279.632937, 0
2279.653475, 0
2279.674260, 0
2279.694842, 0
2279.715469, 0
2279.736225, 0
2279.756793, 0
2279.777340, 0
2279.797868, 0
2279.818452, 0
2279.839050, 0
2279.859577, 0
2279.880189, 0
2279.900839, 0
2279.921429, 0
2279.942027, 0
2279.962562, 0
2279.983156, 0
2280.003717, 0
2280.024252, 0
2280.044892, 0
2280.065484, 0
2280.086116, 0
2280.106713, 0
2280.127238, 0
2280.147908, 0
2280.168567, 0
2280.189209, 0
2280.209799, 0
2280.230409, 0
2280.250984, 0
2280.271630, 0
2280.292275, 0
2280.312897, 0
2280.333516, 0
2280.354188, 0
2280.374799, 0
2280.395616, 0
2280.416272, 0
2280.436881, 0
2280.457397, 0
2280.478046, 0
2280.498643, 0
2280.519219, 0
2280.539797, 0
2280.560556, 0
2280.581159, 0
2280.601719, 0
2280.622327, 0
2280.642902, 0
2280.663487, 0
2280.684013, 0
2280.704678, 0
2280.725247, 0
2280.745867, 0
2280.766426, 0
2280.786940, 0
2280.807480, 0
2280.828030, 0
2280.848517, 0
2280.869054, 0
2280.889574, 0
2280.910056, 0
