Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,1
0.000659780,0,0,0
0.017694600,0,0,1
0.019074700,0,0,0
0.036108240,0,0,1
0.037488660,0,0,0
0.054521920,0,0,1
0.055902380,0,0,0
0.072937020,0,0,1
0.074317480,0,0,0
0.091351300,0,0,1
0.092731760,0,0,0
0.109767100,0,0,1
0.111147240,0,0,0
0.128179980,0,0,1
0.129560100,0,0,0
0.146594440,0,0,1
0.147974960,0,0,0
0.165008840,0,0,1
0.166388980,0,0,0
0.183422140,0,0,1
0.184802600,0,0,0
0.201837860,0,0,1
0.203218040,0,0,0
0.220252840,0,0,1
0.221632960,0,0,0
0.238666760,0,0,1
0.240046940,0,0,0
0.257078940,0,0,1
0.258459020,0,0,0
0.275492360,0,0,1
0.276872840,0,0,0
0.293908220,0,0,1
0.295288600,0,0,0
0.312322600,0,0,1
0.313703020,0,0,0
0.330737020,0,0,1
0.332117460,0,0,0
0.349152440,0,0,1
0.350532860,0,0,0
0.367566960,0,0,1
0.368947300,0,0,0
0.385982000,0,0,1
0.387362120,0,0,0
0.404397400,0,0,1
0.405777900,0,0,0
0.422812340,0,0,1
0.424192520,0,0,0
0.441227040,0,0,1
0.442607200,0,0,0
0.459641940,0,0,1
0.461022440,0,0,0
0.478057480,0,0,1
0.479437600,0,0,0
0.496471960,0,0,1
0.497852480,0,0,0
0.514888420,0,0,1
0.516268660,0,0,0
0.533302100,0,0,1
0.534682520,0,0,0
0.551718560,0,0,1
0.553099000,0,0,0
0.570134040,0,0,1
0.571514520,0,0,0
0.588549860,0,0,1
0.589930100,0,0,0
0.606964040,0,0,1
0.608344240,0,0,0
0.625379680,0,0,1
0.626760100,0,0,0
0.643794840,0,0,1
0.645175340,0,0,0
0.662211840,0,0,1
0.663592160,0,0,0
0.680627160,0,0,1
0.682007520,0,0,0
0.699040340,0,0,1
0.700420780,0,0,0
0.717456320,0,0,1
0.718836760,0,0,0
0.735872980,0,0,1
0.737253340,0,0,0
0.754289340,0,0,1
0.755669740,0,0,0
0.772705980,0,0,1
0.774086480,0,0,0
0.791121560,0,0,1
0.792501620,0,0,0
0.809536080,0,0,1
0.810916220,0,0,0
0.827951180,0,0,1
0.829331740,0,0,0
0.846366400,0,0,1
0.847746520,0,0,0
0.864780660,0,0,1
0.866161080,0,0,0
0.883193380,0,0,1
0.884573640,0,0,0
0.901609660,0,0,1
0.902990220,0,0,0
0.920025500,0,0,1
0.921405620,0,0,0
0.938439860,0,0,1
0.939820000,0,0,0
0.956852600,0,0,1
0.958232680,0,0,0
0.975265120,0,0,1
0.976645640,0,0,0
0.993680780,0,0,1
0.995061260,0,0,0
1.012096540,0,0,1
1.013476920,0,0,0
1.030511480,0,0,1
1.031891940,0,0,0
1.040923260,0,1,0
1.048928240,0,1,1
1.050308580,0,1,0
1.051000820,0,0,0
1.067343920,0,0,1
1.068724440,0,0,0
1.085758820,0,0,1
1.087138980,0,0,0
1.104172200,0,0,1
1.105552360,0,0,0
1.122586360,0,0,1
1.123966480,0,0,0
1.141001400,0,0,1
1.142381860,0,0,0
1.159417480,0,0,1
1.160797940,0,0,0
1.177832000,0,0,1
1.179212120,0,0,0
1.196246100,0,0,1
1.197626240,0,0,0
1.214661420,0,0,1
1.216041960,0,0,0
1.233077520,0,0,1
1.234457860,0,0,0
1.251493960,0,0,1
1.252874080,0,0,0
1.269910080,0,0,1
1.271290340,0,0,0
1.288326360,0,0,1
1.289706840,0,0,0
1.306742240,0,0,1
1.308122400,0,0,0
1.325157680,0,0,1
1.326537880,0,0,0
1.343574820,0,0,1
1.344955360,0,0,0
1.361991600,0,0,1
1.363372080,0,0,0
1.380407540,0,0,1
1.381787760,0,0,0
1.398821700,0,0,1
1.400201860,0,0,0
1.417236240,0,0,1
1.418616740,0,0,0
1.435652020,0,0,1
1.437032540,0,0,0
1.454066440,0,0,1
1.455446600,0,0,0
1.472480540,0,0,1
1.473860860,0,0,0
1.490896560,0,0,1
1.492277060,0,0,0
1.509312260,0,0,1
1.510692640,0,0,0
1.527727880,0,0,1
1.529108420,0,0,0
1.546143860,0,0,1
1.547524040,0,0,0
1.564557800,0,0,1
1.565938080,0,0,0
1.582971920,0,0,1
1.584352260,0,0,0
1.601388240,0,0,1
1.602768760,0,0,0
1.619804800,0,0,1
1.621185300,0,0,0
1.638220080,0,0,1
1.639600540,0,0,0
1.656635360,0,0,1
1.658015740,0,0,0
1.675050020,0,0,1
1.676430500,0,0,0
1.693466400,0,0,1
1.694846520,0,0,0
1.711879680,0,0,1
1.713260160,0,0,0
1.730294440,0,0,1
1.731674820,0,0,0
1.748710120,0,0,1
1.750090280,0,0,0
1.767125500,0,0,1
1.768505980,0,0,0
1.785541280,0,0,1
1.786921740,0,0,0
1.803956000,0,0,1
1.805336500,0,0,0
1.822371920,0,0,1
1.823752000,0,0,0
1.840787720,0,0,1
1.842168140,0,0,0
1.859203200,0,0,1
1.860583700,0,0,0
1.877617860,0,0,1
1.878998000,0,0,0
1.896033480,0,0,1
1.897413940,0,0,0
1.914447480,0,0,1
1.915827740,0,0,0
1.932862460,0,0,1
1.934242920,0,0,0
1.951279300,0,0,1
1.952659840,0,0,0
1.969696500,0,0,1
1.971077000,0,0,0
1.988111040,0,0,1
1.989491220,0,0,0
2.006527980,0,0,1
2.007908460,0,0,0
2.019152580,1,0,0
2.019226200,0,0,0
2.023864340,1,0,0
2.023937960,0,0,0
2.024944220,0,0,1
2.026324720,0,0,0
2.028576280,1,0,0
2.028649860,0,0,0
2.033285600,1,0,0
2.033359160,0,0,0
2.037995520,1,0,0
2.038069080,0,0,0
2.042706920,1,0,0
2.042780520,0,0,0
2.043360880,0,0,1
2.044741360,0,0,0
2.047417200,1,0,0
2.047490780,0,0,0
2.052128060,1,0,0
2.052201680,0,0,0
2.056838380,1,0,0
2.056911960,0,0,0
2.061548600,1,0,0
2.061622160,0,0,0
2.061776160,0,0,1
2.063156660,0,0,0
2.066257520,1,0,0
2.066331080,0,0,0
2.070967220,1,0,0
2.071040800,0,0,0
2.075676720,1,0,0
2.075750280,0,0,0
2.080192420,0,0,1
2.080386300,1,0,1
2.080459880,0,0,1
2.081572540,0,0,0
2.085095680,1,0,0
2.085169240,0,0,0
2.089806240,1,0,0
2.089879840,0,0,0
2.094516400,1,0,0
2.094589960,0,0,0
2.098607900,0,0,1
2.099227140,1,0,1
2.099300720,0,0,1
2.099988380,0,0,0
2.103937460,1,0,0
2.104011020,0,0,0
2.108647280,1,0,0
2.108720880,0,0,0
2.113357560,1,0,0
2.113431140,0,0,0
2.117024520,0,0,1
2.118068000,1,0,1
2.118141580,0,0,1
2.118142040,1,0,1
2.118142060,0,0,1
2.118404920,0,0,0
2.122777800,1,0,0
2.122851360,0,0,0
2.127487780,1,0,0
2.127561340,0,0,0
2.132198500,1,0,0
2.132272060,0,0,0
2.135440380,0,0,1
2.136820840,0,0,0
2.136908180,1,0,0
2.136981760,0,0,0
2.141617820,1,0,0
2.141691400,0,0,0
2.146328820,1,0,0
2.146402400,0,0,0
2.151039640,1,0,0
2.151113240,0,0,0
2.153855880,0,0,1
2.155236120,0,0,0
2.155749900,1,0,0
2.155823500,0,0,0
2.160460060,1,0,0
2.160533640,0,0,0
2.165170500,1,0,0
2.165244080,0,0,0
2.169881300,1,0,0
2.169954880,0,0,0
2.172271260,0,0,1
2.173651700,0,0,0
2.174591900,1,0,0
2.174665500,0,0,0
2.179302640,1,0,0
2.179376200,0,0,0
2.184013380,1,0,0
2.184087000,0,0,0
2.188723600,1,0,0
2.188797140,0,0,0
2.190687380,0,0,1
2.192067620,0,0,0
2.193433220,1,0,0
2.193506840,0,0,0
2.198144360,1,0,0
2.198217960,0,0,0
2.202854980,1,0,0
2.202928580,0,0,0
2.206062260,0,0,1
2.207442560,0,0,0
2.207565460,1,0,0
2.207639060,0,0,0
2.212276260,1,0,0
2.212349840,0,0,0
2.216987180,1,0,0
2.217060780,0,0,0
2.221696680,1,0,0
2.221770280,0,0,0
2.224477480,0,0,1
2.225857640,0,0,0
2.226406920,1,0,0
2.226480480,0,0,0
2.231117900,1,0,0
2.231191500,0,0,0
2.235829080,1,0,0
2.235902680,0,0,0
2.240540860,1,0,0
2.240614460,0,0,0
2.242892280,0,0,1
2.244272760,0,0,0
2.245251960,1,0,0
2.245325580,0,0,0
2.249963640,1,0,0
2.250037260,0,0,0
2.254675000,1,0,0
2.254748580,0,0,0
2.259385160,1,0,0
2.259458760,0,0,0
2.261306720,0,0,1
2.262687100,0,0,0
2.264095120,1,0,0
2.264168700,0,0,0
2.268804860,1,0,0
2.268878420,0,0,0
2.273515920,1,0,0
2.273589520,0,0,0
2.278226800,1,0,0
2.278300400,0,0,0
2.279722320,0,0,1
2.281102820,0,0,0
2.282937560,1,0,0
2.283011160,0,0,0
2.287648380,1,0,0
2.287721980,0,0,0
2.292359640,1,0,0
2.292433220,0,0,0
2.297069800,1,0,0
2.297143380,0,0,0
2.298137840,0,0,1
2.299518340,0,0,0
2.301780940,1,0,0
2.301854520,0,0,0
2.306491460,1,0,0
2.306565040,0,0,0
2.311202520,1,0,0
2.311276100,0,0,0
2.315911960,1,0,0
2.315985540,0,0,0
2.316553500,0,0,1
2.317933660,0,0,0
2.320622960,1,0,0
2.320696580,0,0,0
2.325333600,1,0,0
2.325407220,0,0,0
2.330043400,1,0,0
2.330116940,0,0,0
2.334752760,1,0,0
2.334826320,0,0,0
2.334967780,0,0,1
2.336348340,0,0,0
2.339462640,1,0,0
2.339536240,0,0,0
2.344171840,1,0,0
2.344245400,0,0,0
2.348881460,1,0,0
2.348955040,0,0,0
2.353383440,0,0,1
2.353591700,1,0,1
2.353665280,0,0,1
2.354763660,0,0,0
2.358301440,1,0,0
2.358375020,0,0,0
2.363012260,1,0,0
2.363085840,0,0,0
2.367722680,1,0,0
2.367796260,0,0,0
2.371800220,0,0,1
2.372432720,1,0,1
2.372506340,0,0,1
2.373180560,0,0,0
2.377142200,1,0,0
2.377215780,0,0,0
2.381852360,1,0,0
2.381925940,0,0,0
2.386562000,1,0,0
2.386635580,0,0,0
2.390214500,0,0,1
2.391272600,1,0,1
2.391346180,0,0,1
2.391595100,0,0,0
2.395983200,1,0,0
2.396056760,0,0,0
2.400693080,1,0,0
2.400766620,0,0,0
2.405402820,1,0,0
2.405476440,0,0,0
2.408631980,0,0,1
2.410112920,1,0,1
2.410186540,0,0,1
2.410929240,0,0,0
2.414823340,1,0,0
2.414896920,0,0,0
2.419533560,1,0,0
2.419607120,0,0,0
2.424243500,1,0,0
2.424317080,0,0,0
2.427048340,0,0,1
2.428953360,1,0,1
2.429026940,0,0,1
2.429346220,0,0,0
2.433662740,1,0,0
2.433736300,0,0,0
2.438372040,1,0,0
2.438445640,0,0,0
2.443083040,1,0,0
2.443156640,0,0,0
2.445464960,0,0,1
2.447762180,0,0,0
2.447793100,1,0,0
2.447866680,0,0,0
2.452503220,1,0,0
2.452576800,0,0,0
2.457212480,1,0,0
2.457286040,0,0,0
2.461922060,1,0,0
2.461995640,0,0,0
2.463879560,0,0,1
2.466177340,0,0,0
2.466631500,1,0,0
2.466705100,0,0,0
2.471340720,1,0,0
2.471414320,0,0,0
2.476050760,1,0,0
2.476124340,0,0,0
2.480761300,1,0,0
2.480834860,0,0,0
2.482295580,0,0,1
2.484592720,0,0,0
2.485471600,1,0,0
2.485545200,0,0,0
2.490181940,1,0,0
2.490255540,0,0,0
2.494892560,1,0,0
2.494966140,0,0,0
2.499603060,1,0,0
2.499676660,0,0,0
2.500710440,0,0,1
2.503008080,0,0,0
2.504313800,1,0,0
