# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779768290560653,START,307
1779768290761421,MOTION_PHASE_START,0
1779768290761470,TO_MAX,511
1779768291762178,TO_MIN,102
1779768292762895,TO_MAX,511
1779768293763648,TO_MIN,102
1779768294764412,TO_MAX,511
1779768295765430,STILL_PHASE_START,307
1779768300766452,MOTION_PHASE_START,0
1779768300766479,TO_MAX,511
1779768301767206,TO_MIN,102
1779768302768024,TO_MAX,511
1779768303769236,TO_MIN,102
1779768304769988,TO_MAX,511
1779768305770768,STILL_PHASE_START,307
1779768310771505,MOTION_PHASE_START,0
1779768310771580,TO_MAX,511
1779768311772341,TO_MIN,102
1779768312773153,TO_MAX,511
1779768313774199,TO_MIN,102
1779768314775010,TO_MAX,511
1779768315775805,STILL_PHASE_START,307
1779768320776601,END,307
