# servo_sweep log
# mode=burst duration=30 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779768568904727,START,307
1779768569105522,MOTION_PHASE_START,0
1779768569105582,TO_MAX,511
1779768570106331,TO_MIN,102
1779768571107118,TO_MAX,511
1779768572107930,TO_MIN,102
1779768573108772,TO_MAX,511
1779768574109587,STILL_PHASE_START,307
1779768579110414,MOTION_PHASE_START,0
1779768579110469,TO_MAX,511
1779768580111267,TO_MIN,102
1779768581112069,TO_MAX,511
1779768582112866,TO_MIN,102
1779768583113692,TO_MAX,511
1779768584114741,STILL_PHASE_START,307
1779768589115584,MOTION_PHASE_START,0
1779768589115659,TO_MAX,511
1779768590116435,TO_MIN,102
1779768591117238,TO_MAX,511
1779768592118029,TO_MIN,102
1779768593118824,TO_MAX,511
1779768594119627,STILL_PHASE_START,307
1779768599120419,END,307
