05-26-2026 15:25:15 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,7%@1728,3%@1728,13%@1728,5%@1728,5%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.593C soc2@49.187C soc0@49.156C gpu@50.437C tj@50.812C soc1@50.812C VDD_IN 5704mW/5704mW VDD_CPU_GPU_CV 1188mW/1188mW VDD_SOC 1505mW/1505mW
05-26-2026 15:25:16 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.562C soc2@49.125C soc0@49.093C gpu@50.25C tj@50.812C soc1@50.812C VDD_IN 5348mW/5526mW VDD_CPU_GPU_CV 909mW/1049mW VDD_SOC 1505mW/1505mW
05-26-2026 15:25:16 RAM 1623/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.468C soc2@49.062C soc0@49.125C gpu@50.343C tj@50.781C soc1@50.781C VDD_IN 5268mW/5440mW VDD_CPU_GPU_CV 831mW/976mW VDD_SOC 1505mW/1505mW
05-26-2026 15:25:17 RAM 1625/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [17%@1728,13%@1728,22%@1728,21%@1728,13%@1728,4%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@49.218C soc0@49.125C gpu@50.156C tj@51C soc1@50.718C VDD_IN 5823mW/5536mW VDD_CPU_GPU_CV 1307mW/1059mW VDD_SOC 1505mW/1505mW
05-26-2026 15:25:17 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [31%@1728,31%@1728,22%@1728,41%@1728,17%@1728,17%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.218C soc2@49.125C soc0@49.125C gpu@50.25C tj@51.218C soc1@50.812C VDD_IN 6338mW/5696mW VDD_CPU_GPU_CV 1740mW/1195mW VDD_SOC 1547mW/1513mW
05-26-2026 15:25:18 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,20%@1728,48%@1728,24%@1728,17%@1728,19%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@49.312C soc0@49.093C gpu@50.187C tj@51.156C soc1@50.906C VDD_IN 6467mW/5825mW VDD_CPU_GPU_CV 1822mW/1300mW VDD_SOC 1547mW/1519mW
05-26-2026 15:25:18 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.718C soc2@49.093C soc0@48.906C gpu@50.062C tj@50.937C soc1@50.937C VDD_IN 5585mW/5790mW VDD_CPU_GPU_CV 1109mW/1272mW VDD_SOC 1505mW/1517mW
05-26-2026 15:25:19 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,1%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.437C soc2@49C soc0@48.937C gpu@50.062C tj@50.687C soc1@50.687C VDD_IN 5308mW/5730mW VDD_CPU_GPU_CV 911mW/1227mW VDD_SOC 1505mW/1516mW
05-26-2026 15:25:19 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.343C soc2@48.968C soc0@48.906C gpu@49.937C tj@50.531C soc1@50.531C VDD_IN 5268mW/5679mW VDD_CPU_GPU_CV 831mW/1183mW VDD_SOC 1505mW/1514mW
05-26-2026 15:25:20 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.312C soc2@48.875C soc0@48.906C gpu@49.968C tj@50.562C soc1@50.562C VDD_IN 5229mW/5634mW VDD_CPU_GPU_CV 831mW/1148mW VDD_SOC 1505mW/1513mW
05-26-2026 15:25:21 RAM 1622/7607MB (lfb 3x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,3%@1728,3%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.312C soc2@48.906C soc0@48.968C gpu@50.25C tj@50.687C soc1@50.687C VDD_IN 5268mW/5601mW VDD_CPU_GPU_CV 831mW/1119mW VDD_SOC 1505mW/1513mW
