# servo_sweep log
# mode=burst duration=60 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1790045275248658,START,307
1790045275449417,MOTION_PHASE_START,0
1790045275449461,TO_MAX,511
1790045276450178,TO_MIN,102
1790045277450914,TO_MAX,511
1790045278451630,TO_MIN,102
1790045279452356,TO_MAX,511
1790045280453073,STILL_PHASE_START,307
1790045285453806,MOTION_PHASE_START,0
1790045285453839,TO_MAX,511
1790045286454530,TO_MIN,102
1790045287455250,TO_MAX,511
1790045288455963,TO_MIN,102
1790045289456684,TO_MAX,511
1790045290457411,STILL_PHASE_START,307
1790045295458124,MOTION_PHASE_START,0
1790045295458172,TO_MAX,511
1790045296458878,TO_MIN,102
1790045297459608,TO_MAX,511
1790045298460344,TO_MIN,102
1790045299461082,TO_MAX,511
1790045300461821,STILL_PHASE_START,307
1790045305462554,MOTION_PHASE_START,0
1790045305462591,TO_MAX,511
1790045306463286,TO_MIN,102
1790045307464005,TO_MAX,511
1790045308464724,TO_MIN,102
1790045309465438,TO_MAX,511
1790045310466146,STILL_PHASE_START,307
1790045315466863,MOTION_PHASE_START,0
1790045315466903,TO_MAX,511
1790045316467610,TO_MIN,102
1790045317468340,TO_MAX,511
1790045318469058,TO_MIN,102
1790045319469773,TO_MAX,511
1790045320470494,STILL_PHASE_START,307
1790045325471201,MOTION_PHASE_START,0
1790045325471233,TO_MAX,511
1790045326471939,TO_MIN,102
1790045327472662,TO_MAX,511
1790045328473381,TO_MIN,102
1790045329474101,TO_MAX,511
1790045330474822,STILL_PHASE_START,307
1790045335475552,END,307
