trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,3.1111494,3.4554863,3.4563413,855.0000000000501,True,
1,motion_to_still,8.13282964,9.8088363,9.80994138,1105.0800000003137,True,
2,still_to_motion,13.1177252,13.33846128,13.33913666,675.379999998782,True,
3,motion_to_still,18.12107126,19.69191274,19.6924104,497.6600000006215,True,
4,still_to_motion,23.12439316,23.2216727,23.22276428,1091.580000000647,True,
5,motion_to_still,28.12760764,29.57592684,29.5770937,1166.8599999978824,True,
6,still_to_motion,33.13083106,33.81131868,33.81182924,510.5600000021582,True,
7,motion_to_still,38.13415182,39.45882814,39.45999826,1170.1199999976097,True,
8,still_to_motion,43.13731382,43.69439504,43.69551886,1123.819999996556,True,
9,motion_to_still,48.1403663,50.0476835,50.04878602,1102.5200000034374,True,
10,still_to_motion,53.14326182,53.57732258,53.57890112,1578.5399999970195,True,
11,motion_to_still,58.14630784,59.93096534,59.93182422,858.8800000026708,True,
12,still_to_motion,63.1495186,63.46069362,63.46119458,500.95999999655305,True,
13,motion_to_still,68.1528399,69.813744,69.8144241,680.0999999967416,True,
14,still_to_motion,73.15600476,73.34314432,73.34381574,671.4200000033088,True,
15,motion_to_still,78.1592973,79.69632016,79.6972646,944.4399999978259,True,
16,still_to_motion,83.16249228,83.2268632,83.22754828,685.0799999966739,True,
17,motion_to_still,88.16568968,,89.58100972,,False,multiple_d1_in_window
18,still_to_motion,93.1689793,93.81574082,93.81623446,493.6400000019603,True,
19,motion_to_still,98.1723242,99.46307384,99.46438938,1315.5399999931205,True,
20,still_to_motion,103.15736644,103.69836408,103.69885534,491.2599999897793,True,
21,motion_to_still,108.16075582,110.05195802,110.0530372,1079.1800000049534,True,
22,still_to_motion,113.16419978,113.5815986,113.58270556,1106.9599999871116,True,
23,motion_to_still,118.16767036,119.93534878,119.93601646,667.6800000064986,True,
24,still_to_motion,123.1711048,123.4651791,123.46625582,1076.720000000364,True,
25,motion_to_still,128.17455594,129.81895792,129.819795,837.0799999966039,True,
26,still_to_motion,133.17828976,133.34943496,133.34992532,490.36000001478897,True,
27,motion_to_still,138.18209488,139.7036714,139.7045266,855.2000000179305,True,
28,still_to_motion,143.1857894,143.23352756,143.23436784,840.2800000055777,True,
29,motion_to_still,148.1894207,149.58764352,149.58874746,1103.940000007242,True,
30,still_to_motion,153.19314054,153.8233415,153.82384254,501.0399999889614,True,
31,motion_to_still,158.19694138,160.17694638,160.17743384,487.4599999880047,True,
32,still_to_motion,163.20067728,163.70687116,163.70795552,1084.3600000214337,True,
33,motion_to_still,168.20446084,170.06037356,170.06105258,679.020000006858,True,
34,still_to_motion,173.1896814,173.58989938,173.59056872,669.3400000017391,True,
35,motion_to_still,178.1932537,179.94323936,179.94369988,460.5199999900833,True,
36,still_to_motion,183.21530668,183.47263406,183.47346826,834.200000014107,True,
37,motion_to_still,188.21871608,189.82630918,189.8268125,503.3199999786575,True,
38,still_to_motion,193.22215332,193.35572534,193.35639018,664.8400000131005,True,
39,motion_to_still,198.22582004,199.70873018,199.70957394,843.7600000092971,True,
40,still_to_motion,203.22930844,203.9438215,203.94429294,471.43999998411346,True,
41,motion_to_still,208.23252042,209.59123928,209.5920735,834.2200000015509,True,
42,still_to_motion,213.23570506,213.82655556,213.82704868,493.119999987357,True,
43,motion_to_still,218.23867254,220.17933816,220.17984534,507.1800000280291,True,
44,still_to_motion,223.24147982,223.70858684,223.71014868,1561.8399999937083,True,
45,motion_to_still,228.24416188,230.0617878,230.0635988,1811.0000000035598,True,
46,still_to_motion,233.24686162,233.59136264,233.59204258,679.939999997714,True,
47,motion_to_still,238.24960524,,239.94518722,,False,multiple_d1_in_window
48,still_to_motion,243.25206008,243.47470168,243.4753835,681.8199999827357,True,
49,motion_to_still,248.25451762,249.82886978,249.82956162,691.8400000017755,True,
50,still_to_motion,253.25723828,253.3582286,253.35890266,674.0600000227914,True,
51,motion_to_still,258.259712,259.71072594,259.71181916,1093.2200000297598,True,
52,still_to_motion,263.26197456,263.94603932,263.946718,678.6799999645154,True,
53,motion_to_still,268.26420668,269.59308522,269.5942451,1159.8800000456322,True,
54,still_to_motion,273.26655882,273.82816648,273.82925464,1088.1599999947866,True,
55,motion_to_still,278.26871136,279.47501028,279.47599746,987.1799999814357,True,
56,still_to_motion,283.27058714,283.71041358,283.71150354,1089.9600000016108,True,
57,motion_to_still,288.2725835,290.0631428,290.06411686,974.0600000327504,True,
58,still_to_motion,293.27450614,293.59261006,293.59328382,673.7599999837585,True,
59,motion_to_still,298.2761817,299.94601336,299.94717528,1161.9200000154706,True,
