# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779839373952708,START,307
1779839374153454,MOTION_PHASE_START,0
1779839374153496,TO_MAX,511
1779839375154200,TO_MIN,102
1779839376154913,TO_MAX,511
1779839377155625,TO_MIN,102
1779839378156356,TO_MAX,511
1779839379157127,STILL_PHASE_START,307
1779839384157913,MOTION_PHASE_START,0
1779839384157971,TO_MAX,511
1779839385158675,TO_MIN,102
1779839386159420,TO_MAX,511
1779839387160153,TO_MIN,102
1779839388160913,TO_MAX,511
1779839389161682,STILL_PHASE_START,307
1779839394162481,MOTION_PHASE_START,0
1779839394162553,TO_MAX,511
1779839395163255,TO_MIN,102
1779839396163986,TO_MAX,511
1779839397164719,TO_MIN,102
1779839398165457,TO_MAX,511
1779839399166190,STILL_PHASE_START,307
1779839404166935,MOTION_PHASE_START,0
1779839404167005,TO_MAX,511
1779839405167710,TO_MIN,102
1779839406168456,TO_MAX,511
1779839407169200,TO_MIN,102
1779839408169943,TO_MAX,511
1779839409170693,STILL_PHASE_START,307
1779839414171442,MOTION_PHASE_START,0
1779839414171508,TO_MAX,511
1779839415172219,TO_MIN,102
1779839416172954,TO_MAX,511
1779839417173697,TO_MIN,102
1779839418174435,TO_MAX,511
1779839419175173,STILL_PHASE_START,307
1779839424175905,MOTION_PHASE_START,0
1779839424175962,TO_MAX,511
1779839425176668,TO_MIN,102
1779839426177401,TO_MAX,511
1779839427178121,TO_MIN,102
1779839428179146,TO_MAX,511
1779839429179895,STILL_PHASE_START,307
1779839434180645,MOTION_PHASE_START,0
1779839434180698,TO_MAX,511
1779839435181397,TO_MIN,102
1779839436182146,TO_MAX,511
1779839437182888,TO_MIN,102
1779839438183649,TO_MAX,511
1779839439184348,STILL_PHASE_START,307
1779839444185093,MOTION_PHASE_START,0
1779839444185147,TO_MAX,511
1779839445185847,TO_MIN,102
