trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.42336882,2.75001356,2.75025896,245.3999999998402,True,
1,motion_to_still,7.42595944,9.10292526,9.1031715,246.24000000095236,True,
2,still_to_motion,12.42867672,12.63221386,12.6326553,441.43999999946004,True,
3,motion_to_still,17.43163306,18.98500834,18.98524802,239.67999999996437,True,
4,still_to_motion,22.43453262,22.51484544,22.51508616,240.72000000074922,True,
5,motion_to_still,27.43748156,28.86823556,28.86871108,475.52000000194994,True,
6,still_to_motion,32.42217168,33.1037553,33.10381556,60.25999999792475,True,
7,motion_to_still,37.42525194,38.75086184,38.75110614,244.2999999985318,True,
8,still_to_motion,42.42835272,42.98595534,42.98618802,232.6800000034268,True,
9,motion_to_still,47.4316532,49.33915884,49.33923212,73.27999999517942,True,
10,still_to_motion,52.43493552,52.86907944,52.86955664,477.1999999988452,True,
11,motion_to_still,57.43812344,59.22171414,59.22218362,469.479999999578,True,
12,still_to_motion,62.44120192,62.75117928,62.75141988,240.5999999979258,True,
13,motion_to_still,67.44458114,69.81008844,69.81031682,228.37999999580916,True,
14,still_to_motion,72.4476752,72.63372102,72.63395916,238.14000000754731,True,
15,motion_to_still,77.45087252,78.9867699,78.98700852,238.62000000463013,True,
16,still_to_motion,82.45402048,82.51628996,82.51665934,369.3800000093006,True,
17,motion_to_still,87.4572387,,88.86963244,,False,multiple_d1_in_window
18,still_to_motion,92.46058672,93.1046601,93.1048948,234.69999999292668,True,
19,motion_to_still,97.46357604,99.45786018,99.45809676,236.58000000637003,True,
20,still_to_motion,102.46661036,102.98729188,102.98770664,414.75999999818214,True,
21,motion_to_still,107.46950852,109.34055694,109.34098682,429.87999999866133,True,
22,still_to_motion,112.47245042,112.870282,112.87071114,429.1399999942769,True,
23,motion_to_still,117.47538566,119.22377316,119.22420326,430.10000000265336,True,
24,still_to_motion,122.47833756,122.75441934,122.75465602,236.6800000004332,True,
25,motion_to_still,127.48140686,129.10735342,129.10778414,430.71999999710897,True,
26,still_to_motion,132.48439156,132.6368776,132.6373486,471.0000000045511,True,
27,motion_to_still,137.48748054,138.98995516,138.99019758,242.42000000640473,True,
28,still_to_motion,142.4905496,142.51931246,142.5195541,241.6399999844998,True,
29,motion_to_still,147.49352696,,148.87310992,,False,multiple_d1_in_window
30,still_to_motion,152.49628114,,,,False,no_d1_in_window
31,motion_to_still,157.4991355,158.7574093,158.7576501,240.80000000026303,True,
32,still_to_motion,162.50211372,162.99284716,162.99308018,233.0199999960314,True,
33,motion_to_still,167.5051352,169.34587012,169.3463445,474.3799999857856,True,
34,still_to_motion,172.50814926,172.87602138,172.87649578,474.4000000016513,True,
35,motion_to_still,177.51093488,179.229846,179.22992276,76.75999998468797,True,
36,still_to_motion,182.51373576,182.75924298,182.75948096,237.979999980098,True,
37,motion_to_still,187.5164145,189.11231798,189.11255876,240.78000001281907,True,
38,still_to_motion,192.51917686,192.64216144,192.6424021,240.66000000289023,True,
39,motion_to_still,197.52213298,198.99524654,198.99567746,430.91999998523534,True,
40,still_to_motion,202.52504442,203.23032412,203.2307281,403.97999998731393,True,
41,motion_to_still,207.5280369,209.58331728,209.58355596,238.6800000238054,True,
42,still_to_motion,212.53093056,213.11294398,213.11300814,64.15999999376254,True,
43,motion_to_still,217.5336276,219.4660459,219.46609752,51.61999999359068,True,
44,still_to_motion,222.53642136,222.99565906,222.99612868,469.6199999898454,True,
45,motion_to_still,227.53936304,229.34896632,229.34920388,237.56000001640132,True,
46,still_to_motion,232.54217294,232.87874522,232.87898454,239.31999999149411,True,
47,motion_to_still,237.54493146,239.2330533,239.23312034,67.04000000468113,True,
48,still_to_motion,242.54739922,242.76256914,242.76281174,242.59999997866544,True,
49,motion_to_still,247.55003064,249.11586766,249.1162922,424.5400000115751,True,
50,still_to_motion,252.55252486,252.645897,252.64613808,241.07999999500862,True,
51,motion_to_still,257.55488912,258.99920314,258.99944364,240.49999996123006,True,
52,still_to_motion,262.55767888,263.23458838,263.23482464,236.26000000831482,True,
53,motion_to_still,267.56049478,269.58786174,269.58809592,234.1800000067451,True,
54,still_to_motion,272.5633901,273.1176519,273.11788294,231.04000001694658,True,
55,motion_to_still,277.5662241,279.47107828,279.47150348,425.2000000519729,True,
56,still_to_motion,282.56889562,283.00068938,283.0011123,422.9200000054334,True,
57,motion_to_still,287.57184622,289.35467208,289.3551479,475.8200000196666,True,
58,still_to_motion,292.57484576,292.88527696,292.88533944,62.479999996867264,True,
59,motion_to_still,297.57787374,299.2388437,299.23932002,476.3199999615608,True,
