trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,3.1888997,3.3620766,3.36212776,51.15999999993903,True,
1,motion_to_still,8.2037161,9.71788978,9.71793664,46.859999999426805,True,
2,still_to_motion,13.19961718,13.24861878,13.24867082,52.03999999991993,True,
3,motion_to_still,18.19546914,19.60441286,19.60446488,52.01999999826512,True,
4,still_to_motion,23.21000206,23.84154976,23.84159132,41.55999999966298,True,
5,motion_to_still,28.20647196,29.4906718,29.49071862,46.81999999789355,True,
6,still_to_motion,33.20262958,33.72730476,33.72735044,45.67999999949279,True,
7,motion_to_still,38.21734394,39.37599802,39.37604656,48.54000000165115,True,
8,still_to_motion,43.21344212,43.61266074,43.6127064,45.659999997837986,True,
9,motion_to_still,48.20982378,49.9676834,49.96773486,51.460000001668504,True,
10,still_to_motion,53.22504452,53.4986229,53.49866964,46.74000000193246,True,
11,motion_to_still,58.22147802,59.8546456,59.85469282,47.21999999901527,True,
12,still_to_motion,63.21771288,63.38602842,63.38607486,46.43999999842663,True,
13,motion_to_still,68.23253522,69.74174776,69.74184308,95.3199999997878,True,
14,still_to_motion,73.2287653,73.27256834,73.272618,49.659999987738956,True,
15,motion_to_still,78.22513124,79.62800974,79.62805548,45.740000004457215,True,
16,still_to_motion,83.22178288,83.86572726,83.86577606,48.800000001847366,True,
17,motion_to_still,88.23677766,89.51496008,89.51501568,55.600000010258555,True,
18,still_to_motion,93.23331508,93.75185286,93.75189194,39.079999993418824,True,
19,motion_to_still,98.22973628,99.4005937,99.40064468,50.97999999748026,True,
20,still_to_motion,103.2448776,103.63757648,103.63762122,44.73999999277112,True,
21,motion_to_still,108.24114758,109.99261658,109.99266246,45.88000000183001,True,
22,still_to_motion,113.23743086,113.52307358,113.52312234,48.75999999853775,True,
23,motion_to_still,118.25195538,119.87805392,119.8781006,46.679999996968036,True,
24,still_to_motion,123.24828306,123.40872986,123.4087772,47.340000008944116,True,
25,motion_to_still,128.24434374,129.76394306,129.76399052,47.45999999045125,True,
26,still_to_motion,133.25881998,133.2949732,133.29502816,54.95999999993728,True,
27,motion_to_still,138.25500046,139.6496665,139.64971828,51.78000000682914,True,
28,still_to_motion,143.25136364,143.8864701,143.88651192,41.82000000696462,True,
29,motion_to_still,148.26605502,149.53592026,149.53596838,48.12000000242733,True,
30,still_to_motion,153.26293934,153.77283564,153.7728818,46.15999998236475,True,
31,motion_to_still,158.25928688,160.12819436,160.12824002,45.65999998362713,True,
32,still_to_motion,163.25599784,163.65943298,163.6594779,44.92000002187524,True,
33,motion_to_still,168.27097588,170.0154738,170.01551934,45.540000002119996,True,
34,still_to_motion,173.26765086,,173.54621932,,False,multiple_d1_in_window
35,motion_to_still,178.26394534,179.90132584,179.90137602,50.179999988131385,True,
36,still_to_motion,183.2791553,183.4316897,183.43174032,50.61999999611544,True,
37,motion_to_still,188.2753941,189.78633308,189.78637802,44.94000000931919,True,
38,still_to_motion,193.27203162,194.02283042,194.02287134,40.92000000355256,True,
39,motion_to_still,198.28681812,199.67188236,199.67193052,48.15999997731524,True,
40,still_to_motion,203.2830708,203.90845302,203.90850136,48.34000000641936,True,
41,motion_to_still,208.27896192,209.55800268,209.55804776,45.08000000669199,True,
42,still_to_motion,213.27529416,213.79476528,213.79480598,40.69999999956053,True,
43,motion_to_still,218.28982388,,221.56197648,,False,multiple_d1_in_window
44,still_to_motion,223.28606002,,,,False,no_d1_in_window
45,motion_to_still,228.30056492,,230.03564806,,False,multiple_d1_in_window
46,still_to_motion,233.29635382,,,,False,no_d1_in_window
47,motion_to_still,238.29192908,239.92083156,239.92088142,49.859999990076176,True,
48,still_to_motion,243.30627146,243.45218368,243.45223722,53.54000001034365,True,
49,motion_to_still,248.30117842,249.80834642,249.80839778,51.36000001471075,True,
50,still_to_motion,253.2965691,253.33919078,253.3392386,47.819999991816076,True,
51,motion_to_still,258.31031558,259.6945272,259.69457272,45.52000001467604,True,
52,still_to_motion,263.3057917,263.9312238,263.93127504,51.240000004781905,True,
53,motion_to_still,268.30104424,270.28635656,270.28640492,48.35999999386331,True,
54,still_to_motion,273.31510014,273.8171947,273.81724036,45.66000001204884,True,
55,motion_to_still,278.31058516,279.46613116,279.4661822,51.04000001665554,True,
56,still_to_motion,283.30630432,283.70276428,283.7028076,43.32000003159919,True,
57,motion_to_still,288.32030656,290.05791198,290.0579551,43.12000004347283,True,
58,still_to_motion,293.31597786,293.5883145,293.5883629,48.39999996875122,True,
59,motion_to_still,298.33005662,299.9429514,299.9429993,47.899999970013596,True,
