trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.59905794,2.92871066,2.92877144,60.77999999964945,True,
1,motion_to_still,7.62101508,9.28199182,9.28223544,243.61999999911177,True,
2,still_to_motion,12.6061237,12.81129502,12.81153614,241.1200000000946,True,
3,motion_to_still,17.60972906,19.1644677,19.16453142,63.71999999998934,True,
4,still_to_motion,22.6130926,22.69412814,22.69436546,237.32000000009634,True,
5,motion_to_still,27.61633256,29.04748324,29.04771068,227.44000000329834,True,
6,still_to_motion,32.61951426,33.2827675,33.28299518,227.68000000183974,True,
7,motion_to_still,37.62274832,39.63618158,39.63658606,404.4800000002624,True,
8,still_to_motion,42.6260626,43.16577442,43.16601118,236.759999999947,True,
9,motion_to_still,47.62971936,49.5197233,49.5202031,479.80000000080736,True,
10,still_to_motion,52.63317054,53.04931668,53.04938418,67.50000000010914,True,
11,motion_to_still,57.63666774,59.40284596,59.4030806,234.6400000021731,True,
12,still_to_motion,62.64016506,62.9326913,62.93274974,58.43999999655125,True,
13,motion_to_still,67.64355502,69.28639932,69.28646098,61.66000000007443,True,
14,still_to_motion,72.64697974,72.8157104,72.81577652,66.11999999961427,True,
15,motion_to_still,77.6502915,79.1692752,79.16950968,234.4800000031455,True,
16,still_to_motion,82.65369264,82.69881706,82.69905172,234.66000000382792,True,
17,motion_to_still,87.65704102,89.75765374,89.75813026,476.5200000065306,True,
18,still_to_motion,92.66047078,93.28715856,93.28757514,416.58000000666107,True,
19,motion_to_still,97.66388984,99.63978464,99.6400256,240.95999999929063,True,
20,still_to_motion,102.64894924,103.1690256,103.16951142,485.8200000086299,True,
21,motion_to_still,107.6522268,109.52141008,109.52165388,243.8000000068996,True,
22,still_to_motion,112.65549734,113.05103948,113.05127626,236.7799999944964,True,
23,motion_to_still,117.65876156,118.69851612,118.6989243,408.18000000797383,True,
24,still_to_motion,122.66218556,122.93380664,122.93404698,240.34000000483502,True,
25,motion_to_still,127.66568498,129.2877371,129.28797586,238.76000000200293,True,
26,still_to_motion,132.66904374,132.81742714,132.81766128,234.1400000034355,True,
27,motion_to_still,137.67249842,139.17114066,139.17137954,238.88000001193177,True,
28,still_to_motion,142.67600536,142.70091802,142.70115344,235.42000002407804,True,
29,motion_to_still,147.67946136,149.0543504,149.05440536,54.95999999993728,True,
30,still_to_motion,152.6828395,153.28946174,153.28970422,242.4799999971583,True,
31,motion_to_still,157.68629172,159.64254724,159.64278708,239.8400000060974,True,
32,still_to_motion,162.68962258,163.17200126,163.17206212,60.859999990725555,True,
33,motion_to_still,167.6928814,169.52504024,169.52546172,421.4799999999741,True,
34,still_to_motion,172.69625642,173.05470242,173.05476692,64.4999999792617,True,
35,motion_to_still,177.69975176,179.40800936,179.40824504,235.68000000295797,True,
36,still_to_motion,182.68483934,182.93686548,182.93691418,48.70000000778418,True,
37,motion_to_still,187.68856244,189.9948522,189.99507628,224.08000000950778,True,
38,still_to_motion,192.6922236,192.8180054,192.81805942,54.019999993215606,True,
39,motion_to_still,197.69575028,199.16999592,199.17004732,51.400000018020364,True,
40,still_to_motion,202.69893836,203.4052168,203.40526564,48.84000000515698,True,
41,motion_to_still,207.70219892,209.05255492,209.05278802,233.10000000265063,True,
42,still_to_motion,212.70528506,213.2878751,213.28810814,233.03999998347535,True,
43,motion_to_still,217.7082918,219.64132176,219.64138246,60.699999977487096,True,
44,still_to_motion,222.71134556,223.17028558,223.17034576,60.17999999130552,True,
45,motion_to_still,227.71440398,229.52305358,229.52310632,52.74000000099477,True,
46,still_to_motion,232.71732574,233.05241702,233.0526521,235.07999998173545,True,
47,motion_to_still,237.7203215,239.40536196,239.40541478,52.820000007614,True,
48,still_to_motion,242.7231673,242.934757,242.9349905,233.50000000732507,True,
49,motion_to_still,247.72622872,249.28799358,249.28822856,234.97999998767227,True,
50,still_to_motion,252.72938718,252.81745274,252.81767936,226.6200000065055,True,
51,motion_to_still,257.73219586,259.1710978,259.17114996,52.15999999563792,True,
52,still_to_motion,262.73502194,263.40690782,263.40695924,51.41999997704261,True,
53,motion_to_still,267.73795438,269.05488986,269.05494106,51.19999997305058,True,
54,still_to_motion,272.74081034,273.29115756,273.29121104,53.48000001959008,True,
55,motion_to_still,277.74375896,278.93908234,278.9393134,231.05999997596882,True,
56,still_to_motion,282.74673618,283.17476058,283.17499812,237.54000000053566,True,
57,motion_to_still,287.74940624,288.82253946,288.82260566,66.20000004886606,True,
58,still_to_motion,292.75202526,293.05798084,293.05822416,243.31999998139509,True,
59,motion_to_still,297.75460988,299.41137776,299.4118611,483.3400000165966,True,
