trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.67933256,2.74891504,2.74940302,487.97999999994346,True,
1,motion_to_still,7.69775044,9.10400334,9.10542528,1421.940000000177,True,
2,still_to_motion,12.69775044,13.34103408,13.34246458,1430.499999999668,True,
3,motion_to_still,17.69776076,18.99028318,18.991659,1375.8199999998055,True,
4,still_to_motion,22.6980725,23.22742672,23.22870418,1277.4600000007297,True,
5,motion_to_still,27.6984303,29.58248318,29.58383292,1349.7399999984339,True,
6,still_to_motion,32.69876368,33.11338906,33.11467054,1281.4799999958382,True,
7,motion_to_still,37.69896266,39.46984722,39.47117122,1324.0000000038776,True,
8,still_to_motion,42.69919466,43.00073836,43.00212736,1389.0000000031932,True,
9,motion_to_still,47.699477,49.35680488,49.35806702,1262.140000001466,True,
10,still_to_motion,52.6999078,52.88797524,52.8892669,1291.6599999996947,True,
11,motion_to_still,57.71857244,59.24375182,59.24513464,1382.8200000034485,True,
12,still_to_motion,62.71878618,62.77478876,62.77606526,1276.5000000030113,True,
13,motion_to_still,67.71914032,69.13044704,69.1317738,1326.759999997762,True,
14,still_to_motion,72.71946488,73.36748212,73.36873498,1252.859999993916,True,
15,motion_to_still,77.72005724,79.72332162,79.72463144,1309.8200000030147,True,
16,still_to_motion,82.72057744,83.25410538,83.25553028,1424.900000003504,True,
17,motion_to_still,87.72078818,88.90375922,88.90503908,1279.859999996802,True,
18,still_to_motion,92.72115572,93.14105818,93.14235986,1301.6799999974182,True,
19,motion_to_still,97.7215204,99.49694848,99.49828994,1341.4600000061228,True,
20,still_to_motion,102.72193196,103.02826466,103.02967072,1406.0599999936585,True,
21,motion_to_still,107.74076422,109.3839953,109.38528154,1286.2399999988838,True,
22,still_to_motion,112.74101026,112.91539478,112.91672862,1333.8400000009187,True,
23,motion_to_still,117.74133804,119.2713991,119.2728336,1434.5000000020036,True,
24,still_to_motion,122.7418154,122.8022587,122.80365196,1393.2600000003958,True,
25,motion_to_still,127.74233078,129.15779142,129.15923624,1444.8200000174438,True,
26,still_to_motion,132.74284896,133.39456358,133.39594566,1382.0799999848532,True,
27,motion_to_still,137.7434051,139.04376148,139.04515712,1395.639999998366,True,
28,still_to_motion,142.74364178,143.28123192,143.28245522,1223.2999999923777,True,
29,motion_to_still,147.74383372,149.63758156,149.63886936,1287.8000000000611,True,
30,still_to_motion,152.74410626,153.1686065,153.16991158,1305.0799999803075,True,
31,motion_to_still,157.76268526,159.52450912,159.52584884,1339.720000004263,True,
32,still_to_motion,162.76296446,163.0552915,163.05663122,1339.720000004263,True,
33,motion_to_still,167.76334536,169.41166212,169.41293598,1273.8599999977396,True,
34,still_to_motion,172.76367932,172.94279992,172.94412392,1324.000000010983,True,
35,motion_to_still,177.76395438,179.29879576,179.30011212,1316.3600000041242,True,
36,still_to_motion,182.76414386,182.8299869,182.83125094,1264.0399999952479,True,
37,motion_to_still,187.76456744,189.18626284,189.18751986,1257.0199999970555,True,
38,still_to_motion,192.7650294,193.42351738,193.42491432,1396.9400000064525,True,
39,motion_to_still,197.76557946,199.77957552,199.78092816,1352.6399999932437,True,
40,still_to_motion,202.76612838,203.31040764,203.31180962,1401.9799999971383,True,
41,motion_to_still,207.766773,208.9598662,208.96129988,1433.6800000194216,True,
42,still_to_motion,212.76741292,213.19690038,213.19820228,1301.9000000156211,True,
43,motion_to_still,217.7864833,218.84663396,218.84793768,1303.7200000098892,True,
44,still_to_motion,222.78712942,223.0834277,223.08475482,1327.1200000133376,True,
45,motion_to_still,227.78772944,229.43874318,229.44003756,1294.3800000186911,True,
46,still_to_motion,232.78809812,232.96929984,232.97061518,1315.340000019205,True,
47,motion_to_still,237.788577,239.32493026,239.32618936,1259.0999999986252,True,
48,still_to_motion,242.78913508,242.85591502,242.85716666,1251.6399999924488,True,
49,motion_to_still,247.78983552,249.21211596,249.2133534,1237.4399999828256,True,
50,still_to_motion,252.79069662,253.44940086,253.45070718,1306.3199999976405,True,
51,motion_to_still,257.7915605,259.09907738,259.1004855,1408.1200000077843,True,
52,still_to_motion,262.79233274,263.33620632,263.33760478,1398.460000018531,True,
53,motion_to_still,267.79316338,269.69153114,269.69285632,1325.179999980719,True,
54,still_to_motion,272.79388606,273.2227105,273.22401456,1304.0599999953884,True,
55,motion_to_still,277.79461258,279.57853514,279.57979052,1255.3800000318915,True,
56,still_to_motion,282.79542404,283.10906302,283.1104119,1348.879999966357,True,
57,motion_to_still,287.81453414,289.46428246,289.46564024,1357.7800000348361,True,
58,still_to_motion,292.81518324,292.99462436,292.99601636,1392.0000000098298,True,
59,motion_to_still,297.81595364,299.34951768,299.3507777,1260.0199999610595,True,
