# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1391462.055325, 4
1391462.075784, 4
1391462.096244, 4
1391462.116706, 4
1391462.137165, 4
1391462.157624, 4
1391462.178083, 4
1391462.198542, 4
1391462.219001, 4
1391462.239460, 4
1391462.259919, 4
1391462.280383, 4
1391462.300884, 4
1391462.321355, 4
1391462.341822, 4
1391462.362305, 4
1391462.382771, 4
1391462.403237, 4
1391462.423865, 4
1391462.444326, 4
1391462.464786, 4
1391462.485245, 4
1391462.505706, 4
1391462.526165, 4
1391462.546624, 4
1391462.567084, 4
1391462.587543, 4
1391462.608006, 4
1391462.628465, 4
1391462.648927, 4
1391462.669388, 4
1391462.689851, 4
1391462.710311, 4
1391462.730770, 4
1391462.751230, 4
1391462.771689, 4
1391462.792153, 4
1391462.812614, 4
1391462.833075, 4
1391462.853534, 4
1391462.873994, 4
1391462.894676, 4
1391462.915136, 4
1391462.935597, 4
1391462.956064, 4
1391462.976524, 4
1391462.996987, 4
1391463.017447, 4
1391463.037906, 4
1391463.058365, 4
1391463.078825, 4
1391463.099286, 4
1391463.119746, 4
1391463.140206, 4
1391463.160666, 4
1391463.181127, 4
1391463.201589, 4
1391463.222050, 4
1391463.242511, 4
1391463.262971, 4
1391463.283431, 4
1391463.303898, 4
1391463.324397, 4
1391463.344879, 4
1391463.365490, 4
1391463.385951, 4
1391463.406415, 4
1391463.426877, 4
1391463.447338, 4
1391463.467798, 4
1391463.488268, 4
1391463.508730, 4
1391463.529191, 4
1391463.549651, 4
1391463.570110, 4
1391463.590574, 4
1391463.611036, 4
1391463.631496, 4
1391463.651955, 4
1391463.672416, 4
1391463.692876, 4
1391463.713342, 4
1391463.733803, 4
1391463.754264, 4
1391463.774726, 4
1391463.795187, 4
1391463.815647, 4
1391463.836315, 4
1391463.856775, 4
1391463.877233, 4
1391463.897692, 4
1391463.918154, 4
1391463.938613, 4
1391463.959074, 4
1391463.979534, 4
1391463.999993, 4
1391464.020458, 4
1391464.040918, 4
1391464.061378, 4
1391464.081838, 4
1391464.102296, 4
1391464.122756, 4
1391464.143217, 4
1391464.163676, 4
1391464.184138, 4
1391464.204598, 4
1391464.225057, 4
1391464.245519, 4
1391464.265979, 4
1391464.286439, 4
1391464.307159, 4
1391464.327623, 4
1391464.348119, 4
1391464.368597, 4
1391464.389068, 4
1391464.409531, 4
1391464.429993, 4
1391464.450453, 4
1391464.470914, 4
1391464.491375, 4
1391464.511837, 4
1391464.532300, 4
1391464.552763, 4
1391464.573228, 4
1391464.593695, 4
1391464.614156, 4
1391464.634616, 4
1391464.655078, 4
1391464.675538, 4
1391464.695998, 4
1391464.716466, 4
1391464.736927, 4
1391464.757387, 4
1391464.778007, 4
1391464.798467, 4
1391464.818928, 4
1391464.839387, 4
1391464.859847, 4
1391464.880308, 4
1391464.900768, 4
1391464.921226, 4
1391464.941685, 4
1391464.962144, 4
1391464.982604, 4
1391465.003064, 4
1391465.023529, 4
1391465.044015, 4
1391465.064496, 4
1391465.084961, 4
1391465.105422, 4
1391465.125883, 4
1391465.146344, 4
1391465.166804, 4
1391465.187265, 4
1391465.207724, 4
1391465.228189, 4
1391465.248868, 4
1391465.269330, 4
1391465.289790, 4
1391465.310249, 4
1391465.330707, 4
1391465.351172, 4
1391465.371661, 4
1391465.392128, 4
1391465.412594, 4
1391465.433056, 4
1391465.453517, 4
1391465.473977, 4
1391465.494437, 4
1391465.514896, 4
1391465.535357, 4
1391465.555817, 4
1391465.576281, 4
1391465.596744, 4
1391465.617209, 4
1391465.637684, 4
1391465.658152, 4
1391465.678615, 4
1391465.699076, 4
1391465.719693, 4
1391465.740156, 4
1391465.760619, 4
1391465.781079, 4
1391465.801539, 4
1391465.822002, 4
1391465.842462, 4
1391465.862922, 4
1391465.883382, 4
1391465.903843, 4
1391465.924304, 4
1391465.944763, 4
1391465.965223, 4
1391465.985682, 4
1391466.006143, 4
1391466.026602, 4
1391466.047066, 4
1391466.067551, 4
1391466.088006, 4
1391466.108469, 4
1391466.128931, 4
1391466.149392, 4
1391466.169853, 4
1391466.190537, 4
1391466.211003, 4
1391466.231498, 4
1391466.251967, 4
1391466.272432, 4
1391466.292893, 4
1391466.313353, 4
1391466.333813, 4
1391466.354273, 4
1391466.374734, 4
1391466.395194, 4
1391466.415654, 4
1391466.436115, 4
1391466.456576, 4
1391466.477035, 4
1391466.497495, 4
1391466.517956, 4
1391466.538417, 4
1391466.558877, 4
1391466.579337, 4
1391466.599797, 4
1391466.620263, 4
1391466.640722, 4
1391466.661392, 4
1391466.681851, 4
1391466.702311, 4
1391466.722769, 4
1391466.743228, 4
1391466.763687, 4
1391466.784152, 4
1391466.804614, 4
1391466.825074, 4
1391466.845535, 4
1391466.865995, 4
1391466.886454, 4
1391466.906914, 4
1391466.927373, 4
1391466.947834, 4
1391466.968294, 4
1391466.988753, 4
1391467.009214, 4
1391467.029673, 4
1391467.050132, 4
1391467.070592, 4
1391467.091051, 4
1391467.111510, 4
1391467.132214, 4
1391467.152673, 4
1391467.173133, 4
1391467.193593, 4
1391467.214051, 4
1391467.234512, 4
1391467.254970, 4
1391467.275430, 4
1391467.295890, 4
1391467.316355, 4
1391467.336814, 4
1391467.357273, 4
1391467.377732, 4
1391467.398193, 4
1391467.418651, 4
1391467.439111, 4
1391467.459570, 4
1391467.480006, 4
1391467.500465, 4
1391467.520931, 4
1391467.541393, 4
1391467.561854, 4
1391467.582314, 4
1391467.603063, 4
1391467.623526, 4
1391467.643985, 4
1391467.664446, 4
1391467.684905, 4
1391467.705364, 4
1391467.725826, 4
1391467.746286, 4
1391467.766746, 4
1391467.787206, 4
1391467.807669, 4
1391467.828132, 4
1391467.848591, 4
1391467.869050, 4
1391467.889511, 4
1391467.909970, 4
1391467.930432, 4
1391467.950893, 4
1391467.971352, 4
1391467.991813, 4
1391468.012278, 4
1391468.032740, 4
1391468.053200, 4
1391468.073905, 4
1391468.094365, 4
1391468.114825, 4
1391468.135284, 4
1391468.155746, 4
1391468.176206, 4
1391468.196666, 4
1391468.217125, 4
1391468.237585, 4
1391468.258046, 4
1391468.278505, 4
1391468.298965, 4
1391468.319424, 4
1391468.339882, 4
1391468.360350, 4
1391468.380810, 4
1391468.401270, 4
1391468.421746, 4
1391468.442248, 4
1391468.462720, 4
1391468.483184, 4
1391468.503645, 4
1391468.524108, 4
1391468.544741, 4
1391468.565210, 4
1391468.585673, 4
1391468.606135, 4
1391468.626597, 4
1391468.647058, 4
1391468.667521, 4
1391468.687983, 4
1391468.708444, 4
1391468.728905, 4
1391468.749366, 4
1391468.769830, 4
1391468.790291, 4
1391468.810751, 4
1391468.831213, 4
1391468.851674, 4
1391468.872139, 4
1391468.892601, 4
1391468.913063, 4
1391468.933522, 4
1391468.953984, 4
1391468.974447, 4
1391468.994913, 4
1391469.015610, 4
1391469.036108, 4
1391469.056605, 4
1391469.077098, 4
1391469.097592, 4
1391469.118088, 4
1391469.138582, 4
1391469.159078, 4
1391469.179575, 4
1391469.200079, 4
1391469.220576, 4
1391469.241095, 4
1391469.261579, 4
1391469.282054, 4
1391469.302781, 4
1391469.323248, 4
1391469.343714, 4
1391469.364184, 4
1391469.384648, 4
1391469.405109, 4
1391469.425571, 4
1391469.446035, 4
1391469.466545, 4
1391469.487034, 4
1391469.507508, 4
1391469.527994, 4
1391469.548480, 4
1391469.568955, 4
1391469.589423, 4
1391469.609886, 4
1391469.630348, 4
1391469.650810, 4
1391469.671273, 4
1391469.691734, 4
1391469.712363, 4
1391469.732857, 4
1391469.753325, 4
1391469.773792, 4
1391469.794254, 4
1391469.814718, 4
1391469.835179, 4
1391469.855647, 4
1391469.876148, 4
1391469.896635, 4
1391469.917102, 4
1391469.937564, 4
1391469.958024, 4
1391469.978486, 4
1391469.998949, 4
1391470.019412, 4
1391470.039873, 4
1391470.060343, 4
1391470.080804, 4
1391470.101265, 4
1391470.121978, 4
1391470.142440, 4
1391470.162900, 4
1391470.183361, 4
1391470.203821, 4
1391470.224285, 4
1391470.244746, 4
1391470.265206, 4
1391470.285667, 4
