# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779844748396479,START,307
1779844748597235,MOTION_PHASE_START,0
1779844748597282,TO_MAX,511
1779844749598018,TO_MIN,102
1779844750598958,TO_MAX,511
1779844751599895,TO_MIN,102
1779844752600675,TO_MAX,511
1779844753601418,STILL_PHASE_START,307
1779844758602155,MOTION_PHASE_START,0
1779844758602194,TO_MAX,511
1779844759602898,TO_MIN,102
1779844760603640,TO_MAX,511
1779844761604361,TO_MIN,102
1779844762605089,TO_MAX,511
1779844763605868,STILL_PHASE_START,307
1779844768606595,MOTION_PHASE_START,0
1779844768606638,TO_MAX,511
1779844769607330,TO_MIN,102
1779844770608042,TO_MAX,511
1779844771608758,TO_MIN,102
1779844772609478,TO_MAX,511
1779844773610193,STILL_PHASE_START,307
1779844778610911,MOTION_PHASE_START,0
1779844778610951,TO_MAX,511
1779844779611656,TO_MIN,102
1779844780612376,TO_MAX,511
1779844781613094,TO_MIN,102
1779844782613807,TO_MAX,511
1779844783614520,STILL_PHASE_START,307
1779844788615241,MOTION_PHASE_START,0
1779844788615278,TO_MAX,511
1779844789615970,TO_MIN,102
1779844790616672,TO_MAX,511
1779844791617373,TO_MIN,102
1779844792618073,TO_MAX,511
1779844793618773,STILL_PHASE_START,307
1779844798619815,MOTION_PHASE_START,0
1779844798619861,TO_MAX,511
1779844799620558,TO_MIN,102
1779844800621302,TO_MAX,511
1779844801622029,TO_MIN,102
1779844802622769,TO_MAX,511
1779844803623506,STILL_PHASE_START,307
1779844808624250,MOTION_PHASE_START,0
1779844808624316,TO_MAX,511
1779844809625018,TO_MIN,102
1779844810625752,TO_MAX,511
1779844811626512,TO_MIN,102
1779844812627263,TO_MAX,511
1779844813628002,STILL_PHASE_START,307
1779844818628725,MOTION_PHASE_START,0
1779844818628770,TO_MAX,511
1779844819629458,TO_MIN,102
1779844820630180,TO_MAX,511
1779844821630899,TO_MIN,102
1779844822631617,TO_MAX,511
1779844823632325,STILL_PHASE_START,307
1779844828633056,MOTION_PHASE_START,0
1779844828633100,TO_MAX,511
1779844829633793,TO_MIN,102
1779844830634508,TO_MAX,511
1779844831635227,TO_MIN,102
1779844832635959,TO_MAX,511
1779844833636660,STILL_PHASE_START,307
1779844838637366,MOTION_PHASE_START,0
1779844838637402,TO_MAX,511
1779844839638093,TO_MIN,102
1779844840638807,TO_MAX,511
1779844841639520,TO_MIN,102
1779844842640236,TO_MAX,511
1779844843640958,STILL_PHASE_START,307
1779844848641676,MOTION_PHASE_START,0
1779844848641722,TO_MAX,511
1779844849642410,TO_MIN,102
1779844850643128,TO_MAX,511
1779844851643841,TO_MIN,102
1779844852644568,TO_MAX,511
1779844853645277,STILL_PHASE_START,307
1779844858645999,MOTION_PHASE_START,0
1779844858646048,TO_MAX,511
1779844859646734,TO_MIN,102
1779844860647479,TO_MAX,511
1779844861648207,TO_MIN,102
1779844862648924,TO_MAX,511
1779844863649643,STILL_PHASE_START,307
1779844868650357,MOTION_PHASE_START,0
1779844868650402,TO_MAX,511
1779844869651096,TO_MIN,102
1779844870651820,TO_MAX,511
1779844871652545,TO_MIN,102
1779844872653264,TO_MAX,511
1779844873653988,STILL_PHASE_START,307
1779844878654740,MOTION_PHASE_START,0
1779844878654800,TO_MAX,511
1779844879655491,TO_MIN,102
1779844880656217,TO_MAX,511
1779844881656946,TO_MIN,102
1779844882657666,TO_MAX,511
1779844883658389,STILL_PHASE_START,307
1779844888659103,MOTION_PHASE_START,0
1779844888659143,TO_MAX,511
1779844889659835,TO_MIN,102
1779844890660541,TO_MAX,511
1779844891661239,TO_MIN,102
1779844892661940,TO_MAX,511
1779844893662653,STILL_PHASE_START,307
1779844898663358,MOTION_PHASE_START,0
1779844898663405,TO_MAX,511
1779844899664091,TO_MIN,102
1779844900664799,TO_MAX,511
1779844901665513,TO_MIN,102
1779844902666235,TO_MAX,511
1779844903666954,STILL_PHASE_START,307
1779844908667688,MOTION_PHASE_START,0
1779844908667723,TO_MAX,511
1779844909668431,TO_MIN,102
1779844910669141,TO_MAX,511
1779844911669864,TO_MIN,102
1779844912670570,TO_MAX,511
1779844913671276,STILL_PHASE_START,307
1779844918671980,MOTION_PHASE_START,0
1779844918672011,TO_MAX,511
1779844919672704,TO_MIN,102
1779844920673423,TO_MAX,511
1779844921674129,TO_MIN,102
1779844922674841,TO_MAX,511
1779844923675558,STILL_PHASE_START,307
1779844928676264,MOTION_PHASE_START,0
1779844928676311,TO_MAX,511
1779844929677226,TO_MIN,102
1779844930678153,TO_MAX,511
1779844931678879,TO_MIN,102
1779844932679598,TO_MAX,511
1779844933680322,STILL_PHASE_START,307
1779844938681073,MOTION_PHASE_START,0
1779844938681110,TO_MAX,511
1779844939681804,TO_MIN,102
1779844940682522,TO_MAX,511
1779844941683235,TO_MIN,102
1779844942683939,TO_MAX,511
1779844943684641,STILL_PHASE_START,307
1779844948685349,MOTION_PHASE_START,0
1779844948685386,TO_MAX,511
1779844949686075,TO_MIN,102
1779844950686781,TO_MAX,511
1779844951687491,TO_MIN,102
1779844952691110,TO_MAX,511
1779844953691843,STILL_PHASE_START,307
1779844958692570,MOTION_PHASE_START,0
1779844958692613,TO_MAX,511
1779844959693307,TO_MIN,102
1779844960694033,TO_MAX,511
1779844961694757,TO_MIN,102
1779844962695475,TO_MAX,511
1779844963696199,STILL_PHASE_START,307
1779844968696912,MOTION_PHASE_START,0
1779844968696944,TO_MAX,511
1779844969697635,TO_MIN,102
1779844970698347,TO_MAX,511
1779844971699055,TO_MIN,102
1779844972699764,TO_MAX,511
1779844973700468,STILL_PHASE_START,307
1779844978701174,MOTION_PHASE_START,0
1779844978701238,TO_MAX,511
1779844979702138,TO_MIN,102
1779844980702869,TO_MAX,511
1779844981703602,TO_MIN,102
1779844982704536,TO_MAX,511
1779844983705258,STILL_PHASE_START,307
1779844988705989,MOTION_PHASE_START,0
1779844988706037,TO_MAX,511
1779844989706736,TO_MIN,102
1779844990707463,TO_MAX,511
1779844991708195,TO_MIN,102
1779844992708907,TO_MAX,511
1779844993709620,STILL_PHASE_START,307
1779844998710336,MOTION_PHASE_START,0
1779844998710374,TO_MAX,511
1779844999711072,TO_MIN,102
1779845000711794,TO_MAX,511
1779845001712506,TO_MIN,102
1779845002713205,TO_MAX,511
1779845003713910,STILL_PHASE_START,307
1779845008714624,MOTION_PHASE_START,0
1779845008714665,TO_MAX,511
1779845009715358,TO_MIN,102
1779845010716075,TO_MAX,511
1779845011716797,TO_MIN,102
1779845012717522,TO_MAX,511
1779845013718250,STILL_PHASE_START,307
1779845018718965,MOTION_PHASE_START,0
1779845018719011,TO_MAX,511
1779845019719702,TO_MIN,102
1779845020720437,TO_MAX,511
1779845021721157,TO_MIN,102
1779845022721864,TO_MAX,511
1779845023722568,STILL_PHASE_START,307
1779845028723288,MOTION_PHASE_START,0
1779845028723322,TO_MAX,511
1779845029724023,TO_MIN,102
1779845030724734,TO_MAX,511
1779845031725436,TO_MIN,102
1779845032726138,TO_MAX,511
1779845033726854,STILL_PHASE_START,307
1779845038727576,MOTION_PHASE_START,0
1779845038727784,TO_MAX,511
1779845039728477,TO_MIN,102
1779845040729210,TO_MAX,511
1779845041729943,TO_MIN,102
1779845042730660,TO_MAX,511
1779845043731384,STILL_PHASE_START,307
1779845048732106,END,307
