05-25-2026 18:06:22 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,6%@729,7%@729,7%@729,0%@729,20%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.281C soc2@46.625C soc0@46.468C gpu@47.656C tj@48.531C soc1@48.531C VDD_IN 4912mW/4912mW VDD_CPU_GPU_CV 797mW/797mW VDD_SOC 1437mW/1437mW
05-25-2026 18:06:28 RAM 891/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [29%@1327,32%@729,36%@729,30%@729,39%@729,32%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@46.812C soc0@46.625C gpu@47.937C tj@48.687C soc1@48.687C VDD_IN 5952mW/5249mW VDD_CPU_GPU_CV 1584mW/1048mW VDD_SOC 1468mW/1455mW
05-25-2026 18:06:28 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [25%@1371,21%@729,22%@729,20%@729,30%@1113,11%@1113] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.437C soc2@46.875C soc0@46.593C gpu@47.687C tj@48.781C soc1@48.781C VDD_IN 5603mW/5276mW VDD_CPU_GPU_CV 1269mW/1065mW VDD_SOC 1470mW/1456mW
05-25-2026 18:06:29 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1332,0%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.187C soc2@46.687C soc0@46.562C gpu@47.843C tj@48.562C soc1@48.562C VDD_IN 4840mW/5245mW VDD_CPU_GPU_CV 718mW/1040mW VDD_SOC 1440mW/1455mW
05-25-2026 18:06:29 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1341,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.968C soc2@46.625C soc0@46.531C gpu@47.625C tj@48.625C soc1@48.625C VDD_IN 4647mW/5205mW VDD_CPU_GPU_CV 520mW/1006mW VDD_SOC 1442mW/1454mW
05-25-2026 18:06:30 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1340,3%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48C soc2@46.718C soc0@46.343C gpu@47.656C tj@48.75C soc1@48.75C VDD_IN 4527mW/5163mW VDD_CPU_GPU_CV 480mW/973mW VDD_SOC 1442mW/1453mW
05-25-2026 18:06:30 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1353,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.593C soc0@46.468C gpu@47.812C tj@48.531C soc1@48.531C VDD_IN 4494mW/5124mW VDD_CPU_GPU_CV 480mW/944mW VDD_SOC 1444mW/1453mW
05-25-2026 18:06:31 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1348,0%@729,0%@729,1%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.593C soc0@46.562C gpu@48C tj@48.625C soc1@48.625C VDD_IN 4494mW/5089mW VDD_CPU_GPU_CV 480mW/918mW VDD_SOC 1444mW/1452mW
05-25-2026 18:06:31 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1326,3%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.687C soc0@46.593C gpu@47.75C tj@48.656C soc1@48.656C VDD_IN 4527mW/5059mW VDD_CPU_GPU_CV 480mW/895mW VDD_SOC 1442mW/1452mW
05-25-2026 18:06:32 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1346,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.593C soc0@46.375C gpu@47.625C tj@48.562C soc1@48.562C VDD_IN 4527mW/5032mW VDD_CPU_GPU_CV 480mW/874mW VDD_SOC 1442mW/1451mW
05-25-2026 18:06:32 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.625C soc0@46.468C gpu@47.562C tj@48.468C soc1@48.468C VDD_IN 4494mW/5007mW VDD_CPU_GPU_CV 480mW/856mW VDD_SOC 1444mW/1451mW
05-25-2026 18:06:33 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.625C soc0@46.531C gpu@47.812C tj@48.593C soc1@48.593C VDD_IN 4487mW/4983mW VDD_CPU_GPU_CV 480mW/838mW VDD_SOC 1444mW/1451mW
05-25-2026 18:06:33 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1360,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.687C soc0@46.437C gpu@47.656C tj@48.593C soc1@48.593C VDD_IN 4494mW/4962mW VDD_CPU_GPU_CV 480mW/823mW VDD_SOC 1444mW/1450mW
05-25-2026 18:06:34 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [3%@1336,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.156C soc2@46.593C soc0@46.437C gpu@47.562C tj@48.531C soc1@48.531C VDD_IN 4487mW/4942mW VDD_CPU_GPU_CV 480mW/809mW VDD_SOC 1444mW/1450mW
05-25-2026 18:06:34 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1125,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.593C soc0@46.5C gpu@47.843C tj@48.562C soc1@48.562C VDD_IN 4494mW/4924mW VDD_CPU_GPU_CV 480mW/795mW VDD_SOC 1444mW/1450mW
05-25-2026 18:06:35 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1347,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.625C soc0@46.593C gpu@47.625C tj@48.562C soc1@48.562C VDD_IN 4494mW/4908mW VDD_CPU_GPU_CV 480mW/783mW VDD_SOC 1444mW/1450mW
05-25-2026 18:06:35 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1047,1%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.531C soc0@46.406C gpu@47.718C tj@48.718C soc1@48.531C VDD_IN 4494mW/4892mW VDD_CPU_GPU_CV 480mW/772mW VDD_SOC 1444mW/1449mW
05-25-2026 18:06:36 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.843C soc2@46.562C soc0@46.468C gpu@47.531C tj@48.406C soc1@48.468C VDD_IN 4487mW/4878mW VDD_CPU_GPU_CV 480mW/762mW VDD_SOC 1444mW/1449mW
05-25-2026 18:06:36 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1198,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.562C soc0@46.5C gpu@47.718C tj@48.468C soc1@48.468C VDD_IN 4494mW/4865mW VDD_CPU_GPU_CV 480mW/752mW VDD_SOC 1444mW/1449mW
05-25-2026 18:06:37 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1330,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.593C soc0@46.531C gpu@47.531C tj@48.625C soc1@48.625C VDD_IN 4494mW/4852mW VDD_CPU_GPU_CV 480mW/743mW VDD_SOC 1442mW/1449mW
05-25-2026 18:06:37 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1360,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.593C soc0@46.343C gpu@47.562C tj@48.468C soc1@48.468C VDD_IN 4494mW/4841mW VDD_CPU_GPU_CV 480mW/734mW VDD_SOC 1444mW/1449mW
05-25-2026 18:06:38 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1327,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.562C soc0@46.468C gpu@47.531C tj@48.468C soc1@48.468C VDD_IN 4494mW/4830mW VDD_CPU_GPU_CV 480mW/726mW VDD_SOC 1444mW/1449mW
05-25-2026 18:06:38 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1350,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.562C soc0@46.5C gpu@47.5C tj@48.531C soc1@48.531C VDD_IN 4494mW/4820mW VDD_CPU_GPU_CV 480mW/719mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:39 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1566,1%@1728,0%@1090,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.593C soc0@46.531C gpu@47.812C tj@48.593C soc1@48.593C VDD_IN 4494mW/4810mW VDD_CPU_GPU_CV 480mW/712mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:39 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1359,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.906C soc2@46.562C soc0@46.406C gpu@47.718C tj@48.5C soc1@48.5C VDD_IN 4494mW/4801mW VDD_CPU_GPU_CV 480mW/705mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:40 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.875C soc2@46.593C soc0@46.5C gpu@47.531C tj@48.5C soc1@48.5C VDD_IN 4487mW/4792mW VDD_CPU_GPU_CV 480mW/699mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:40 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1365,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.843C soc2@46.562C soc0@46.437C gpu@47.531C tj@48.625C soc1@48.593C VDD_IN 4494mW/4784mW VDD_CPU_GPU_CV 480mW/693mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:41 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1339,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.531C soc0@46.375C gpu@47.75C tj@48.625C soc1@48.625C VDD_IN 4494mW/4777mW VDD_CPU_GPU_CV 480mW/688mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:41 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.843C soc2@46.531C soc0@46.343C gpu@47.531C tj@48.468C soc1@48.468C VDD_IN 4494mW/4769mW VDD_CPU_GPU_CV 480mW/682mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:42 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1331,0%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.531C soc0@46.531C gpu@47.531C tj@48.5C soc1@48.5C VDD_IN 4487mW/4762mW VDD_CPU_GPU_CV 480mW/677mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:43 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1371,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.593C soc0@46.5C gpu@47.75C tj@48.531C soc1@48.531C VDD_IN 4494mW/4756mW VDD_CPU_GPU_CV 480mW/672mW VDD_SOC 1444mW/1448mW
05-25-2026 18:06:43 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1349,0%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.125C soc2@46.656C soc0@46.343C gpu@47.531C tj@48.625C soc1@48.625C VDD_IN 4487mW/4749mW VDD_CPU_GPU_CV 480mW/668mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:44 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1205,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48C soc2@46.562C soc0@46.312C gpu@47.593C tj@48.468C soc1@48.468C VDD_IN 4527mW/4744mW VDD_CPU_GPU_CV 480mW/663mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:44 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1306,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.562C soc0@46.437C gpu@47.531C tj@48.562C soc1@48.562C VDD_IN 4527mW/4739mW VDD_CPU_GPU_CV 480mW/659mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:45 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1355,0%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48C soc2@46.625C soc0@46.5C gpu@47.843C tj@48.562C soc1@48.562C VDD_IN 4527mW/4735mW VDD_CPU_GPU_CV 480mW/655mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:45 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1729,0%@1728,0%@1728,0%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.531C soc0@46.281C gpu@47.531C tj@48.468C soc1@48.468C VDD_IN 4527mW/4730mW VDD_CPU_GPU_CV 480mW/651mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:46 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1355,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.562C soc0@46.468C gpu@47.718C tj@48.562C soc1@48.562C VDD_IN 4527mW/4726mW VDD_CPU_GPU_CV 480mW/648mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:46 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,0%@729,0%@729,1%@729,0%@729,3%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.531C soc0@46.468C gpu@47.687C tj@48.5C soc1@48.5C VDD_IN 4527mW/4722mW VDD_CPU_GPU_CV 480mW/644mW VDD_SOC 1442mW/1447mW
05-25-2026 18:06:47 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1364,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.593C soc0@46.375C gpu@47.5C tj@48.531C soc1@48.531C VDD_IN 4494mW/4717mW VDD_CPU_GPU_CV 480mW/641mW VDD_SOC 1444mW/1447mW
05-25-2026 18:06:47 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1338,0%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.937C soc2@46.562C soc0@46.343C gpu@47.812C tj@48.406C soc1@48.437C VDD_IN 4494mW/4713mW VDD_CPU_GPU_CV 480mW/638mW VDD_SOC 1444mW/1447mW
05-25-2026 18:06:48 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1355,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.812C soc2@46.562C soc0@46.406C gpu@47.75C tj@48.5C soc1@48.5C VDD_IN 4494mW/4708mW VDD_CPU_GPU_CV 480mW/635mW VDD_SOC 1444mW/1447mW
05-25-2026 18:06:48 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.781C soc2@46.593C soc0@46.437C gpu@47.5C tj@48.531C soc1@48.531C VDD_IN 4487mW/4704mW VDD_CPU_GPU_CV 480mW/632mW VDD_SOC 1444mW/1447mW
05-25-2026 18:06:49 RAM 890/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@47.875C soc2@46.593C soc0@46.5C gpu@47.406C tj@48.593C soc1@48.593C VDD_IN 4494mW/4700mW VDD_CPU_GPU_CV 480mW/629mW VDD_SOC 1444mW/1446mW
