Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.005990720,0,0,1
0.007372980,0,0,0
0.024429040,0,0,1
0.025811200,0,0,0
0.042867640,0,0,1
0.044249820,0,0,0
0.061305120,0,0,1
0.062687340,0,0,0
0.079744140,0,0,1
0.081126360,0,0,0
0.098182260,0,0,1
0.099564140,0,0,0
0.116618560,0,0,1
0.118000340,0,0,0
0.135054940,0,0,1
0.136436680,0,0,0
0.153492500,0,0,1
0.154874320,0,0,0
0.171929320,0,0,1
0.173311100,0,0,0
0.190367000,0,0,1
0.191749160,0,0,0
0.208803860,0,0,1
0.210186060,0,0,0
0.227242780,0,0,1
0.228624660,0,0,0
0.245681220,0,0,1
0.247063340,0,0,0
0.264119080,0,0,1
0.265500840,0,0,0
0.282556820,0,0,1
0.283938660,0,0,0
0.300993340,0,0,1
0.302375160,0,0,0
0.319429860,0,0,1
0.320811980,0,0,0
0.337868080,0,0,1
0.339250040,0,0,0
0.356305860,0,0,1
0.357687840,0,0,0
0.374743060,0,0,1
0.376125220,0,0,0
0.393181160,0,0,1
0.394562960,0,0,0
0.411618940,0,0,1
0.413000800,0,0,0
0.430055900,0,0,1
0.431438080,0,0,0
0.448494780,0,0,1
0.449876920,0,0,0
0.466932860,0,0,1
0.468314900,0,0,0
0.485371220,0,0,1
0.486753020,0,0,0
0.503809960,0,0,1
0.505191760,0,0,0
0.522247300,0,0,1
0.523629480,0,0,0
0.540686680,0,0,1
0.542068660,0,0,0
0.559123680,0,0,1
0.560505480,0,0,0
0.577560820,0,0,1
0.578943000,0,0,0
0.595998620,0,0,1
0.597380820,0,0,0
0.614436940,0,0,1
0.615819000,0,0,0
0.632874180,0,0,1
0.634256260,0,0,0
0.651311320,0,0,1
0.652693520,0,0,0
0.669750320,0,0,1
0.671132240,0,0,0
0.688188780,0,0,1
0.689570940,0,0,0
0.706627840,0,0,1
0.708010060,0,0,0
0.725067400,0,0,1
0.726449520,0,0,0
0.743504760,0,0,1
0.744886880,0,0,0
0.761943200,0,0,1
0.763325380,0,0,0
0.780382840,0,0,1
0.781764720,0,0,0
0.798820840,0,0,1
0.800202620,0,0,0
0.803153460,0,1,0
0.813226840,0,0,0
0.817258300,0,0,1
0.818640440,0,0,0
0.835697660,0,0,1
0.837079860,0,0,0
0.854137460,0,0,1
0.855519640,0,0,0
0.872574100,0,0,1
0.873956160,0,0,0
0.891013040,0,0,1
0.892395200,0,0,0
0.909450400,0,0,1
0.910832520,0,0,0
0.927888280,0,0,1
0.929270080,0,0,0
0.946323920,0,0,1
0.947706000,0,0,0
0.964760140,0,0,1
0.966142000,0,0,0
0.983196860,0,0,1
0.984578660,0,0,0
1.001633320,0,0,1
1.003015120,0,0,0
1.020069440,0,0,1
1.021451560,0,0,0
1.038505400,0,0,1
1.039887580,0,0,0
1.056943400,0,0,1
1.058325560,0,0,0
1.075381840,0,0,1
1.076763980,0,0,0
1.093818400,0,0,1
1.095200160,0,0,0
1.112254100,0,0,1
1.113635940,0,0,0
1.130692120,0,0,1
1.132074220,0,0,0
1.149129800,0,0,1
1.150511700,0,0,0
1.167567640,0,0,1
1.168949380,0,0,0
1.186006420,0,0,1
1.187388560,0,0,0
1.204444920,0,0,1
1.205826740,0,0,0
1.222882160,0,0,1
1.224264020,0,0,0
1.241319720,0,0,1
1.242701820,0,0,0
1.259758240,0,0,1
1.261139960,0,0,0
1.278194700,0,0,1
1.279576380,0,0,0
1.296630960,0,0,1
1.298013000,0,0,0
1.315068640,0,0,1
1.316450780,0,0,0
1.333506620,0,0,1
1.334888680,0,0,0
1.351943160,0,0,1
1.353325320,0,0,0
1.370378860,0,0,1
1.371761000,0,0,0
1.388816940,0,0,1
1.390199060,0,0,0
1.407255580,0,0,1
1.408637340,0,0,0
1.425690220,0,0,1
1.427072060,0,0,0
1.444126580,0,0,1
1.445508780,0,0,0
1.462564020,0,0,1
1.463945780,0,0,0
1.481001540,0,0,1
1.482383660,0,0,0
1.499440240,0,0,1
1.500822240,0,0,0
1.517877600,0,0,1
1.519259760,0,0,0
1.536315960,0,0,1
1.537697740,0,0,0
1.554753360,0,0,1
1.556135480,0,0,0
1.573192380,0,0,1
1.574574520,0,0,0
1.591629040,0,0,1
1.593010780,0,0,0
1.610067880,0,0,1
1.611449900,0,0,0
1.628506400,0,0,1
1.629888360,0,0,0
1.646943040,0,0,1
1.648325120,0,0,0
1.665380120,0,0,1
1.666762240,0,0,0
1.683818080,0,0,1
1.685200240,0,0,0
1.702254900,0,0,1
1.703636620,0,0,0
1.710670680,0,0,1
1.712053000,0,0,0
1.729107720,0,0,1
1.730489480,0,0,0
1.747544280,0,0,1
1.748926120,0,0,0
1.765980960,0,0,1
1.767362780,0,0,0
1.784418620,0,0,1
1.785800800,0,0,0
1.802856100,0,0,1
1.804237900,0,0,0
1.821292460,0,0,1
1.822674340,0,0,0
1.839730420,0,0,1
1.841112560,0,0,0
1.858166740,0,0,1
1.859548640,0,0,0
1.876604120,0,0,1
1.877985940,0,0,0
1.895040540,0,0,1
1.896422460,0,0,0
1.913478320,0,0,1
1.915778760,0,0,0
1.931917540,0,0,1
1.934217660,0,0,0
1.950355760,0,0,1
1.952656120,0,0,0
1.968794320,0,0,1
1.971094320,0,0,0
