trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.05193202,2.4112159,2.4115408,324.8999999998503,True,
1,motion_to_still,7.06746682,8.06020492,8.0605408,335.87999999973306,True,
2,still_to_motion,12.06508654,12.29673222,12.29705138,319.1599999983197,True,
3,motion_to_still,17.0627084,17.94578008,17.9460997,319.62000000262947,True,
4,still_to_motion,22.06034126,22.18266626,22.18298514,318.879999998245,True,
5,motion_to_still,27.07622474,28.53775878,28.53807634,317.55999999916185,True,
6,still_to_motion,32.07395184,32.77431792,32.77463982,321.89999999587826,True,
7,motion_to_still,37.07180822,38.42305368,38.42337488,321.1999999948034,True,
8,still_to_motion,42.06973414,42.65979748,42.66012974,332.2600000004172,True,
9,motion_to_still,47.08607554,48.30889968,48.30922084,321.15999999859923,True,
10,still_to_motion,52.08397958,52.54611318,52.5464326,319.42000000384496,True,
11,motion_to_still,57.08176548,58.19532244,58.19564324,320.80000000433984,True,
12,still_to_motion,62.07957372,62.4322428,62.43257208,329.2800000025409,True,
13,motion_to_still,67.09580546,68.0812672,68.08158832,321.1199999952896,True,
14,still_to_motion,72.09371416,72.3181524,72.31847404,321.63999999568205,True,
15,motion_to_still,77.09148498,77.96766458,77.9679857,321.1199999952896,True,
16,still_to_motion,82.08920004,82.20461172,82.20493086,319.14000000199394,True,
17,motion_to_still,87.10530268,88.56006798,88.5603914,323.42000000085136,True,
18,still_to_motion,92.1030416,92.79681344,92.79732012,506.68000000086977,True,
19,motion_to_still,97.10075628,98.44616418,98.44649854,334.3599999965363,True,
20,still_to_motion,102.09846156,102.6833265,102.68364618,319.6799999898303,True,
21,motion_to_still,107.1144175,108.33293556,108.3332561,320.5400000041436,True,
22,still_to_motion,112.11198524,112.57107394,112.57140206,328.11999999182717,True,
23,motion_to_still,117.10965768,118.22111984,118.22144108,321.24000000521846,True,
24,still_to_motion,122.1072814,122.45833678,122.45865784,321.06000000453605,True,
25,motion_to_still,127.1234344,128.10838112,128.10872266,341.540000022178,True,
26,still_to_motion,132.12129176,132.34538618,132.34572492,338.74000001787863,True,
27,motion_to_still,137.11912696,137.99453044,137.99485876,328.3199999941644,True,
28,still_to_motion,142.11684566,142.23164296,142.23196452,321.5600000032737,True,
29,motion_to_still,147.132948,148.58744906,148.58777196,322.8999999862481,True,
30,still_to_motion,152.13059474,152.82494058,152.82526542,324.839999990445,True,
31,motion_to_still,157.12847596,158.47388868,158.47420746,318.78000001483997,True,
32,still_to_motion,162.12640864,162.71027374,162.7106095,335.76000001289685,True,
33,motion_to_still,167.12424322,168.35978052,168.36010048,319.9600000129976,True,
34,still_to_motion,172.14040886,172.59684604,172.59716652,320.4799999991792,True,
35,motion_to_still,177.13822886,178.2460035,178.2463239,320.39999999255997,True,
36,still_to_motion,182.13594836,182.48363308,182.4839543,321.2199999893528,True,
37,motion_to_still,187.13378746,188.13300652,188.13332674,320.21999999187756,True,
38,still_to_motion,192.1498637,192.36991018,192.37023096,320.77999998136875,True,
39,motion_to_still,197.14755038,198.72534888,198.72566824,319.3599999917751,True,
40,still_to_motion,202.14548678,202.25625906,202.25657932,320.2599999951872,True,
41,motion_to_still,207.14333256,208.6116911,208.61201064,319.5399999924575,True,
42,still_to_motion,212.15953238,212.84867768,212.8490037,326.01999998860265,True,
43,motion_to_still,217.15752388,218.49808624,218.49840694,320.7000000031712,True,
44,still_to_motion,222.15545166,222.73512996,222.73544862,318.6600000049111,True,
45,motion_to_still,227.15321448,228.38409304,228.38441342,320.3799999766943,True,
46,still_to_motion,232.16940002,232.62082906,232.62115134,322.2800000060033,True,
47,motion_to_still,237.1673782,238.2697544,238.27007772,323.31999997836647,True,
48,still_to_motion,242.16541374,242.5066793,242.5069978,318.49999999167267,True,
49,motion_to_still,247.20016204,248.15577716,248.15609724,320.07999999450476,True,
50,still_to_motion,252.19800958,252.392732,252.39305158,319.57999999576714,True,
51,motion_to_still,257.1961147,258.74866702,258.74898724,320.21999999187756,True,
52,still_to_motion,262.1942253,262.2795705,262.27989072,320.220000048721,True,
53,motion_to_still,267.21078872,268.63537528,268.63569842,323.13999997768406,True,
54,still_to_motion,272.2088991,272.87229794,272.8726212,323.2600000160346,True,
55,motion_to_still,277.20708378,278.52151848,278.52183716,318.6800000207768,True,
56,still_to_motion,282.20516802,282.75861404,282.75893448,320.4399999958696,True,
57,motion_to_still,287.22170542,288.40799046,288.40831282,322.35999998420084,True,
58,still_to_motion,292.21981304,292.64514326,292.64546294,319.68000001825203,True,
59,motion_to_still,297.217947,298.2950616,298.29538416,322.5600000291706,True,
