trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,1.76669186,2.1041573,2.10438946,232.16000000036985,True,
1,motion_to_still,6.77735288,8.45936608,8.4594378,71.71999999933121,True,
2,still_to_motion,11.78784574,11.98988094,11.98996106,80.1199999997948,True,
3,motion_to_still,16.77992002,18.34476238,18.34483438,72.00000000295859,True,
4,still_to_motion,21.79057538,21.8752978,21.87536938,71.58000000018205,True,
5,motion_to_still,26.78283728,,28.23013338,,False,multiple_d1_in_window
6,still_to_motion,31.793473,32.46678918,32.46686322,74.04000000121869,True,
7,motion_to_still,36.78554652,38.82281102,38.82288398,72.95999999712421,True,
8,still_to_motion,41.79597692,42.35375474,42.35382402,69.27999999817303,True,
9,motion_to_still,46.80635714,,48.70884822,,False,multiple_d1_in_window
10,still_to_motion,51.79816648,,,,False,no_d1_in_window
11,motion_to_still,56.80834424,58.59443464,58.59449168,57.03999999440157,True,
12,still_to_motion,61.80002512,62.12500504,62.12508546,80.42000000330063,True,
13,motion_to_still,66.81012248,68.4794182,68.47949196,73.76000000647309,True,
14,still_to_motion,71.80201536,72.00961062,72.00968438,73.75999999226224,True,
15,motion_to_still,76.81228902,78.36363744,78.36370932,71.87999999302974,True,
16,still_to_motion,81.80387844,81.89397656,81.89405506,78.50000000075852,True,
17,motion_to_still,86.81383726,88.24872316,88.24878334,60.180000005516376,True,
18,still_to_motion,91.82367878,92.48472302,92.4847919,68.88000000060401,True,
19,motion_to_still,96.83361786,98.13222628,98.1322961,69.82000000732569,True,
20,still_to_motion,101.8251314,102.36774822,102.36781704,68.82000000985045,True,
21,motion_to_still,106.83514292,108.72133132,108.72139994,68.61999999330237,True,
22,still_to_motion,111.82667942,112.251421,112.25148994,68.94000000556844,True,
23,motion_to_still,116.83652304,120.72432168,120.72440388,82.19999999425909,True,
24,still_to_motion,121.82812188,122.1364871,122.13655488,67.78000000906559,True,
25,motion_to_still,126.8380528,128.49111612,128.49118738,71.26000002699584,True,
26,still_to_motion,131.84780134,132.02144246,132.02151482,72.35999999011256,True,
27,motion_to_still,136.83939042,138.37659024,138.37665234,62.09999997963678,True,
28,still_to_motion,141.84923882,141.90724774,141.90731554,67.8000000107204,True,
29,motion_to_still,146.85905022,148.26251068,148.26258188,71.20000000782056,True,
30,still_to_motion,151.8503936,152.49912584,152.4991992,73.3599999875878,True,
31,motion_to_still,156.85993972,158.85383314,158.85389634,63.19999999959691,True,
32,still_to_motion,161.86931378,162.38422252,162.38429138,68.8599999989492,True,
33,motion_to_still,166.8787667,168.73863336,168.73870436,71.0000000196942,True,
34,still_to_motion,171.88802332,172.26878794,172.2688527,64.75999998656334,True,
35,motion_to_still,176.89709938,178.62311402,178.62318538,71.35999999263731,True,
36,still_to_motion,181.88786864,182.15336372,182.15343572,72.00000001716944,True,
37,motion_to_still,186.89708974,188.50790014,188.50796586,65.72000000915068,True,
38,still_to_motion,191.90639104,192.03792278,192.03798858,65.7999999873482,True,
39,motion_to_still,196.91588256,198.39246968,198.39254386,74.17999998438063,True,
40,still_to_motion,201.92538548,202.62890232,202.62897104,68.72000000157641,True,
41,motion_to_still,206.93494182,208.984575,208.98464628,71.27999998601808,True,
42,still_to_motion,211.96294346,212.51490292,212.51497464,71.71999999400214,True,
43,motion_to_still,217.00912478,218.16355944,218.1636308,71.35999999263731,True,
44,still_to_motion,222.0369507,222.39991276,222.399979,66.23999999533225,True,
45,motion_to_still,227.0647979,228.7544716,228.75453818,66.58000000925313,True,
46,still_to_motion,232.11102652,232.2850633,232.2851397,76.40000001174485,True,
47,motion_to_still,237.13859402,,239.34586986,,False,multiple_d1_in_window
48,still_to_motion,242.165941,242.87606804,242.87613856,70.51999997997882,True,
49,motion_to_still,247.21163588,249.23004256,249.23011408,71.52000000587577,True,
50,still_to_motion,252.2390588,252.76019796,252.76027664,78.68000000144093,True,
51,motion_to_still,257.26668746,,259.11451202,,False,multiple_d1_in_window
52,still_to_motion,262.27595922,262.644739,262.64481292,73.91999997707899,True,
53,motion_to_still,267.28506998,269.70521506,269.7052768,61.73999997827195,True,
54,still_to_motion,272.27586582,272.52916454,272.52923638,71.83999997550927,True,
55,motion_to_still,277.28491192,278.88362522,278.88369452,69.30000000693326,True,
56,still_to_motion,282.27560616,282.41448718,282.4145525,65.32000003289795,True,
57,motion_to_still,287.28481842,,287.92867752,,False,multiple_d1_in_window
58,still_to_motion,292.2936501,293.00557878,293.00564104,62.25999999287524,True,
59,motion_to_still,297.28412894,299.36046108,299.36052382,62.740000032590615,True,
