trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.38026214,2.60412416,2.6043932,269.0400000000537,True,
1,motion_to_still,7.3741676,8.95653834,8.95699132,452.9800000003803,True,
2,still_to_motion,12.36844542,12.48552666,12.48576084,234.17999999963968,True,
3,motion_to_still,17.3813132,19.54358242,19.54400462,422.19999999915103,True,
4,still_to_motion,22.37608416,23.0728924,23.07312318,230.7799999989868,True,
5,motion_to_still,27.38935998,29.42537496,29.42561116,236.19999999979768,True,
6,still_to_motion,32.38478546,32.95440136,32.95487278,471.42000000377493,True,
7,motion_to_still,37.3986151,39.30662562,39.306678,52.379999999629945,True,
8,still_to_motion,42.39421004,42.83580572,42.83586052,54.79999999380425,True,
9,motion_to_still,47.38993064,49.18761478,49.18766556,50.78000000224847,True,
10,still_to_motion,52.40389456,52.71642196,52.71667122,249.26000000391468,True,
11,motion_to_still,57.3997314,59.06834182,59.06857852,236.70000000208802,True,
12,still_to_motion,62.39569738,62.59727474,62.59750664,231.89999999573274,True,
13,motion_to_still,67.41035356,68.94789818,68.94813008,231.90000000283817,True,
14,still_to_motion,72.40700716,72.4762617,72.47631624,54.54000000781889,True,
15,motion_to_still,77.40389578,78.82737962,78.82744552,65.89999999562224,True,
16,still_to_motion,82.41919084,83.0613239,83.06185778,533.879999991882,True,
17,motion_to_still,87.4163388,89.4121468,89.41221038,63.58000000261654,True,
18,still_to_motion,92.41373974,92.94056672,92.94063122,64.49999999347256,True,
19,motion_to_still,97.42971772,98.58589008,98.586362,471.9199999954071,True,
20,still_to_motion,102.42769542,102.81997042,102.82001734,46.92000000261487,True,
21,motion_to_still,107.4259049,109.17139114,109.17161716,226.01999999949385,True,
22,still_to_motion,112.42427188,112.69984284,112.70007024,227.39999999998872,True,
23,motion_to_still,117.44119636,119.05111588,119.05134314,227.26000000261593,True,
24,still_to_motion,122.43991708,122.57975012,122.57997758,227.46000000495314,True,
25,motion_to_still,127.4387581,128.93158992,128.9318138,223.8799999929597,True,
26,still_to_motion,132.43761716,132.46050304,132.4607252,222.16000002117653,True,
27,motion_to_still,137.45505216,138.81174854,138.81197158,223.04000000872293,True,
28,still_to_motion,142.45432236,143.04612328,143.04652836,405.08000000727407,True,
29,motion_to_still,147.4538053,149.39775948,149.39799582,236.34000001493405,True,
30,still_to_motion,152.45343856,152.92660436,152.92683184,227.48000000660795,True,
31,motion_to_still,157.45299448,159.27836778,159.27860344,235.66000001551402,True,
32,still_to_motion,162.4529794,162.80710938,162.80717194,62.559999975064784,True,
33,motion_to_still,167.47135598,169.15887412,169.15910694,232.81999997948333,True,
34,still_to_motion,172.47158812,172.68759908,172.68782922,230.1399999851128,True,
35,motion_to_still,177.47187168,179.03867912,179.03913944,460.32000000195694,True,
36,still_to_motion,182.47249128,182.56708772,182.56714258,54.8600000058741,True,
37,motion_to_still,187.4733754,188.91825692,188.91849336,236.44000000899723,True,
38,still_to_motion,192.47431614,193.15272766,193.1529648,237.13999999586122,True,
39,motion_to_still,197.49379188,198.79842894,198.79886366,434.71999998700994,True,
40,still_to_motion,202.4951663,203.03316916,203.0336009,431.7400000104499,True,
41,motion_to_still,207.4966628,209.38521284,209.3856873,474.45999999240485,True,
42,still_to_motion,212.49831964,212.91501202,212.91544374,431.7199999945842,True,
43,motion_to_still,217.50005022,219.26671728,219.26695318,235.90000000695,True,
44,still_to_motion,222.5019027,222.79537698,222.79560614,229.16000000350323,True,
45,motion_to_still,227.50390442,229.14672676,229.14678194,55.18000000392931,True,
46,still_to_motion,232.50596848,232.67539192,232.67562108,229.16000000350323,True,
47,motion_to_still,237.50816226,239.02726842,239.02773266,464.2399999852387,True,
48,still_to_motion,242.51070396,242.55627676,242.55669882,422.06000000533095,True,
49,motion_to_still,247.51320668,248.9077651,248.90799662,231.51999999981854,True,
50,still_to_motion,252.51583118,253.14242686,253.1428545,427.639999998064,True,
51,motion_to_still,257.51850272,259.49421716,259.494643,425.8399999912399,True,
52,still_to_motion,262.52141556,263.02324852,263.02371466,466.1400000145477,True,
53,motion_to_still,267.52436392,269.3754839,269.37554242,58.5199999818542,True,
54,still_to_motion,272.52743782,272.90419648,272.90442596,229.48000002998015,True,
55,motion_to_still,277.53075156,279.2563125,279.25655314,240.64000001544628,True,
56,still_to_motion,282.53418996,282.78539908,282.78588114,482.06000002437577,True,
57,motion_to_still,287.53770368,289.13768818,289.13790828,220.09999997862906,True,
58,still_to_motion,292.54138918,292.66683788,292.66725196,414.07999998455125,True,
59,motion_to_still,297.5451723,299.01904954,299.0192833,233.7599999577833,True,
