# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779845383702265,START,307
1779845383903026,MOTION_PHASE_START,0
1779845383903080,TO_MAX,511
1779845384903802,TO_MIN,102
1779845385904756,TO_MAX,511
1779845386905500,TO_MIN,102
1779845387906289,TO_MAX,511
1779845388907212,STILL_PHASE_START,307
1779845393908156,MOTION_PHASE_START,0
1779845393908202,TO_MAX,511
1779845394908916,TO_MIN,102
1779845395909854,TO_MAX,511
1779845396910586,TO_MIN,102
1779845397911498,TO_MAX,511
1779845398912421,STILL_PHASE_START,307
1779845403913531,MOTION_PHASE_START,0
1779845403913579,TO_MAX,511
1779845404914466,TO_MIN,102
1779845405915203,TO_MAX,511
1779845406916111,TO_MIN,102
1779845407917265,TO_MAX,511
1779845408918011,STILL_PHASE_START,307
1779845413918922,MOTION_PHASE_START,0
1779845413918970,TO_MAX,511
1779845414919859,TO_MIN,102
1779845415920765,TO_MAX,511
1779845416921492,TO_MIN,102
1779845417922200,TO_MAX,511
1779845418923092,STILL_PHASE_START,307
1779845423924180,MOTION_PHASE_START,0
1779845423924211,TO_MAX,511
1779845424924909,TO_MIN,102
1779845425925636,TO_MAX,511
1779845426926531,TO_MIN,102
1779845427927246,TO_MAX,511
1779845428928134,STILL_PHASE_START,307
1779845433929048,MOTION_PHASE_START,0
1779845433929090,TO_MAX,511
1779845434929973,TO_MIN,102
1779845435930882,TO_MAX,511
1779845436931785,TO_MIN,102
1779845437932512,TO_MAX,511
1779845438933222,STILL_PHASE_START,307
1779845443933926,MOTION_PHASE_START,0
1779845443933961,TO_MAX,511
1779845444934836,TO_MIN,102
1779845445935726,TO_MAX,511
1779845446936438,TO_MIN,102
1779845447937148,TO_MAX,511
1779845448937870,STILL_PHASE_START,307
1779845453938779,MOTION_PHASE_START,0
1779845453938825,TO_MAX,511
1779845454939889,TO_MIN,102
1779845455940621,TO_MAX,511
1779845456941531,TO_MIN,102
1779845457942443,TO_MAX,511
1779845458943161,STILL_PHASE_START,307
1779845463944067,MOTION_PHASE_START,0
1779845463944112,TO_MAX,511
1779845464944817,TO_MIN,102
1779845465945718,TO_MAX,511
1779845466946796,TO_MIN,102
1779845467947866,TO_MAX,511
1779845468948816,STILL_PHASE_START,307
1779845473949542,MOTION_PHASE_START,0
1779845473949588,TO_MAX,511
1779845474950476,TO_MIN,102
1779845475951738,TO_MAX,511
1779845476952891,TO_MIN,102
1779845477953984,TO_MAX,511
1779845478955070,STILL_PHASE_START,307
1779845483956156,MOTION_PHASE_START,0
1779845483956195,TO_MAX,511
1779845484957079,TO_MIN,102
1779845485957983,TO_MAX,511
1779845486959100,TO_MIN,102
1779845487960013,TO_MAX,511
1779845488960930,STILL_PHASE_START,307
1779845493961675,MOTION_PHASE_START,0
1779845493961722,TO_MAX,511
1779845494962608,TO_MIN,102
1779845495963512,TO_MAX,511
1779845496964424,TO_MIN,102
1779845497965148,TO_MAX,511
1779845498965883,STILL_PHASE_START,307
1779845503966608,MOTION_PHASE_START,0
1779845503966644,TO_MAX,511
1779845504967697,TO_MIN,102
1779845505968757,TO_MAX,511
1779845506969892,TO_MIN,102
1779845507970969,TO_MAX,511
1779845508972036,STILL_PHASE_START,307
1779845513973112,MOTION_PHASE_START,0
1779845513973161,TO_MAX,511
1779845514973873,TO_MIN,102
1779845515974949,TO_MAX,511
1779845516975857,TO_MIN,102
1779845517976763,TO_MAX,511
1779845518977671,STILL_PHASE_START,307
1779845523978584,MOTION_PHASE_START,0
1779845523978625,TO_MAX,511
1779845524979697,TO_MIN,102
1779845525980959,TO_MAX,511
1779845526982050,TO_MIN,102
1779845527983191,TO_MAX,511
1779845528984097,STILL_PHASE_START,307
1779845533985191,MOTION_PHASE_START,0
1779845533985228,TO_MAX,511
1779845534986471,TO_MIN,102
1779845535987381,TO_MAX,511
1779845536988107,TO_MIN,102
1779845537989014,TO_MAX,511
1779845538989928,STILL_PHASE_START,307
1779845543991029,MOTION_PHASE_START,0
1779845543991097,TO_MAX,511
1779845544991986,TO_MIN,102
1779845545992900,TO_MAX,511
1779845546993809,TO_MIN,102
1779845547994715,TO_MAX,511
1779845548995615,STILL_PHASE_START,307
1779845553996347,MOTION_PHASE_START,0
1779845553996383,TO_MAX,511
1779845554997256,TO_MIN,102
1779845555998251,TO_MAX,511
1779845556998961,TO_MIN,102
1779845557999666,TO_MAX,511
1779845559000735,STILL_PHASE_START,307
1779845564001809,MOTION_PHASE_START,0
1779845564001855,TO_MAX,511
1779845565002924,TO_MIN,102
1779845566004008,TO_MAX,511
1779845567004911,TO_MIN,102
1779845568005993,TO_MAX,511
1779845569006892,STILL_PHASE_START,307
1779845574007983,MOTION_PHASE_START,0
1779845574008023,TO_MAX,511
1779845575008899,TO_MIN,102
1779845576009615,TO_MAX,511
1779845577010327,TO_MIN,102
1779845578011411,TO_MAX,511
