Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.005344180,0,0,1
0.006724800,0,0,0
0.023760320,0,0,1
0.025140980,0,0,0
0.042177980,0,0,1
0.043558300,0,0,0
0.060595520,0,0,1
0.061975900,0,0,0
0.079011380,0,0,1
0.080391720,0,0,0
0.097427460,0,0,1
0.098807680,0,0,0
0.115843660,0,0,1
0.117224180,0,0,0
0.134259360,0,0,1
0.135639640,0,0,0
0.152677880,0,0,1
0.154058100,0,0,0
0.171093720,0,0,1
0.172473960,0,0,0
0.189509220,0,0,1
0.190889560,0,0,0
0.207926160,0,0,1
0.209306340,0,0,0
0.226343880,0,0,1
0.227724100,0,0,0
0.244760340,0,0,1
0.246140620,0,0,0
0.263177960,0,0,1
0.264558580,0,0,0
0.281594480,0,0,1
0.282975100,0,0,0
0.300012180,0,0,1
0.301392740,0,0,0
0.318428180,0,0,1
0.319808360,0,0,0
0.336844640,0,0,1
0.338224980,0,0,0
0.355259900,0,0,1
0.356640400,0,0,0
0.373676160,0,0,1
0.375056680,0,0,0
0.392092720,0,0,1
0.393473320,0,0,0
0.410508740,0,0,1
0.411888980,0,0,0
0.428924300,0,0,1
0.430304500,0,0,0
0.447340860,0,0,1
0.448721440,0,0,0
0.465757820,0,0,1
0.467138080,0,0,0
0.484173160,0,0,1
0.485553720,0,0,0
0.502590840,0,0,1
0.503971360,0,0,0
0.521006400,0,0,1
0.522386860,0,0,0
0.539420780,0,0,1
0.540801000,0,0,0
0.557836580,0,0,1
0.559216740,0,0,0
0.576253360,0,0,1
0.577633580,0,0,0
0.594668820,0,0,1
0.596049020,0,0,0
0.613081800,0,0,1
0.614462180,0,0,0
0.631498800,0,0,1
0.632879100,0,0,0
0.649914340,0,0,1
0.651294680,0,0,0
0.668330660,0,0,1
0.669711240,0,0,0
0.686747260,0,0,1
0.688127880,0,0,0
0.705163180,0,0,1
0.706543780,0,0,0
0.723579800,0,0,1
0.724960240,0,0,0
0.741994280,0,0,1
0.743374440,0,0,0
0.760409280,0,0,1
0.761789840,0,0,0
0.778825620,0,0,1
0.780206160,0,0,0
0.797242280,0,0,1
0.798622540,0,0,0
0.815657980,0,0,1
0.817038620,0,0,0
0.834075980,0,0,1
0.835456300,0,0,0
0.852491600,0,0,1
0.853872220,0,0,0
0.870909680,0,0,1
0.872290280,0,0,0
0.889326100,0,0,1
0.890706360,0,0,0
0.907741180,0,0,1
0.909121700,0,0,0
0.926158400,0,0,1
0.927539020,0,0,0
0.944575020,0,0,1
0.945955600,0,0,0
0.962992560,0,0,1
0.964373020,0,0,0
0.981410100,0,0,1
0.982790520,0,0,0
0.999826780,0,0,1
1.001207360,0,0,0
1.018244220,0,0,1
1.019624800,0,0,0
1.036661400,0,0,1
1.038041700,0,0,0
1.055078340,0,0,1
1.056458960,0,0,0
1.070201300,0,1,0
1.073496400,0,1,1
1.074876980,0,1,0
1.080276200,0,0,0
1.091914660,0,0,1
1.093294900,0,0,0
1.110331080,0,0,1
1.111711680,0,0,0
1.128748640,0,0,1
1.130129320,0,0,0
1.147165520,0,0,1
1.148546080,0,0,0
1.165581620,0,0,1
1.166962280,0,0,0
1.183998260,0,0,1
1.185378780,0,0,0
1.202414220,0,0,1
1.203794520,0,0,0
1.220831640,0,0,1
1.222212300,0,0,0
1.239248160,0,0,1
1.240628500,0,0,0
1.257666700,0,0,1
1.259047340,0,0,0
1.276083760,0,0,1
1.277464260,0,0,0
1.294500180,0,0,1
1.295880760,0,0,0
1.312917660,0,0,1
1.314298140,0,0,0
1.331333980,0,0,1
1.332714580,0,0,0
1.349751480,0,0,1
1.351132180,0,0,0
1.368168740,0,0,1
1.369549040,0,0,0
1.386586700,0,0,1
1.387967120,0,0,0
1.405003500,0,0,1
1.406384160,0,0,0
1.423421400,0,0,1
1.424802020,0,0,0
1.441838120,0,0,1
1.443218720,0,0,0
1.460253940,0,0,1
1.461634340,0,0,0
1.478670300,0,0,1
1.480050820,0,0,0
1.497087800,0,0,1
1.498468100,0,0,0
1.515505700,0,0,1
1.516886340,0,0,0
1.533923600,0,0,1
1.535304120,0,0,0
1.552339560,0,0,1
1.553720240,0,0,0
1.570758020,0,0,1
1.572138500,0,0,0
1.589175720,0,0,1
1.590556380,0,0,0
1.607594140,0,0,1
1.608974820,0,0,0
1.626012020,0,0,1
1.627392500,0,0,0
1.644430480,0,0,1
1.645811260,0,0,0
1.662848600,0,0,1
1.664228840,0,0,0
1.681263660,0,0,1
1.682644300,0,0,0
1.699681320,0,0,1
1.701061560,0,0,0
1.718098160,0,0,1
1.719478760,0,0,0
1.736515620,0,0,1
1.737896200,0,0,0
1.754932320,0,0,1
1.756312920,0,0,0
1.773352020,0,0,1
1.774732440,0,0,0
1.791768460,0,0,1
1.793148720,0,0,0
1.810185480,0,0,1
1.811566000,0,0,0
1.828603520,0,0,1
1.829984100,0,0,0
1.847018840,0,0,1
1.848399140,0,0,0
1.865433940,0,0,1
1.866814500,0,0,0
1.883851460,0,0,1
1.885231900,0,0,0
1.902268620,0,0,1
1.903649140,0,0,0
1.920685920,0,0,1
1.922066520,0,0,0
1.939103960,0,0,1
1.940484420,0,0,0
1.957521640,0,0,1
1.958902000,0,0,0
1.975940420,0,0,1
1.977321080,0,0,0
1.994358520,0,0,1
1.995739160,0,0,0
2.012776480,0,0,1
2.014157120,0,0,0
2.031192500,0,0,1
2.032572860,0,0,0
2.049609800,0,0,1
2.050990080,0,0,0
2.068027220,0,0,1
2.069407800,0,0,0
2.086444740,0,0,1
2.087825400,0,0,0
2.104863360,0,0,1
2.106243960,0,0,0
2.123279620,0,0,1
2.124660240,0,0,0
2.141697360,0,0,1
2.143077920,0,0,0
2.160114380,0,0,1
2.161494640,0,0,0
2.178532220,0,0,1
2.179912920,0,0,0
2.196950340,0,0,1
2.198331080,0,0,0
2.215367500,0,0,1
2.216747720,0,0,0
2.233782920,0,0,1
2.235163400,0,0,0
2.251857600,1,0,0
2.251931200,0,0,0
2.252199100,0,0,1
2.253579280,0,0,0
2.256568440,1,0,0
2.256642000,0,0,0
2.261278760,1,0,0
2.261352340,0,0,0
2.265989380,1,0,0
2.266062980,0,0,0
2.270615960,0,0,1
2.270699640,1,0,1
2.270773220,0,0,1
2.271996540,0,0,0
2.275410380,1,0,0
2.275483980,0,0,0
2.280120800,1,0,0
2.280194420,0,0,0
2.284830760,1,0,0
2.284904320,0,0,0
2.289034100,0,0,1
2.289541420,1,0,1
2.289615040,0,0,1
2.290414680,0,0,0
2.294251920,1,0,0
2.294325540,0,0,0
2.298962300,1,0,0
2.299035920,0,0,0
2.303673280,1,0,0
2.303746880,0,0,0
2.307452520,0,0,1
2.308382700,1,0,1
2.308456300,0,0,1
2.308833120,0,0,0
2.313094460,1,0,0
2.313168060,0,0,0
2.317804080,1,0,0
2.317877640,0,0,0
2.322513580,1,0,0
2.322587180,0,0,0
2.325870960,0,0,1
2.327224440,1,0,1
2.327251540,1,0,0
2.327298040,0,0,0
2.331934840,1,0,0
2.332008400,0,0,0
2.336644680,1,0,0
2.336718280,0,0,0
2.341354580,1,0,0
2.341428200,0,0,0
2.344287700,0,0,1
2.345668260,0,0,0
2.346064460,1,0,0
2.346138060,0,0,0
2.350774700,1,0,0
2.350848300,0,0,0
2.355485100,1,0,0
2.355558700,0,0,0
2.360195040,1,0,0
2.360268640,0,0,0
2.362702780,0,0,1
2.364083400,0,0,0
2.364905580,1,0,0
2.364979180,0,0,0
2.369616680,1,0,0
2.369690280,0,0,0
2.374326220,1,0,0
2.374399760,0,0,0
2.379036780,1,0,0
2.379110400,0,0,0
2.381121600,0,0,1
2.382502120,0,0,0
2.383747980,1,0,0
2.383821600,0,0,0
2.388459760,1,0,0
2.388533340,0,0,0
2.388533780,1,0,0
2.388533800,0,0,0
2.393170000,1,0,0
2.393243600,0,0,0
2.397880640,1,0,0
2.397954260,0,0,0
2.399536600,0,0,1
2.400917180,0,0,0
2.402590900,1,0,0
2.402664440,0,0,0
2.407301060,1,0,0
2.407374620,0,0,0
2.412012060,1,0,0
2.412085680,0,0,0
2.416722500,1,0,0
2.416796060,0,0,0
2.417952580,0,0,1
2.419332860,0,0,0
2.421432680,1,0,0
2.421506280,0,0,0
2.426143380,1,0,0
2.426216980,0,0,0
2.430853440,1,0,0
2.430926980,0,0,0
2.435563340,1,0,0
2.435636940,0,0,0
2.436369280,0,0,1
2.437749900,0,0,0
2.440273580,1,0,0
2.440347220,0,0,0
2.444984080,1,0,0
2.445057680,0,0,0
2.449694700,1,0,0
2.449768280,0,0,0
2.454404960,1,0,0
2.454478560,0,0,0
2.454787320,0,0,1
2.456168040,0,0,0
2.459115220,1,0,0
2.459188820,0,0,0
2.463825120,1,0,0
2.463898700,0,0,0
2.468534020,1,0,0
2.468607620,0,0,0
2.473204840,0,0,1
2.473244700,1,0,1
2.473318300,0,0,1
2.474585240,0,0,0
2.477404700,0,0,1
2.477955580,1,0,1
2.478029180,0,0,1
2.478785360,0,0,0
2.482666380,1,0,0
2.482739980,0,0,0
2.487378080,1,0,0
2.487451640,0,0,0
2.492088400,1,0,0
2.492161980,0,0,0
2.495821060,0,0,1
2.496798660,1,0,1
2.496872240,0,0,1
2.497201500,0,0,0
2.501509000,1,0,0
2.501582600,0,0,0
2.506219500,1,0,0
2.506293080,0,0,0
2.510929660,1,0,0
2.511003240,0,0,0
2.514238220,0,0,1
2.515618500,0,0,0
2.515639420,1,0,0
2.515713000,0,0,0
2.520348860,1,0,0
2.520422440,0,0,0
2.525057240,1,0,0
2.525130800,0,0,0
2.529766360,1,0,0
2.529839960,0,0,0
2.532653760,0,0,1
2.534034340,0,0,0
2.534475060,1,0,0
2.534548640,0,0,0
2.539182860,1,0,0
2.539256400,0,0,0
2.543890820,1,0,0
2.543964380,0,0,0
2.543964680,1,0,0
2.543964700,0,0,0
2.548600000,1,0,0
2.548673560,0,0,0
2.551068540,0,0,1
2.552448720,0,0,0
2.553309360,1,0,0
2.553382900,0,0,0
2.558018160,1,0,0
2.558091740,0,0,0
2.562726740,1,0,0
2.562800340,0,0,0
2.567436460,1,0,0
2.567510020,0,0,0
2.569485500,0,0,1
2.570866120,0,0,0
2.572145320,1,0,0
2.572218860,0,0,0
2.576853440,1,0,0
2.576927000,0,0,0
2.581561880,1,0,0
2.581635460,0,0,0
2.586271260,1,0,0
2.586344840,0,0,0
2.587903340,0,0,1
2.589283940,0,0,0
2.590981620,1,0,0
2.591055220,0,0,0
2.595690500,1,0,0
2.595764140,0,0,0
2.600400300,1,0,0
2.600473880,0,0,0
2.605111080,1,0,0
2.605184660,0,0,0
2.606321300,0,0,1
2.607701920,0,0,0
2.609821600,1,0,0
2.609895140,0,0,0
2.614530860,1,0,0
2.614604440,0,0,0
2.619240100,1,0,0
2.619313640,0,0,0
2.623949640,1,0,0
2.624023200,0,0,0
2.624738880,0,0,1
2.626119520,0,0,0
2.628658940,1,0,0
2.628732480,0,0,0
2.633367580,1,0,0
2.633441180,0,0,0
2.638076540,1,0,0
2.638150100,0,0,0
2.642785260,1,0,0
2.642858820,0,0,0
2.643156200,0,0,1
2.644536840,0,0,0
2.647493700,1,0,0
2.647567240,0,0,0
2.652201680,1,0,0
2.652275240,0,0,0
2.656909900,1,0,0
2.656983460,0,0,0
2.661573920,0,0,1
2.661618500,1,0,1
2.661692040,0,0,1
2.662954600,0,0,0
2.666327420,1,0,0
2.666400980,0,0,0
2.671036780,1,0,0
2.671110340,0,0,0
2.675746620,1,0,0
2.675820200,0,0,0
2.679990380,0,0,1
2.680456840,1,0,1
2.680530380,0,0,1
2.682288320,0,0,0
2.685166140,1,0,0
2.685239700,0,0,0
2.689874960,1,0,0
2.689948520,0,0,0
2.694584020,1,0,0
2.694657620,0,0,0
2.698409100,0,0,1
2.699293160,1,0,1
2.699366740,0,0,1
2.700706960,0,0,0
2.704001420,1,0,0
2.704074960,0,0,0
2.708710160,1,0,0
2.708783720,0,0,0
2.713418600,1,0,0
2.713492160,0,0,0
2.716827140,0,0,1
2.718127580,1,0,1
2.718201160,0,0,1
2.719125080,0,0,0
2.722836860,1,0,0
2.722910440,0,0,0
2.727545500,1,0,0
2.727619080,0,0,0
2.732254820,1,0,0
2.732328380,0,0,0
2.735245420,0,0,1
2.736963320,1,0,1
2.737036880,0,0,1
2.737543180,0,0,0
2.741671820,1,0,0
2.741745360,0,0,0
2.746381080,1,0,0
2.746454640,0,0,0
2.751090060,1,0,0
2.751163580,0,0,0
2.753662080,0,0,1
2.755799460,1,0,1
2.755873000,0,0,1
2.755960080,0,0,0
2.760507840,1,0,0
2.760581400,0,0,0
2.765217060,1,0,0
2.765290620,0,0,0
2.769925900,1,0,0
2.769999460,0,0,0
2.772078840,0,0,1
2.774376240,0,0,0
2.774635120,1,0,0
2.774708660,0,0,0
2.779344260,1,0,0
2.779417840,0,0,0
2.784054100,1,0,0
2.784127680,0,0,0
2.788763420,1,0,0
2.788836980,0,0,0
2.790495320,0,0,1
2.792793260,0,0,0
2.793472940,1,0,0
2.793546480,0,0,0
2.798183120,1,0,0
2.798256700,0,0,0
2.802893160,1,0,0
2.802966740,0,0,0
2.807601880,1,0,0
2.807675440,0,0,0
2.808914220,0,0,1
2.811212200,0,0,0
2.812311320,1,0,0
2.812384860,0,0,0
2.817020200,1,0,0
2.817093760,0,0,0
2.821729540,1,0,0
2.821803120,0,0,0
2.826438420,1,0,0
2.826511960,0,0,0
2.827331780,0,0,1
2.829629440,0,0,0
2.831147000,1,0,0
2.831220560,0,0,0
2.835856100,1,0,0
2.835929680,0,0,0
2.840565220,1,0,0
2.840638780,0,0,0
2.845273840,1,0,0
2.845347400,0,0,0
2.845748720,0,0,1
2.848046760,0,0,0
2.849983340,1,0,0
2.850056920,0,0,0
2.854693080,1,0,0
2.854766660,0,0,0
2.859402120,1,0,0
2.859475720,0,0,0
2.864111200,1,0,0
2.864167740,1,0,1
2.864184780,0,0,1
2.866465860,0,0,0
2.868820340,1,0,0
2.868893880,0,0,0
2.873528660,1,0,0
2.873602220,0,0,0
2.878237360,1,0,0
2.878310900,0,0,0
2.882585860,0,0,1
2.882947200,1,0,1
2.883020780,0,0,1
2.884883700,0,0,0
2.887656100,1,0,0
2.887729680,0,0,0
2.892365340,1,0,0
2.892438940,0,0,0
2.897073960,1,0,0
2.897147540,0,0,0
2.901003680,0,0,1
2.901782840,1,0,1
2.901856440,0,0,1
2.903301260,0,0,0
2.906491340,1,0,0
2.906564880,0,0,0
2.911199620,1,0,0
2.911273180,0,0,0
2.915908160,1,0,0
2.915981700,0,0,0
2.919421060,0,0,1
2.920616020,1,0,1
2.920689580,0,0,1
2.921718740,0,0,0
2.925324100,1,0,0
2.925397660,0,0,0
2.930033400,1,0,0
2.930106960,0,0,0
2.934741860,1,0,0
2.934815460,0,0,0
2.937838760,0,0,1
2.939450900,1,0,1
2.939524460,0,0,1
2.940136560,0,0,0
2.944159640,1,0,0
2.944233160,0,0,0
2.948867620,1,0,0
2.948941160,0,0,0
2.953575960,1,0,0
2.953649520,0,0,0
2.956256340,0,0,1
2.958284960,1,0,1
2.958358540,0,0,1
2.958554440,0,0,0
2.962993040,1,0,0
2.963066620,0,0,0
2.967702560,1,0,0
2.967776160,0,0,0
2.972411940,1,0,0
2.972485480,0,0,0
2.974674380,0,0,1
2.976971840,0,0,0
2.977120880,1,0,0
2.977194460,0,0,0
2.981829980,1,0,0
2.981903560,0,0,0
2.986539440,1,0,0
2.986613000,0,0,0
2.991248740,1,0,0
2.991322320,0,0,0
2.993089320,0,0,1
2.995387160,0,0,0
2.995958040,1,0,0
2.996031640,0,0,0
3.000667680,1,0,0
3.000741280,0,0,0
3.001014080,0,1,0
3.001018400,0,0,0
3.005377580,1,0,0
3.005451160,0,0,0
3.010086220,1,0,0
3.010159760,0,0,0
3.011505360,0,0,1
3.013803340,0,0,0
3.014795360,1,0,0
3.014868920,0,0,0
3.019503980,1,0,0
3.019577520,0,0,0
3.024213140,1,0,0
3.024286740,0,0,0
3.028922800,1,0,0
3.028996340,0,0,0
3.029924420,0,0,1
3.032222400,0,0,0
3.033631820,1,0,0
3.033705380,0,0,0
3.038340160,1,0,0
3.038413720,0,0,0
3.043048560,1,0,0
3.043122120,0,0,0
3.047756800,1,0,0
3.047830360,0,0,0
3.048340840,0,0,1
3.050638080,0,0,0
3.052465580,1,0,0
3.052539100,0,0,0
3.057174040,1,0,0
3.057247580,0,0,0
3.061883280,1,0,0
