trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.78692914,3.13269102,3.13381434,1123.3199999995945,True,
1,motion_to_still,7.8064616,9.48808244,9.48942822,1345.7800000011844,True,
2,still_to_motion,12.80750854,13.01863708,13.02004514,1408.0600000010436,True,
3,motion_to_still,17.80849632,19.37401702,19.37533832,1321.3000000007469,True,
4,still_to_motion,22.80967792,22.90463252,22.90589952,1266.9999999985748,True,
5,motion_to_still,27.81081254,29.25968718,29.26103158,1344.4000000006895,True,
6,still_to_motion,32.81179642,33.49623478,33.49759956,1364.7799999958465,True,
7,motion_to_still,37.81273872,39.14633246,39.14766134,1328.8799999955359,True,
8,still_to_motion,42.81370564,43.3827881,43.38407982,1291.7199999975537,True,
9,motion_to_still,47.81481776,49.7376939,49.7389694,1275.500000005536,True,
10,still_to_motion,52.81595076,53.26802912,53.2693871,1357.9800000016462,True,
11,motion_to_still,57.81702792,59.62222564,59.62364808,1422.4399999989146,True,
12,still_to_motion,62.8181613,63.15255762,63.1539359,1378.2799999972895,True,
13,motion_to_still,67.81928474,69.50855588,69.50994504,1389.1600000022208,True,
14,still_to_motion,72.82044956,73.03949414,73.04094644,1452.2999999968533,True,
15,motion_to_still,77.83986956,79.39414518,79.39552618,1381.0000000091804,True,
16,still_to_motion,82.84079884,82.924608,82.92605558,1447.5799999900119,True,
17,motion_to_still,87.84209784,89.27991494,89.28129008,1375.140000007491,True,
18,still_to_motion,92.8432618,93.5164484,93.51776606,1317.6599999979999,True,
19,motion_to_still,97.84440584,99.87215434,99.87344892,1294.5800000068175,True,
20,still_to_motion,102.8455858,103.40284804,103.40417914,1331.1000000015838,True,
21,motion_to_still,107.84679732,109.05142296,109.0527504,1327.439999997182,True,
22,still_to_motion,112.84792146,113.28778386,113.28918178,1397.920000002273,True,
23,motion_to_still,117.84909018,119.64339238,119.64482176,1429.3800000046986,True,
24,still_to_motion,122.85054448,123.17400832,123.17538476,1376.4400000013666,True,
25,motion_to_still,127.85183794,129.52881098,129.53017202,1361.0400000061418,True,
26,still_to_motion,132.85315268,133.05933762,133.0607198,1382.1799999789164,True,
27,motion_to_still,137.85475494,139.41420938,139.41562746,1418.0800000076488,True,
28,still_to_motion,142.85635546,142.94481042,142.94607274,1262.319999995043,True,
29,motion_to_still,147.8579133,149.30024374,149.3016319,1388.159999976324,True,
30,still_to_motion,152.85934034,153.53662866,153.53797412,1345.4600000102346,True,
31,motion_to_still,157.86087052,159.89155552,159.89280258,1247.059999997191,True,
32,still_to_motion,162.86225648,163.42213938,163.42343086,1291.4799999919069,True,
33,motion_to_still,167.881856,169.77677736,169.7782952,1517.8399999911107,True,
34,still_to_motion,172.8829806,173.30742264,173.3087803,1357.6599999964856,True,
35,motion_to_still,177.88412094,179.66259904,179.6640031,1404.059999998708,True,
36,still_to_motion,182.88542304,183.19298546,183.19432352,1338.0600000232334,True,
37,motion_to_still,187.88686138,189.54847756,189.54976028,1282.719999977644,True,
38,still_to_motion,192.88836628,193.07984806,193.08122736,1379.3000000248412,True,
39,motion_to_still,197.88947396,199.4348648,199.4364565,1591.6999999774362,True,
40,still_to_motion,202.89056522,202.9650697,202.9666409,1571.200000000772,True,
41,motion_to_still,207.89182924,209.31970336,209.3210435,1340.1399999963814,True,
42,still_to_motion,212.89304968,213.5561361,213.5574664,1330.3000000064458,True,
43,motion_to_still,217.89441626,219.91131972,219.91260274,1283.020000016677,True,
44,still_to_motion,222.89583308,223.4425185,223.44383142,1312.9200000037144,True,
45,motion_to_still,227.89740552,229.79751868,229.79877416,1255.479999997533,True,
46,still_to_motion,232.8990893,233.32777248,233.32907448,1302.0000000096843,True,
47,motion_to_still,237.90082876,239.68170256,239.68302438,1321.8200000153502,True,
48,still_to_motion,242.90248636,243.21180648,243.21332642,1519.9399999801244,True,
49,motion_to_still,247.90409006,249.56639776,249.56794346,1545.7000000083099,True,
50,still_to_motion,252.9057621,253.0967408,253.09807472,1333.920000007538,True,
51,motion_to_still,257.9073924,259.45161324,259.4529693,1356.0600000346312,True,
52,still_to_motion,262.9090538,262.98196566,262.983323,1357.3399999700086,True,
53,motion_to_still,267.9289961,269.3372332,269.33855752,1324.3199999806166,True,
54,still_to_motion,272.9123213,273.57439192,273.57569042,1298.500000018521,True,
55,motion_to_still,277.93252752,279.92912106,279.9305502,1429.1400000274734,True,
56,still_to_motion,282.93432574,283.45924886,283.46081492,1566.060000016023,True,
57,motion_to_still,287.9361666,289.81421914,289.8157978,1578.6600000069484,True,
58,still_to_motion,292.93794492,293.34473756,293.34608122,1343.6599999749888,True,
59,motion_to_still,297.93967902,298.99317066,298.99445564,1284.9800000367395,True,
