Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.008595900,0,0,1
0.009978140,0,0,0
0.027033660,0,0,1
0.028415840,0,0,0
0.045469760,0,0,1
0.046851580,0,0,0
0.063906400,0,0,1
0.065288280,0,0,0
0.082342940,0,0,1
0.083724920,0,0,0
0.100781600,0,0,1
0.102163480,0,0,0
0.119219600,0,0,1
0.120601660,0,0,0
0.137657660,0,0,1
0.139039860,0,0,0
0.156094840,0,0,1
0.157477040,0,0,0
0.174534000,0,0,1
0.175916160,0,0,0
0.192970480,0,0,1
0.194352580,0,0,0
0.211407640,0,0,1
0.212789420,0,0,0
0.229845980,0,0,1
0.231227820,0,0,0
0.248284080,0,0,1
0.249666280,0,0,0
0.266721520,0,0,1
0.268103340,0,0,0
0.285158920,0,0,1
0.286541060,0,0,0
0.303596080,0,0,1
0.304978140,0,0,0
0.322031920,0,0,1
0.323414040,0,0,0
0.340470880,0,0,1
0.341852740,0,0,0
0.358908560,0,0,1
0.360290720,0,0,0
0.377346080,0,0,1
0.378728040,0,0,0
0.395783580,0,0,1
0.397165340,0,0,0
0.414220520,0,0,1
0.415602320,0,0,0
0.432657720,0,0,1
0.434039540,0,0,0
0.451095340,0,0,1
0.452477500,0,0,0
0.469532860,0,0,1
0.470914900,0,0,0
0.487972080,0,0,1
0.489354280,0,0,0
0.506409880,0,0,1
0.507792160,0,0,0
0.524847200,0,0,1
0.526229360,0,0,0
0.543284540,0,0,1
0.544666700,0,0,0
0.561722420,0,0,1
0.563104360,0,0,0
0.580161360,0,0,1
0.581543580,0,0,0
0.598599520,0,0,1
0.599981720,0,0,0
0.617037020,0,0,1
0.618419100,0,0,0
0.635474620,0,0,1
0.636856800,0,0,0
0.653912120,0,0,1
0.655294320,0,0,0
0.672350460,0,0,1
0.673732280,0,0,0
0.690788940,0,0,1
0.692171160,0,0,0
0.709227920,0,0,1
0.710610180,0,0,0
0.727665820,0,0,1
0.729047700,0,0,0
0.746104320,0,0,1
0.747486120,0,0,0
0.764542880,0,0,1
0.765924920,0,0,0
0.782979380,0,0,1
0.784361320,0,0,0
0.801418140,0,0,1
0.802800360,0,0,0
0.819858000,0,0,1
0.821239980,0,0,0
0.838297100,0,0,1
0.839679060,0,0,0
0.856735300,0,0,1
0.858117480,0,0,0
0.863244980,0,1,0
0.873325460,0,0,0
0.875171900,0,0,1
0.876553860,0,0,0
0.893610080,0,0,1
0.894992300,0,0,0
0.912047620,0,0,1
0.913429800,0,0,0
0.930485740,0,0,1
0.931867920,0,0,0
0.948924260,0,0,1
0.950306120,0,0,0
0.967360960,0,0,1
0.968742780,0,0,0
0.985799540,0,0,1
0.987181540,0,0,0
1.004237000,0,0,1
1.005619180,0,0,0
1.022675780,0,0,1
1.024058000,0,0,0
1.041115740,0,0,1
1.042497940,0,0,0
1.059554160,0,0,1
1.060936020,0,0,0
1.077991160,0,0,1
1.079373460,0,0,0
1.096429400,0,0,1
1.097811540,0,0,0
1.114866760,0,0,1
1.116248960,0,0,0
1.133304840,0,0,1
1.134686680,0,0,0
1.151741720,0,0,1
1.153123660,0,0,0
1.170179200,0,0,1
1.171561400,0,0,0
1.188619620,0,0,1
1.190001860,0,0,0
1.207059720,0,0,1
1.208441660,0,0,0
1.225497680,0,0,1
1.226879880,0,0,0
1.243936660,0,0,1
1.245318820,0,0,0
1.262376620,0,0,1
1.263758500,0,0,0
1.280815440,0,0,1
1.282197600,0,0,0
1.299254240,0,0,1
1.300636140,0,0,0
1.317691560,0,0,1
1.319073780,0,0,0
1.336130540,0,0,1
1.337512420,0,0,0
1.354567680,0,0,1
1.355949900,0,0,0
1.373006520,0,0,1
1.374388620,0,0,0
1.391444000,0,0,1
1.392825960,0,0,0
1.409882880,0,0,1
1.411264720,0,0,0
1.428319720,0,0,1
1.429701560,0,0,0
1.446757580,0,0,1
1.448139700,0,0,0
1.465196080,0,0,1
1.466578260,0,0,0
1.483635380,0,0,1
1.485017520,0,0,0
1.502073600,0,0,1
1.503455720,0,0,0
1.520510740,0,0,1
1.521892940,0,0,0
1.538949340,0,0,1
1.540331480,0,0,0
1.557388220,0,0,1
1.558770360,0,0,0
1.575825420,0,0,1
1.577207560,0,0,0
1.594264380,0,0,1
1.595646520,0,0,0
1.612700960,0,0,1
1.614082780,0,0,0
1.631138100,0,0,1
1.632520240,0,0,0
1.649577620,0,0,1
1.650959780,0,0,0
1.668014100,0,0,1
1.669396160,0,0,0
1.686451720,0,0,1
1.687833520,0,0,0
1.704890820,0,0,1
1.706273100,0,0,0
1.723329780,0,0,1
1.724711720,0,0,0
1.737645560,0,0,1
1.739027840,0,0,0
1.756083640,0,0,1
1.757465720,0,0,0
1.774521200,0,0,1
1.775903060,0,0,0
1.792957520,0,0,1
1.794339680,0,0,0
1.811394480,0,0,1
1.812776300,0,0,0
1.829829380,0,0,1
1.831211500,0,0,0
1.848266760,0,0,1
1.849648820,0,0,0
1.866703400,0,0,1
1.868085200,0,0,0
1.885139620,0,0,1
1.886521600,0,0,0
1.903578140,0,0,1
1.904960220,0,0,0
1.922013800,0,0,1
1.923395480,0,0,0
1.940449140,0,0,1
1.942749460,0,0,0
1.958886360,0,0,1
1.961186780,0,0,0
1.977322680,0,0,1
1.979622540,0,0,0
1.995759020,0,0,1
1.998059400,0,0,0
2.014195640,0,0,1
2.016495540,0,0,0
2.032632440,0,0,1
2.034932820,0,0,0
2.051069820,0,0,1
2.053370260,0,0,0
2.069506320,0,0,1
2.071806680,0,0,0
2.087943780,0,0,1
2.090243800,0,0,0
2.106381000,0,0,1
2.108681380,0,0,0
2.124818300,0,0,1
2.127118220,0,0,0
2.143256000,0,0,1
2.145556180,0,0,0
2.161691820,0,0,1
2.163992260,0,0,0
2.180128360,0,0,1
2.182428580,0,0,0
2.198564540,0,0,1
2.200864540,0,0,0
2.217001840,0,0,1
2.219302040,0,0,0
2.235439140,0,0,1
2.237739320,0,0,0
2.253873860,0,0,1
2.256173760,0,0,0
2.272310500,0,0,1
2.274610680,0,0,0
2.279788720,1,0,0
2.280062940,1,1,0
2.280066160,1,0,0
2.288800700,0,0,0
2.290747140,0,0,1
2.293047220,0,0,0
2.309183940,0,0,1
2.311484040,0,0,0
2.327620440,0,0,1
2.329920400,0,0,0
2.346057900,0,0,1
2.348358460,0,0,0
2.364495540,0,0,1
2.366795960,0,0,0
2.382934220,0,0,1
2.385234500,0,0,0
2.401371100,0,0,1
2.403671580,0,0,0
2.419809020,0,0,1
2.422109540,0,0,0
2.438247660,0,0,1
2.440547760,0,0,0
2.456683420,0,0,1
2.458983320,0,0,0
2.475118900,0,0,1
2.477418940,0,0,0
2.493556420,0,0,1
2.495856820,0,0,0
