# servo_sweep log
# mode=burst duration=300 min_ticks=102 max_ticks=511 center_ticks=307
# motion_ms=5000 still_ms=5000 burst_period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779849495608318,START,307
1779849495809140,MOTION_PHASE_START,0
1779849495809190,TO_MAX,511
1779849496810313,TO_MIN,102
1779849497811443,TO_MAX,511
1779849498812611,TO_MIN,102
1779849499813550,TO_MAX,511
1779849500814310,STILL_PHASE_START,307
1779849505815094,MOTION_PHASE_START,0
1779849505815154,TO_MAX,511
1779849506815880,TO_MIN,102
1779849507816627,TO_MAX,511
1779849508817370,TO_MIN,102
1779849509818101,TO_MAX,511
1779849510818873,STILL_PHASE_START,307
1779849515819660,MOTION_PHASE_START,0
1779849515819717,TO_MAX,511
1779849516820474,TO_MIN,102
1779849517821259,TO_MAX,511
1779849518822024,TO_MIN,102
1779849519822792,TO_MAX,511
1779849520823562,STILL_PHASE_START,307
1779849525824351,MOTION_PHASE_START,0
1779849525824404,TO_MAX,511
1779849526825132,TO_MIN,102
1779849527825894,TO_MAX,511
1779849528826658,TO_MIN,102
1779849529827426,TO_MAX,511
1779849530828187,STILL_PHASE_START,307
1779849535828942,MOTION_PHASE_START,0
1779849535829000,TO_MAX,511
1779849536829736,TO_MIN,102
1779849537830519,TO_MAX,511
1779849538831312,TO_MIN,102
1779849539832089,TO_MAX,511
1779849540832868,STILL_PHASE_START,307
1779849545833650,MOTION_PHASE_START,0
1779849545833710,TO_MAX,511
1779849546834449,TO_MIN,102
1779849547835222,TO_MAX,511
1779849548835995,TO_MIN,102
1779849549836757,TO_MAX,511
1779849550837518,STILL_PHASE_START,307
1779849555838284,MOTION_PHASE_START,0
1779849555838328,TO_MAX,511
1779849556839041,TO_MIN,102
1779849557849297,TO_MAX,511
1779849558850062,TO_MIN,102
1779849559850843,TO_MAX,511
1779849560851610,STILL_PHASE_START,307
1779849565852351,MOTION_PHASE_START,0
1779849565852404,TO_MAX,511
1779849566853129,TO_MIN,102
1779849567853895,TO_MAX,511
1779849568854665,TO_MIN,102
1779849569855431,TO_MAX,511
1779849570856193,STILL_PHASE_START,307
1779849575856951,MOTION_PHASE_START,0
1779849575856997,TO_MAX,511
1779849576857709,TO_MIN,102
1779849577858461,TO_MAX,511
1779849578859188,TO_MIN,102
