# servo_sweep log
# mode=continuous duration=1200 min_ticks=102 max_ticks=511 center_ticks=307
# period_ms=1000
# timestamp = CLOCK_REALTIME microseconds at host i2c_write call
# actual PWM wire edge appears ~100us after timestamp
# columns: timestamp_us,event,ticks
1779672668574548,START,307
1779672668775308,TO_MAX,511
1779672669776045,TO_MIN,102
1779672670776777,TO_MAX,511
1779672671777535,TO_MIN,102
1779672672778323,TO_MAX,511
1779672673779121,TO_MIN,102
1779672674779908,TO_MAX,511
1779672675780654,TO_MIN,102
1779672676781409,TO_MAX,511
1779672677782136,TO_MIN,102
1779672678782889,TO_MAX,511
1779672679783622,TO_MIN,102
1779672680784417,TO_MAX,511
1779672681785167,TO_MIN,102
1779672682785907,TO_MAX,511
1779672683786657,TO_MIN,102
1779672684787395,TO_MAX,511
1779672685788176,TO_MIN,102
1779672686788916,TO_MAX,511
1779672687789732,TO_MIN,102
1779672688790493,TO_MAX,511
1779672689791247,TO_MIN,102
1779672690792009,TO_MAX,511
1779672691792742,TO_MIN,102
1779672692793577,TO_MAX,511
1779672693794366,TO_MIN,102
1779672694795164,TO_MAX,511
1779672695795936,TO_MIN,102
1779672696796683,TO_MAX,511
1779672697797425,TO_MIN,102
1779672698798158,TO_MAX,511
1779672699798936,TO_MIN,102
1779672700799654,TO_MAX,511
1779672701800421,TO_MIN,102
1779672702801223,TO_MAX,511
1779672703802010,TO_MIN,102
1779672704802816,TO_MAX,511
1779672705803577,TO_MIN,102
1779672706804373,TO_MAX,511
1779672707805182,TO_MIN,102
1779672708805935,TO_MAX,511
1779672709806669,TO_MIN,102
1779672710807459,TO_MAX,511
1779672711808206,TO_MIN,102
1779672712808972,TO_MAX,511
1779672713809754,TO_MIN,102
1779672714810543,TO_MAX,511
1779672715811326,TO_MIN,102
1779672716812076,TO_MAX,511
1779672717812852,TO_MIN,102
1779672718813590,TO_MAX,511
1779672719814374,TO_MIN,102
1779672720815164,TO_MAX,511
1779672721815931,TO_MIN,102
1779672722816753,TO_MAX,511
1779672723817538,TO_MIN,102
1779672724818307,TO_MAX,511
1779672725819044,TO_MIN,102
1779672726819789,TO_MAX,511
1779672727820576,TO_MIN,102
1779672728821377,TO_MAX,511
1779672729822206,TO_MIN,102
1779672730822979,TO_MAX,511
1779672731823706,TO_MIN,102
1779672732824482,TO_MAX,511
1779672733825292,TO_MIN,102
1779672734826046,TO_MAX,511
1779672735826825,TO_MIN,102
1779672736827552,TO_MAX,511
1779672737828310,TO_MIN,102
1779672738829041,TO_MAX,511
1779672739829830,TO_MIN,102
1779672740830616,TO_MAX,511
1779672741831398,TO_MIN,102
1779672742832121,TO_MAX,511
1779672743832865,TO_MIN,102
1779672744833654,TO_MAX,511
1779672745834451,TO_MIN,102
1779672746835221,TO_MAX,511
1779672747835951,TO_MIN,102
1779672748836723,TO_MAX,511
1779672749837459,TO_MIN,102
1779672750838282,TO_MAX,511
1779672751839072,TO_MIN,102
1779672752839846,TO_MAX,511
1779672753840614,TO_MIN,102
1779672754841346,TO_MAX,511
1779672755842139,TO_MIN,102
1779672756842932,TO_MAX,511
1779672757843736,TO_MIN,102
1779672758844523,TO_MAX,511
1779672759845261,TO_MIN,102
1779672760846044,TO_MAX,511
1779672761846819,TO_MIN,102
1779672762847591,TO_MAX,511
1779672763848366,TO_MIN,102
1779672764849128,TO_MAX,511
1779672765849867,TO_MIN,102
1779672766850615,TO_MAX,511
1779672767851393,TO_MIN,102
1779672768852118,TO_MAX,511
1779672769852871,TO_MIN,102
1779672770853661,TO_MAX,511
1779672771854428,TO_MIN,102
1779672772855161,TO_MAX,511
1779672773855908,TO_MIN,102
1779672774856686,TO_MAX,511
1779672775857423,TO_MIN,102
1779672776858215,TO_MAX,511
1779672777859010,TO_MIN,102
1779672778859787,TO_MAX,511
1779672779860520,TO_MIN,102
1779672780861335,TO_MAX,511
1779672781862120,TO_MIN,102
1779672782862876,TO_MAX,511
1779672783863657,TO_MIN,102
1779672784864388,TO_MAX,511
1779672785865169,TO_MIN,102
1779672786865963,TO_MAX,511
1779672787866753,TO_MIN,102
1779672788867530,TO_MAX,511
1779672789868255,TO_MIN,102
1779672790869018,TO_MAX,511
1779672791869750,TO_MIN,102
1779672792870546,TO_MAX,511
1779672793871285,TO_MIN,102
1779672794872077,TO_MAX,511
1779672795872871,TO_MIN,102
1779672796873642,TO_MAX,511
1779672797874429,TO_MIN,102
