trial_id,stimulus_type,t_stim_s,t_d0_s,t_d1_s,latency_us,included,exclusion_reason
0,still_to_motion,2.71436748,3.05940638,3.05974084,334.45999999992534,True,
1,motion_to_still,7.71194404,8.70743636,8.70805474,618.3799999988082,True,
2,still_to_motion,12.70968182,12.94357632,12.9441657,589.3799999991955,True,
3,motion_to_still,17.72603196,19.2973894,19.29793534,545.9399999985237,True,
4,still_to_motion,22.72409158,22.82768636,22.82827452,588.1599999995046,True,
5,motion_to_still,27.72209802,29.18280234,29.18336544,563.1000000008157,True,
6,still_to_motion,32.72001606,33.41912314,33.41969518,572.0399999944448,True,
7,motion_to_still,37.73641612,39.06737914,39.06794588,566.7400000035627,True,
8,still_to_motion,42.73467028,43.30339736,43.30395952,562.1600000011995,True,
9,motion_to_still,47.73309354,48.95164214,48.95209242,450.2800000025786,True,
10,still_to_motion,52.74968888,53.18790078,53.18846788,567.0999999978221,True,
11,motion_to_still,57.74802518,58.8368686,58.83742194,553.339999996183,True,
12,still_to_motion,62.74646566,63.07325532,63.07380164,546.3199999979906,True,
13,motion_to_still,67.74513558,68.7216316,68.72217728,545.6800000018802,True,
14,still_to_motion,72.76201256,72.95772912,72.95824332,514.1999999977998,True,
15,motion_to_still,77.76037606,79.31159908,79.31217428,575.200000000109,True,
16,still_to_motion,82.75875832,82.84158166,82.84209182,510.1599999903783,True,
17,motion_to_still,87.75748952,89.19566558,89.1961979,532.3200000049155,True,
18,still_to_motion,92.77459778,93.43161766,93.43216506,547.4000000020851,True,
19,motion_to_still,97.77322132,99.079745,99.08033644,591.4399999937814,True,
20,still_to_motion,102.77200796,103.31587068,103.31645336,582.6799999937293,True,
21,motion_to_still,107.7708998,,108.96515564,,False,multiple_d1_in_window
22,still_to_motion,112.77007372,,113.0760384,,False,multiple_d1_in_window
23,motion_to_still,117.78741736,118.84903668,118.84963278,596.0999999956584,True,
24,still_to_motion,122.78660806,,123.0857766,,False,multiple_d1_in_window
25,motion_to_still,127.7860399,128.73347782,128.73402262,544.800000000123,True,
26,still_to_motion,132.78544388,132.96952074,132.97015362,632.8799999835155,True,
27,motion_to_still,137.78490724,139.3249532,139.32553368,580.4799999964416,True,
28,still_to_motion,142.80275248,142.85488408,142.85546248,578.3999999948719,True,
29,motion_to_still,147.80223324,149.2083135,149.2088825,568.9999999844986,True,
30,still_to_motion,152.80176302,153.44401654,153.44456058,544.0399999940837,True,
31,motion_to_still,157.80125418,159.0919239,159.09250436,580.459999980576,True,
32,still_to_motion,162.8009272,163.32790044,163.3285074,606.959999998935,True,
33,motion_to_still,167.80048116,168.9760219,168.97655198,530.0800000043182,True,
34,still_to_motion,172.81819744,173.2118588,173.21246264,603.8400000250022,True,
35,motion_to_still,177.81744844,178.86010248,178.8606477,545.2199999922414,True,
36,still_to_motion,182.81670652,183.09615072,183.09670402,553.3000000070842,True,
37,motion_to_still,187.8160365,188.7445759,188.74514444,568.5399999890706,True,
38,still_to_motion,192.81532536,192.9808524,192.98138288,530.4800000089926,True,
39,motion_to_still,197.83292952,199.33539476,199.33602178,627.0199999960369,True,
40,still_to_motion,202.8323016,202.86549118,202.8660646,573.4199999949396,True,
41,motion_to_still,207.83171916,209.21955756,209.22016442,606.8600000048718,True,
42,still_to_motion,212.83121674,213.45630674,213.45683878,532.0399999959591,True,
43,motion_to_still,217.8307514,219.1045367,219.10510656,569.859999984601,True,
44,still_to_motion,222.83014068,223.34082048,223.34142064,600.1600000047347,True,
45,motion_to_still,227.84795562,228.98952116,228.99010012,578.9599999843631,True,
46,still_to_motion,232.84739038,233.22570392,233.22624844,544.5200000053774,True,
47,motion_to_still,237.8469521,238.87428288,238.874835,552.1199999805049,True,
48,still_to_motion,242.84649142,243.11049962,243.11108498,585.359999973889,True,
49,motion_to_still,247.8461102,248.7584997,248.75907432,574.620000008963,True,
50,still_to_motion,252.845722,252.99455454,252.99512962,575.080000004391,True,
51,motion_to_still,257.84534444,259.34897098,259.34953704,566.0599999828264,True,
52,still_to_motion,262.8631295,263.58529918,263.5858477,548.5199999952783,True,
53,motion_to_still,267.86287594,269.23396478,269.23454468,579.8999999910848,True,
54,still_to_motion,272.86248008,273.4703202,273.47094026,620.0600000170198,True,
55,motion_to_still,277.86225012,279.11899966,279.11961472,615.0600000296436,True,
56,still_to_motion,282.86207138,283.35530876,283.35590516,596.4000000062697,True,
57,motion_to_still,287.86186324,289.00417118,289.00481166,640.479999958643,True,
58,still_to_motion,292.86158284,293.24104706,293.24150738,460.3199999451135,True,
59,motion_to_still,297.87955924,298.89017874,298.89076868,589.9399999975685,True,
