Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
18.627175260,1,0,0,0,0
18.627176680,1,0,0,0,1
18.627178460,1,0,0,1,1
18.627229060,1,0,0,0,1
18.627230400,1,0,0,0,0
18.627230900,1,0,0,1,0
18.627231800,1,0,0,1,1
18.627233100,1,0,0,1,0
18.627234500,1,0,0,1,1
18.627235800,1,0,0,1,0
18.627236240,1,0,0,0,0
18.627237180,1,0,0,0,1
18.627238480,1,0,0,0,0
18.627238980,1,0,0,1,0
18.627239880,1,0,0,1,1
18.627241180,1,0,0,1,0
18.627241620,1,0,0,0,0
18.627242580,1,0,0,0,1
18.627243860,1,0,0,0,0
18.627244360,1,0,0,1,0
18.627245280,1,0,0,1,1
18.627246560,1,0,0,1,0
18.627247000,1,0,0,0,0
18.627247960,1,0,0,0,1
18.627249240,1,0,0,0,0
18.627250660,1,0,0,0,1
18.627251920,1,0,0,0,0
18.627253340,1,0,0,0,1
18.627254620,1,0,0,0,0
18.627254840,1,0,0,1,0
18.627255520,1,0,0,0,0
18.627256940,1,0,0,0,1
18.627258200,1,0,0,0,0
18.627259640,1,0,0,0,1
18.627260900,1,0,0,0,0
18.627262320,1,0,0,0,1
18.627263580,1,0,0,0,0
18.627265020,1,0,0,0,1
18.627266280,1,0,0,0,0
18.627266820,1,0,0,1,0
18.627267700,1,0,0,1,1
18.627268980,1,0,0,1,0
18.627270400,1,0,0,1,1
18.627271660,1,0,0,1,0
18.627273080,1,0,0,1,1
18.627274360,1,0,0,1,0
18.627275780,1,0,0,1,1
18.627277040,1,0,0,1,0
18.627277140,1,0,0,0,0
18.627278480,1,0,0,0,1
18.627279740,1,0,0,0,0
18.627279960,1,0,0,1,0
18.627280640,1,0,0,0,0
18.627282060,1,0,0,0,1
18.627283860,1,0,0,1,1
18.627326220,1,0,0,0,1
18.627327580,1,0,0,0,0
18.627328060,1,0,0,1,0
18.627328960,1,0,0,1,1
18.627330260,1,0,0,1,0
18.627331660,1,0,0,1,1
18.627332960,1,0,0,1,0
18.627333400,1,0,0,0,0
18.627334360,1,0,0,0,1
18.627335640,1,0,0,0,0
18.627336140,1,0,0,1,0
18.627337040,1,0,0,1,1
18.627338340,1,0,0,1,0
18.627338780,1,0,0,0,0
18.627339740,1,0,0,0,1
18.627341020,1,0,0,0,0
18.627341540,1,0,0,1,0
18.627342440,1,0,0,1,1
18.627343720,1,0,0,1,0
18.627344160,1,0,0,0,0
18.627345120,1,0,0,0,1
18.627346400,1,0,0,0,0
18.627346920,1,0,0,1,0
18.627347820,1,0,0,1,1
18.627349100,1,0,0,1,0
18.627349180,1,0,0,0,0
18.627350520,1,0,0,0,1
18.627351780,1,0,0,0,0
18.627354100,1,0,0,0,1
18.627355380,1,0,0,0,0
18.627355600,1,0,0,1,0
18.627356800,1,0,0,1,1
18.627358060,1,0,0,1,0
18.627359480,1,0,0,1,1
18.627360760,1,0,0,1,0
18.627360840,1,0,0,0,0
18.627362180,1,0,0,0,1
18.627363440,1,0,0,0,0
18.627363660,1,0,0,1,0
18.627364860,1,0,0,1,1
18.627366140,1,0,0,1,0
18.627367560,1,0,0,1,1
18.627368820,1,0,0,1,0
18.627368920,1,0,0,0,0
18.627370260,1,0,0,0,1
18.627371520,1,0,0,0,0
18.627372940,1,0,0,0,1
18.627374200,1,0,0,0,0
18.627374440,1,0,0,1,0
18.627375640,1,0,0,1,1
18.627376900,1,0,0,1,0
18.627377800,1,0,0,0,0
18.627379220,1,0,0,0,1
18.627381020,1,0,0,1,1
18.627420600,1,0,0,0,1
18.627421940,1,0,0,0,0
18.627422420,1,0,0,1,0
18.627423340,1,0,0,1,1
18.627424640,1,0,0,1,0
18.627426020,1,0,0,1,1
18.627427320,1,0,0,1,0
18.627427780,1,0,0,0,0
18.627428720,1,0,0,0,1
18.627430020,1,0,0,0,0
18.627430520,1,0,0,1,0
