Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,0
0.000293460,0,0,1
0.001674340,0,0,0
0.018712500,0,0,1
0.020093060,0,0,0
0.037133240,0,0,1
0.038513700,0,0,0
0.055551140,0,0,1
0.056931620,0,0,0
0.073970860,0,0,1
0.075351400,0,0,0
0.092389720,0,0,1
0.093770220,0,0,0
0.110809980,0,0,1
0.112190780,0,0,0
0.129230680,0,0,1
0.130611200,0,0,0
0.147650380,0,0,1
0.149030900,0,0,0
0.166069540,0,0,1
0.167449980,0,0,0
0.184489320,0,0,1
0.185870140,0,0,0
0.202908520,0,0,1
0.204289380,0,0,0
0.221329220,0,0,1
0.222710120,0,0,0
0.239749100,0,0,1
0.241129620,0,0,0
0.258167440,0,0,1
0.259548300,0,0,0
0.276586000,0,0,1
0.277966720,0,0,0
0.295004580,0,0,1
0.296385060,0,0,0
0.313424100,0,0,1
0.314804500,0,0,0
0.331841860,0,0,1
0.333222440,0,0,0
0.350260840,0,0,1
0.351641620,0,0,0
0.368681420,0,0,1
0.370062160,0,0,0
0.387099040,0,0,1
0.388479440,0,0,0
0.405517900,0,0,1
0.406898300,0,0,0
0.423933920,0,0,1
0.425314360,0,0,0
0.442352260,0,0,1
0.443732860,0,0,0
0.460771320,0,0,1
0.462151920,0,0,0
0.479190400,0,0,1
0.480570800,0,0,0
0.497608600,0,0,1
0.498988920,0,0,0
0.516027740,0,0,1
0.517408540,0,0,0
0.534444800,0,0,1
0.535825520,0,0,0
0.552862480,0,0,1
0.554242920,0,0,0
0.571280960,0,0,1
0.572661440,0,0,0
0.589697720,0,0,1
0.591078120,0,0,0
0.608116020,0,0,1
0.609496820,0,0,0
0.626535320,0,0,1
0.627915760,0,0,0
0.644953980,0,0,1
0.646334380,0,0,0
0.663374160,0,0,1
0.664754900,0,0,0
0.681794800,0,0,1
0.683175640,0,0,0
0.700214620,0,0,1
0.701595160,0,0,0
0.718632880,0,0,1
0.720013280,0,0,0
0.737052660,0,0,1
0.738433440,0,0,0
0.755472320,0,0,1
0.756852720,0,0,0
0.773893040,0,0,1
0.775273540,0,0,0
