05-25-2026 19:42:22 RAM 895/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [13%@1728,0%@1728,7%@1728,7%@1728,25%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@46.968C soc0@46.75C gpu@48.031C tj@48.75C soc1@48.75C VDD_IN 5103mW/5103mW VDD_CPU_GPU_CV 917mW/917mW VDD_SOC 1435mW/1435mW
05-25-2026 19:42:28 RAM 894/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1357,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.468C soc2@46.843C soc0@46.687C gpu@48C tj@48.843C soc1@48.843C VDD_IN 4567mW/4867mW VDD_CPU_GPU_CV 520mW/730mW VDD_SOC 1442mW/1451mW
05-25-2026 19:42:29 RAM 894/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1350,0%@729,0%@729,1%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.406C soc2@46.875C soc0@46.718C gpu@47.906C tj@48.843C soc1@48.843C VDD_IN 4527mW/4840mW VDD_CPU_GPU_CV 480mW/711mW VDD_SOC 1442mW/1450mW
05-25-2026 19:42:29 RAM 894/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1362,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.218C soc2@46.906C soc0@46.812C gpu@47.781C tj@48.812C soc1@48.812C VDD_IN 4487mW/4815mW VDD_CPU_GPU_CV 480mW/695mW VDD_SOC 1442mW/1450mW
05-25-2026 19:42:30 RAM 894/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@46.937C soc0@46.875C gpu@48.031C tj@48.843C soc1@48.843C VDD_IN 4487mW/4793mW VDD_CPU_GPU_CV 480mW/680mW VDD_SOC 1442mW/1449mW
05-25-2026 19:42:30 RAM 896/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [30%@1728,13%@1726,13%@729,23%@729,18%@729,11%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.562C soc2@46.906C soc0@46.687C gpu@47.906C tj@48.75C soc1@48.75C VDD_IN 5023mW/4808mW VDD_CPU_GPU_CV 835mW/690mW VDD_SOC 1475mW/1451mW
05-25-2026 19:42:31 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@1344,28%@1344,24%@1344,24%@1344,40%@729,29%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.5C soc2@47.093C soc0@46.656C gpu@47.937C tj@48.843C soc1@48.843C VDD_IN 5753mW/4863mW VDD_CPU_GPU_CV 1426mW/733mW VDD_SOC 1468mW/1452mW
05-25-2026 19:42:31 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1342,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.312C soc2@47C soc0@46.781C gpu@48.187C tj@48.875C soc1@48.875C VDD_IN 4880mW/4864mW VDD_CPU_GPU_CV 758mW/735mW VDD_SOC 1440mW/1451mW
05-25-2026 19:42:32 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1333,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.343C soc2@47.031C soc0@46.718C gpu@47.968C tj@48.781C soc1@48.781C VDD_IN 4607mW/4851mW VDD_CPU_GPU_CV 560mW/725mW VDD_SOC 1442mW/1451mW
05-25-2026 19:42:32 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.343C soc2@46.843C soc0@46.687C gpu@47.812C tj@48.812C soc1@48.781C VDD_IN 4527mW/4834mW VDD_CPU_GPU_CV 480mW/713mW VDD_SOC 1442mW/1450mW
05-25-2026 19:42:33 RAM 898/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [7%@1267,5%@1267,15%@1267,9%@1267,8%@1267,4%@1267] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.468C soc2@46.937C soc0@46.718C gpu@47.968C tj@48.812C soc1@48.812C VDD_IN 4832mW/4834mW VDD_CPU_GPU_CV 718mW/713mW VDD_SOC 1437mW/1449mW
05-25-2026 19:42:33 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [11%@729,4%@729,21%@729,19%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.25C soc2@46.968C soc0@46.843C gpu@48.062C tj@48.906C soc1@48.906C VDD_IN 4912mW/4838mW VDD_CPU_GPU_CV 798mW/717mW VDD_SOC 1437mW/1449mW
05-25-2026 19:42:34 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.281C soc2@47C soc0@46.656C gpu@48.093C tj@48.968C soc1@48.968C VDD_IN 4647mW/4830mW VDD_CPU_GPU_CV 560mW/710mW VDD_SOC 1442mW/1449mW
05-25-2026 19:42:34 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1339,1%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.093C soc2@46.781C soc0@46.687C gpu@47.843C tj@48.75C soc1@48.75C VDD_IN 4527mW/4817mW VDD_CPU_GPU_CV 520mW/702mW VDD_SOC 1442mW/1448mW
05-25-2026 19:42:35 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1316,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.187C soc2@46.843C soc0@46.812C gpu@47.875C tj@48.875C soc1@48.875C VDD_IN 4527mW/4805mW VDD_CPU_GPU_CV 480mW/694mW VDD_SOC 1442mW/1448mW
05-25-2026 19:42:35 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1305,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@47C soc0@46.625C gpu@47.812C tj@48.968C soc1@48.968C VDD_IN 4527mW/4795mW VDD_CPU_GPU_CV 480mW/685mW VDD_SOC 1442mW/1448mW
05-25-2026 19:42:36 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1326,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.187C soc2@46.906C soc0@46.687C gpu@47.906C tj@48.781C soc1@48.75C VDD_IN 4567mW/4786mW VDD_CPU_GPU_CV 480mW/678mW VDD_SOC 1442mW/1448mW
05-25-2026 19:42:36 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.125C soc2@46.812C soc0@46.687C gpu@47.843C tj@48.75C soc1@48.75C VDD_IN 4527mW/4777mW VDD_CPU_GPU_CV 480mW/671mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:37 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.218C soc2@46.843C soc0@46.812C gpu@47.75C tj@48.812C soc1@48.875C VDD_IN 4487mW/4767mW VDD_CPU_GPU_CV 480mW/664mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:37 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1343,0%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@46.781C soc0@46.656C gpu@47.968C tj@48.718C soc1@48.718C VDD_IN 4487mW/4758mW VDD_CPU_GPU_CV 480mW/658mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:38 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1726,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.093C soc2@46.875C soc0@46.687C gpu@47.875C tj@48.875C soc1@48.875C VDD_IN 4487mW/4749mW VDD_CPU_GPU_CV 480mW/652mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:38 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1311,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.218C soc2@46.781C soc0@46.781C gpu@47.968C tj@48.843C soc1@48.843C VDD_IN 4487mW/4741mW VDD_CPU_GPU_CV 480mW/647mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:39 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1362,3%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.25C soc2@46.937C soc0@46.687C gpu@47.812C tj@48.843C soc1@48.843C VDD_IN 4487mW/4733mW VDD_CPU_GPU_CV 480mW/642mW VDD_SOC 1442mW/1447mW
05-25-2026 19:42:39 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1218,0%@1036,1%@1036,0%@1036,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.343C soc2@46.781C soc0@46.656C gpu@47.687C tj@48.75C soc1@48.75C VDD_IN 4487mW/4726mW VDD_CPU_GPU_CV 480mW/637mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:40 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@883,0%@883,1%@883,0%@883,1%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.875C soc0@46.718C gpu@47.781C tj@48.75C soc1@48.75C VDD_IN 4487mW/4719mW VDD_CPU_GPU_CV 480mW/633mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:40 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,3%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.093C soc2@46.843C soc0@46.781C gpu@47.687C tj@48.812C soc1@48.812C VDD_IN 4527mW/4714mW VDD_CPU_GPU_CV 480mW/628mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:41 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1349,1%@729,1%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.218C soc2@46.875C soc0@46.875C gpu@47.937C tj@48.781C soc1@48.906C VDD_IN 4567mW/4710mW VDD_CPU_GPU_CV 480mW/624mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:41 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1336,0%@729,0%@729,0%@729,1%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.375C soc2@46.781C soc0@46.625C gpu@47.75C tj@48.906C soc1@48.906C VDD_IN 4527mW/4705mW VDD_CPU_GPU_CV 480mW/620mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:42 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1343,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.281C soc2@46.781C soc0@46.625C gpu@47.718C tj@48.75C soc1@48.75C VDD_IN 4527mW/4700mW VDD_CPU_GPU_CV 480mW/617mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:42 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1380,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.187C soc2@46.843C soc0@46.718C gpu@47.937C tj@48.75C soc1@48.75C VDD_IN 4487mW/4695mW VDD_CPU_GPU_CV 480mW/613mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:43 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1351,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.187C soc2@46.937C soc0@46.718C gpu@47.812C tj@48.843C soc1@48.843C VDD_IN 4487mW/4690mW VDD_CPU_GPU_CV 480mW/610mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:44 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1354,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.312C soc2@46.875C soc0@46.687C gpu@47.718C tj@48.875C soc1@48.875C VDD_IN 4487mW/4685mW VDD_CPU_GPU_CV 480mW/607mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:44 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,1%@1728,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.312C soc2@46.812C soc0@46.687C gpu@48C tj@48.75C soc1@48.75C VDD_IN 4527mW/4681mW VDD_CPU_GPU_CV 480mW/604mW VDD_SOC 1442mW/1446mW
05-25-2026 19:42:45 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.125C soc2@46.812C soc0@46.625C gpu@47.843C tj@48.75C soc1@48.75C VDD_IN 4487mW/4677mW VDD_CPU_GPU_CV 480mW/601mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:45 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1332,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.156C soc2@46.843C soc0@46.75C gpu@47.718C tj@48.812C soc1@48.812C VDD_IN 4487mW/4673mW VDD_CPU_GPU_CV 480mW/599mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:46 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1337,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.218C soc2@46.812C soc0@46.562C gpu@47.562C tj@48.687C soc1@48.687C VDD_IN 4527mW/4670mW VDD_CPU_GPU_CV 480mW/596mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:46 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1344,1%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.718C soc0@46.625C gpu@47.75C tj@48.781C soc1@48.781C VDD_IN 4527mW/4667mW VDD_CPU_GPU_CV 480mW/594mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:47 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [3%@1728,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.125C soc2@46.812C soc0@46.718C gpu@47.968C tj@48.75C soc1@48.75C VDD_IN 4487mW/4663mW VDD_CPU_GPU_CV 480mW/591mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:47 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [1%@1351,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.062C soc2@46.718C soc0@46.656C gpu@47.781C tj@48.687C soc1@48.687C VDD_IN 4527mW/4660mW VDD_CPU_GPU_CV 480mW/589mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:48 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1369,1%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.812C soc0@46.593C gpu@47.687C tj@48.75C soc1@48.75C VDD_IN 4487mW/4657mW VDD_CPU_GPU_CV 480mW/587mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:48 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.125C soc2@46.812C soc0@46.75C gpu@48C tj@48.812C soc1@48.812C VDD_IN 4487mW/4653mW VDD_CPU_GPU_CV 480mW/585mW VDD_SOC 1442mW/1445mW
05-25-2026 19:42:49 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1350,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.281C soc2@46.781C soc0@46.625C gpu@47.812C tj@48.812C soc1@48.812C VDD_IN 4494mW/4650mW VDD_CPU_GPU_CV 480mW/583mW VDD_SOC 1444mW/1445mW
05-25-2026 19:42:49 RAM 899/7607MB (lfb 84x4MB) SWAP 0/3804MB (cached 0MB) CPU [0%@1344,0%@729,0%@729,1%@729,1%@729,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@48.031C soc2@46.781C soc0@46.625C gpu@48C tj@48.75C soc1@48.75C VDD_IN 4487mW/4647mW VDD_CPU_GPU_CV 480mW/581mW VDD_SOC 1442mW/1445mW
